 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          71         0          71         0        0.9153     0.9153     0.0000     0.0000      0.53     47.7359     0.0000    47.7359     0.0000     0.0000     0.0000    65449.85 
 46666.00    19179        0        19179      30821        0        30821       1135        0         1135       311       0.8395     0.8395     0.0000     0.0000      0.45     639.2938    0.0000    639.2938  17376.6069   0.0000   17376.6069  65449.85 
 93332.00    17488        0        17488      32512        0        32512       1357        0         1357       349       0.8541     0.8541     0.0000     0.0000      0.45     763.0904    0.0000    763.0904  18241.7051   0.0000   18241.7051  65449.85 
139998.00    18750        0        18750      31250        0        31250       2322        0         2322       385       0.8394     0.8394     0.0000     0.0000      0.45    1292.9402    0.0000   1292.9402  17524.5885   0.0000   17524.5885  65449.85 
186664.00    18449        0        18449      31551        0        31551       3466        0         3466       371       0.8526     0.8526     0.0000     0.0000      0.44    1926.7175    0.0000   1926.7175  17622.0274   0.0000   17622.0274  65449.85 
233330.00    19315        0        19315      30685        0        30685       1829        0         1829       438       0.8462     0.8462     0.0000     0.0000      0.44    1024.0533    0.0000   1024.0533  17106.0648   0.0000   17106.0648  65449.85 
279996.00    19055        0        19055      30945        0        30945       2896        0         2896       407       0.8432     0.8432     0.0000     0.0000      0.44    1602.0730    0.0000   1602.0730  17223.4482   0.0000   17223.4482  65449.85 
326662.00    18442        0        18442      31558        0        31558       2490        0         2490       420       0.8511     0.8511     0.0000     0.0000      0.44    1366.9586    0.0000   1366.9586  17533.3213   0.0000   17533.3213  65449.85 
373328.00    19800        0        19800      30200        0        30200       3114        0         3114       592       0.8520     0.8520     0.0000     0.0000      0.44    1735.4738    0.0000   1735.4738  16752.2875   0.0000   16752.2875  65449.85 
419994.00    19298        0        19298      30702        0        30702       2614        0         2614       458       0.8468     0.8468     0.0000     0.0000      0.44    1447.1224    0.0000   1447.1224  17028.8206   0.0000   17028.8206  65449.85 
466660.00    19907        0        19907      30093        0        30093       4734        0         4734       462       0.8486     0.8486     0.0000     0.0000      0.44    2601.6670    0.0000   2601.6670  16655.3386   0.0000   16655.3386  65449.85 
