 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          42         0          42         0        0.8815     0.8815     0.0000     0.0000      0.43     26.7034     0.0000    26.7034     0.0000     0.0000     0.0000    78539.82 
171666.00    41819        0        41819       8181        0         8181       330         0         330        154       0.8180     0.8180     0.0000     0.0000      0.36     174.3586    0.0000    174.3586  4333.6016    0.0000   4333.6016   78539.82 
343332.00    40292        0        40292       9708        0         9708       494         0         494        154       0.8160     0.8160     0.0000     0.0000      0.36     257.3426    0.0000    257.3426  5121.7138    0.0000   5121.7138   78539.82 
514998.00    40840        0        40840       9160        0         9160       409         0         409        163       0.8236     0.8236     0.0000     0.0000      0.36     208.4389    0.0000    208.4389  4819.7387    0.0000   4819.7387   78539.82 
686664.00    41290        0        41290       8710        0         8710       537         0         537        167       0.8098     0.8098     0.0000     0.0000      0.36     282.2238    0.0000    282.2238  4583.3253    0.0000   4583.3253   78539.82 
858330.00    40137        0        40137       9863        0         9863       652         0         652        176       0.8191     0.8191     0.0000     0.0000      0.36     326.2583    0.0000    326.2583  5183.9507    0.0000   5183.9507   78539.82 
1029996.00   39937        0        39937      10063        0        10063       749         0         749        170       0.8163     0.8163     0.0000     0.0000      0.36     375.2971    0.0000    375.2971  5278.1003    0.0000   5278.1003   78539.82 
1201662.00   39717        0        39717      10283        0        10283       852         0         852        186       0.8197     0.8197     0.0000     0.0000      0.36     430.4878    0.0000    430.4878  5399.9665    0.0000   5399.9665   78539.82 
1373328.00   39344        0        39344      10656        0        10656       850         0         850        197       0.8130     0.8130     0.0000     0.0000      0.36     440.3964    0.0000    440.3964  5590.9145    0.0000   5590.9145   78539.82 
1544994.00   39818        0        39818      10182        0        10182       908         0         908        188       0.8112     0.8112     0.0000     0.0000      0.36     449.1394    0.0000    449.1394  5331.3216    0.0000   5331.3216   78539.82 
