 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          7          0          7          0        1.0908     1.0908     0.0000     0.0000      0.50      5.2572     0.0000     5.2572     0.0000     0.0000     0.0000    78539.82 
 50000.00    41924        0        41924       8076        0         8076       431         0         431        164       0.8451     0.8451     0.0000     0.0000      0.40     250.0289    0.0000    250.0289  4694.7255    0.0000   4694.7255   78539.82 
100000.00    38233        0        38233      11767        0        11767       581         0         581        183       0.8568     0.8568     0.0000     0.0000      0.40     329.6450    0.0000    329.6450  6847.3004    0.0000   6847.3004   78539.82 
150000.00    39355        0        39355      10645        0        10645       717         0         717        197       0.8567     0.8567     0.0000     0.0000      0.40     413.3964    0.0000    413.3964  6176.7896    0.0000   6176.7896   78539.82 
200000.00    39054        0        39054      10946        0        10946       591         0         591        173       0.8502     0.8502     0.0000     0.0000      0.40     340.7680    0.0000    340.7680  6351.7577    0.0000   6351.7577   78539.82 
250000.00    37402        0        37402      12598        0        12598       561         0         561        190       0.8587     0.8587     0.0000     0.0000      0.40     326.7314    0.0000    326.7314  7316.5532    0.0000   7316.5532   78539.82 
300000.00    38052        0        38052      11948        0        11948       598         0         598        213       0.8525     0.8525     0.0000     0.0000      0.40     343.2500    0.0000    343.2500  6923.3980    0.0000   6923.3980   78539.82 
350000.00    38231        0        38231      11769        0        11769       542         0         542        181       0.8566     0.8566     0.0000     0.0000      0.40     316.1478    0.0000    316.1478  6833.1160    0.0000   6833.1160   78539.82 
400000.00    38633        0        38633      11367        0        11367       456         0         456        167       0.8511     0.8511     0.0000     0.0000      0.40     262.0463    0.0000    262.0463  6596.9704    0.0000   6596.9704   78539.82 
450000.00    38769        0        38769      11231        0        11231       739         0         739        175       0.8617     0.8617     0.0000     0.0000      0.40     427.8873    0.0000    427.8873  6522.1289    0.0000   6522.1289   78539.82 
500000.00    40098        0        40098       9902        0         9902       447         0         447        180       0.8657     0.8657     0.0000     0.0000      0.40     260.1752    0.0000    260.1752  5759.4006    0.0000   5759.4006   78539.82 
550000.00    37980        0        37980      12020        0        12020       573         0         573        184       0.8761     0.8761     0.0000     0.0000      0.40     329.0527    0.0000    329.0527  6977.3983    0.0000   6977.3983   78539.82 
600000.00    38853        0        38853      11147        0        11147       833         0         833        192       0.8617     0.8617     0.0000     0.0000      0.40     482.5934    0.0000    482.5934  6483.4349    0.0000   6483.4349   78539.82 
650000.00    38344        0        38344      11656        0        11656       698         0         698        200       0.8591     0.8591     0.0000     0.0000      0.40     402.1463    0.0000    402.1463  6770.8787    0.0000   6770.8787   78539.82 
700000.00    38097        0        38097      11903        0        11903       876         0         876        195       0.8547     0.8547     0.0000     0.0000      0.40     501.2256    0.0000    501.2256  6901.1244    0.0000   6901.1244   78539.82 
750000.00    38767        0        38767      11233        0        11233       523         0         523        197       0.8581     0.8581     0.0000     0.0000      0.40     298.6144    0.0000    298.6144  6509.1955    0.0000   6509.1955   78539.82 
800000.00    39097        0        39097      10903        0        10903       1128        0         1128       184       0.8792     0.8792     0.0000     0.0000      0.40     643.9062    0.0000    643.9062  6324.6698    0.0000   6324.6698   78539.82 
850000.00    38680        0        38680      11320        0        11320       850         0         850        174       0.8635     0.8635     0.0000     0.0000      0.40     489.0009    0.0000    489.0009  6552.0772    0.0000   6552.0772   78539.82 
900000.00    38930        0        38930      11070        0        11070       467         0         467        175       0.8530     0.8530     0.0000     0.0000      0.40     271.3860    0.0000    271.3860  6432.2061    0.0000   6432.2061   78539.82 
950000.00    38726        0        38726      11274        0        11274       677         0         677        191       0.8545     0.8545     0.0000     0.0000      0.40     391.2875    0.0000    391.2875  6546.8082    0.0000   6546.8082   78539.82 
1000000.00   39462        0        39462      10538        0        10538       535         0         535        184       0.8492     0.8492     0.0000     0.0000      0.40     307.8212    0.0000    307.8212  6108.9449    0.0000   6108.9449   78539.82 
1050000.00   38424        0        38424      11576        0        11576       667         0         667        189       0.8558     0.8558     0.0000     0.0000      0.40     379.4670    0.0000    379.4670  6695.9447    0.0000   6695.9447   78539.82 
1100000.00   37910        0        37910      12090        0        12090       727         0         727        212       0.8557     0.8557     0.0000     0.0000      0.40     414.9882    0.0000    414.9882  6969.9743    0.0000   6969.9743   78539.82 
1150000.00   38312        0        38312      11688        0        11688       502         0         502        201       0.8691     0.8691     0.0000     0.0000      0.40     289.6827    0.0000    289.6827  6764.1211    0.0000   6764.1211   78539.82 
1200000.00   38130        0        38130      11870        0        11870       563         0         563        197       0.8523     0.8523     0.0000     0.0000      0.40     323.5831    0.0000    323.5831  6887.1540    0.0000   6887.1540   78539.82 
1250000.00   36694        0        36694      13306        0        13306       735         0         735        182       0.8560     0.8560     0.0000     0.0000      0.40     423.5725    0.0000    423.5725  7737.2084    0.0000   7737.2084   78539.82 
1300000.00   39711        0        39711      10289        0        10289       560         0         560        187       0.8541     0.8541     0.0000     0.0000      0.40     321.6725    0.0000    321.6725  5964.6549    0.0000   5964.6549   78539.82 
1350000.00   38854        0        38854      11146        0        11146       692         0         692        188       0.8612     0.8612     0.0000     0.0000      0.40     401.0993    0.0000    401.0993  6431.7545    0.0000   6431.7545   78539.82 
1400000.00   38838        0        38838      11162        0        11162       345         0         345        166       0.8647     0.8647     0.0000     0.0000      0.40     201.8659    0.0000    201.8659  6467.2576    0.0000   6467.2576   78539.82 
1450000.00   39367        0        39367      10633        0        10633       460         0         460        177       0.8438     0.8438     0.0000     0.0000      0.40     262.8940    0.0000    262.8940  6149.2422    0.0000   6149.2422   78539.82 
1500000.00   39284        0        39284      10716        0        10716       434         0         434        175       0.8633     0.8633     0.0000     0.0000      0.40     252.6158    0.0000    252.6158  6208.4486    0.0000   6208.4486   78539.82 
