 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49287        0        49287       713         0         713        136         0         136        118       0.8776     0.8776     0.0000     0.0000      0.52     87.4340     0.0000    87.4340    462.3423    0.0000    462.3423   65449.85 
300000.00    17751        0        17751      32249        0        32249       3585        0         3585       379       0.8604     0.8604     0.0000     0.0000      0.45    2060.8077    0.0000   2060.8077  18514.8265   0.0000   18514.8265  65449.85 
600000.00    17095        0        17095      32905        0        32905       2758        0         2758       463       0.8547     0.8547     0.0000     0.0000      0.45    1581.0215    0.0000   1581.0215  18828.9865   0.0000   18828.9865  65449.85 
900000.00    16592        0        16592      33408        0        33408       2502        0         2502       422       0.8593     0.8593     0.0000     0.0000      0.45    1424.0628    0.0000   1424.0628  19067.1191   0.0000   19067.1191  65449.85 
1200000.00   18034        0        18034      31966        0        31966       2247        0         2247       507       0.8599     0.8599     0.0000     0.0000      0.45    1276.4473    0.0000   1276.4473  18153.9812   0.0000   18153.9812  65449.85 
1500000.00   18216        0        18216      31784        0        31784       2305        0         2305       538       0.8585     0.8585     0.0000     0.0000      0.45    1290.3494    0.0000   1290.3494  17971.3644   0.0000   17971.3644  65449.85 
1800000.00   18247        0        18247      31753        0        31753       2093        0         2093       599       0.8604     0.8604     0.0000     0.0000      0.45    1165.8027    0.0000   1165.8027  17851.8845   0.0000   17851.8845  65449.85 
2100000.00   18665        0        18665      31335        0        31335       3259        0         3259       569       0.8528     0.8528     0.0000     0.0000      0.45    1807.3856    0.0000   1807.3856  17473.7356   0.0000   17473.7356  65449.85 
2400000.00   18169        0        18169      31831        0        31831       2676        0         2676       663       0.8569     0.8569     0.0000     0.0000      0.45    1479.5937    0.0000   1479.5937  17629.7078   0.0000   17629.7078  65449.85 
2700000.00   18547        0        18547      31453        0        31453       3138        0         3138       806       0.8493     0.8493     0.0000     0.0000      0.44    1717.2716    0.0000   1717.2716  17284.6964   0.0000   17284.6964  65449.85 
