 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          41         0          41         0        0.9052     0.9052     0.0000     0.0000      0.45     28.0816     0.0000    28.0816     0.0000     0.0000     0.0000    78539.82 
258333.00    39884        0        39884      10116        0        10116       361         0         361        146       0.8768     0.8768     0.0000     0.0000      0.40     216.2696    0.0000    216.2696  6049.1216    0.0000   6049.1216   78539.82 
516666.00    35114        0        35114      14886        0        14886       706         0         706        177       0.8771     0.8771     0.0000     0.0000      0.40     418.0042    0.0000    418.0042  8870.4387    0.0000   8870.4387   78539.82 
774999.00    33499        0        33499      16501        0        16501       800         0         800        185       0.8739     0.8739     0.0000     0.0000      0.40     473.3438    0.0000    473.3438  9809.1177    0.0000   9809.1177   78539.82 
1033332.00   32306        0        32306      17694        0        17694       821         0         821        218       0.8706     0.8706     0.0000     0.0000      0.40     482.1299    0.0000    482.1299  10484.7137   0.0000   10484.7137  78539.82 
1291665.00   32025        0        32025      17975        0        17975       1112        0         1112       227       0.8701     0.8701     0.0000     0.0000      0.40     653.1825    0.0000    653.1825  10619.2029   0.0000   10619.2029  78539.82 
1549998.00   30479        0        30479      19521        0        19521       1117        0         1117       226       0.8721     0.8721     0.0000     0.0000      0.40     654.3052    0.0000    654.3052  11511.3623   0.0000   11511.3623  78539.82 
1808331.00   31324        0        31324      18676        0        18676       728         0         728        266       0.8644     0.8644     0.0000     0.0000      0.40     422.4129    0.0000    422.4129  10995.8680   0.0000   10995.8680  78539.82 
2066664.00   31085        0        31085      18915        0        18915       1040        0         1040       286       0.8715     0.8715     0.0000     0.0000      0.40     607.9776    0.0000    607.9776  11123.4311   0.0000   11123.4311  78539.82 
2324997.00   31022        0        31022      18978        0        18978       1357        0         1357       287       0.8741     0.8741     0.0000     0.0000      0.40     782.5231    0.0000    782.5231  11161.3330   0.0000   11161.3330  78539.82 
2583330.00   31436        0        31436      18564        0        18564       1412        0         1412       285       0.8754     0.8754     0.0000     0.0000      0.40     814.7797    0.0000    814.7797  10899.8518   0.0000   10899.8518  78539.82 
