 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          25         0          25         0        0.9364     0.9364     0.0000     0.0000      0.39     14.5754     0.0000    14.5754     0.0000     0.0000     0.0000    87266.46 
 98750.00    48731        0        48731       1269        0         1269       190         0         190        126       0.7815     0.7815     0.0000     0.0000      0.32     95.6829     0.0000    95.6829    635.7275    0.0000    635.7275   87266.46 
197500.00    49090        0        49090       910         0         910        193         0         193        130       0.7910     0.7910     0.0000     0.0000      0.32     94.5012     0.0000    94.5012    453.8458    0.0000    453.8458   87266.46 
296250.00    47912        0        47912       2088        0         2088       238         0         238        130       0.7903     0.7903     0.0000     0.0000      0.32     120.7222    0.0000    120.7222  1041.8938    0.0000   1041.8938   87266.46 
395000.00    48145        0        48145       1855        0         1855       213         0         213        142       0.7925     0.7925     0.0000     0.0000      0.32     103.6573    0.0000    103.6573   919.9282    0.0000    919.9282   87266.46 
493750.00    48964        0        48964       1036        0         1036       159         0         159        115       0.7894     0.7894     0.0000     0.0000      0.32     79.5863     0.0000    79.5863    519.8093    0.0000    519.8093   87266.46 
592500.00    48799        0        48799       1201        0         1201       159         0         159        120       0.7873     0.7873     0.0000     0.0000      0.32     79.2110     0.0000    79.2110    599.5292    0.0000    599.5292   87266.46 
691250.00    48335        0        48335       1665        0         1665       175         0         175        118       0.7899     0.7899     0.0000     0.0000      0.32     88.7855     0.0000    88.7855    839.4157    0.0000    839.4157   87266.46 
790000.00    48476        0        48476       1524        0         1524       278         0         278        152       0.7915     0.7915     0.0000     0.0000      0.32     137.4491    0.0000    137.4491   757.7106    0.0000    757.7106   87266.46 
888750.00    48528        0        48528       1472        0         1472       313         0         313        147       0.7858     0.7858     0.0000     0.0000      0.32     154.7774    0.0000    154.7774   731.9420    0.0000    731.9420   87266.46 
