 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          8          0          8          0        1.0491     1.0491     0.0000     0.0000      0.49      5.7296     0.0000     5.7296     0.0000     0.0000     0.0000    78539.82 
 15416.00    50000        0        50000        0          0          0          71         0          71         0        0.9708     0.9708     0.0000     0.0000      0.47     50.7359     0.0000    50.7359     0.0000     0.0000     0.0000    78539.82 
 30832.00    49669        0        49669       331         0         331        119         0         119        110       0.9824     0.9824     0.0000     0.0000      0.47     84.2581     0.0000    84.2581    232.8606    0.0000    232.8606   78539.82 
 46248.00    48761        0        48761       1239        0         1239       178         0         178        123       0.9814     0.9814     0.0000     0.0000      0.47     124.9703    0.0000    124.9703   876.2687    0.0000    876.2687   78539.82 
 61664.00    46192        0        46192       3808        0         3808       204         0         204        122       0.9866     0.9866     0.0000     0.0000      0.47     142.9011    0.0000    142.9011  2679.2527    0.0000   2679.2527   78539.82 
 77080.00    46243        0        46243       3757        0         3757       297         0         297        134       0.9565     0.9565     0.0000     0.0000      0.47     208.7047    0.0000    208.7047  2639.8418    0.0000   2639.8418   78539.82 
 92496.00    46382        0        46382       3618        0         3618       231         0         231        139       0.9643     0.9643     0.0000     0.0000      0.47     161.1131    0.0000    161.1131  2535.1807    0.0000   2535.1807   78539.82 
107912.00    44112        0        44112       5888        0         5888       373         0         373        154       0.9710     0.9710     0.0000     0.0000      0.47     261.8191    0.0000    261.8191  4133.7660    0.0000   4133.7660   78539.82 
123328.00    45133        0        45133       4867        0         4867       239         0         239        139       0.9735     0.9735     0.0000     0.0000      0.47     167.5266    0.0000    167.5266  3419.4453    0.0000   3419.4453   78539.82 
138744.00    43555        0        43555       6445        0         6445       466         0         466        161       0.9654     0.9654     0.0000     0.0000      0.46     326.3312    0.0000    326.3312  4526.8322    0.0000   4526.8322   78539.82 
154160.00    42326        0        42326       7674        0         7674       465         0         465        153       0.9596     0.9596     0.0000     0.0000      0.46     325.7114    0.0000    325.7114  5379.9551    0.0000   5379.9551   78539.82 
169576.00    42046        0        42046       7954        0         7954       421         0         421        159       0.9778     0.9778     0.0000     0.0000      0.46     292.1587    0.0000    292.1587  5576.2715    0.0000   5576.2715   78539.82 
184992.00    40865        0        40865       9135        0         9135       413         0         413        157       0.9588     0.9588     0.0000     0.0000      0.46     288.3027    0.0000    288.3027  6401.1010    0.0000   6401.1010   78539.82 
200408.00    40960        0        40960       9040        0         9040       372         0         372        158       0.9529     0.9529     0.0000     0.0000      0.46     259.8074    0.0000    259.8074  6337.5616    0.0000   6337.5616   78539.82 
215824.00    40850        0        40850       9150        0         9150       301         0         301        157       0.9557     0.9557     0.0000     0.0000      0.46     210.3569    0.0000    210.3569  6415.0511    0.0000   6415.0511   78539.82 
231240.00    42237        0        42237       7763        0         7763       319         0         319        155       0.9579     0.9579     0.0000     0.0000      0.46     221.1697    0.0000    221.1697  5437.5202    0.0000   5437.5202   78539.82 
246656.00    41468        0        41468       8532        0         8532       398         0         398        155       0.9643     0.9643     0.0000     0.0000      0.46     276.2109    0.0000    276.2109  5979.1210    0.0000   5979.1210   78539.82 
262072.00    41786        0        41786       8214        0         8214       428         0         428        171       0.9861     0.9861     0.0000     0.0000      0.46     301.4553    0.0000    301.4553  5755.5319    0.0000   5755.5319   78539.82 
277488.00    40923        0        40923       9077        0         9077       333         0         333        159       0.9758     0.9758     0.0000     0.0000      0.46     232.0305    0.0000    232.0305  6361.6234    0.0000   6361.6234   78539.82 
292904.00    40289        0        40289       9711        0         9711       347         0         347        173       0.9779     0.9779     0.0000     0.0000      0.46     239.6232    0.0000    239.6232  6805.1286    0.0000   6805.1286   78539.82 
308320.00    39405        0        39405      10595        0        10595       357         0         357        168       0.9636     0.9636     0.0000     0.0000      0.46     249.7732    0.0000    249.7732  7424.2891    0.0000   7424.2891   78539.82 
323736.00    38969        0        38969      11031        0        11031       377         0         377        177       0.9805     0.9805     0.0000     0.0000      0.46     264.6105    0.0000    264.6105  7723.0213    0.0000   7723.0213   78539.82 
339152.00    39265        0        39265      10735        0        10735       384         0         384        175       0.9657     0.9657     0.0000     0.0000      0.46     268.6233    0.0000    268.6233  7510.9374    0.0000   7510.9374   78539.82 
354568.00    40817        0        40817       9183        0         9183       401         0         401        176       0.9719     0.9719     0.0000     0.0000      0.46     279.8566    0.0000    279.8566  6419.9471    0.0000   6419.9471   78539.82 
369984.00    39165        0        39165      10835        0        10835       360         0         360        177       0.9665     0.9665     0.0000     0.0000      0.46     250.4620    0.0000    250.4620  7583.2745    0.0000   7583.2745   78539.82 
385400.00    39841        0        39841      10159        0        10159       626         0         626        188       0.9789     0.9789     0.0000     0.0000      0.46     434.4817    0.0000    434.4817  7102.9194    0.0000   7102.9194   78539.82 
400816.00    39077        0        39077      10923        0        10923       602         0         602        191       0.9682     0.9682     0.0000     0.0000      0.46     416.4421    0.0000    416.4421  7635.5513    0.0000   7635.5513   78539.82 
416232.00    38665        0        38665      11335        0        11335       644         0         644        192       0.9645     0.9645     0.0000     0.0000      0.46     443.7995    0.0000    443.7995  7921.9458    0.0000   7921.9458   78539.82 
431648.00    40499        0        40499       9501        0         9501       693         0         693        190       0.9910     0.9910     0.0000     0.0000      0.46     481.0852    0.0000    481.0852  6622.2301    0.0000   6622.2301   78539.82 
447064.00    40110        0        40110       9890        0         9890       715         0         715        210       0.9677     0.9677     0.0000     0.0000      0.46     499.2568    0.0000    499.2568  6910.3885    0.0000   6910.3885   78539.82 
462480.00    39555        0        39555      10445        0        10445       561         0         561        200       0.9748     0.9748     0.0000     0.0000      0.46     390.2075    0.0000    390.2075  7290.8252    0.0000   7290.8252   78539.82 
477896.00    38491        0        38491      11509        0        11509       468         0         468        188       0.9769     0.9769     0.0000     0.0000      0.46     322.3830    0.0000    322.3830  8038.8862    0.0000   8038.8862   78539.82 
