 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49726        0        49726       274         0         274        171         0         171        137       0.9425     0.9425     0.0000     0.0000      0.54     114.1594    0.0000    114.1594   184.0801    0.0000    184.0801   65449.85 
 88333.00    17121        0        17121      32879        0        32879       1731        0         1731       322       0.8704     0.8704     0.0000     0.0000      0.46    1016.2182    0.0000   1016.2182  19352.5094   0.0000   19352.5094  65449.85 
176666.00    15831        0        15831      34169        0        34169       2078        0         2078       397       0.8715     0.8715     0.0000     0.0000      0.46    1219.3498    0.0000   1219.3498  20029.4620   0.0000   20029.4620  65449.85 
264999.00    16162        0        16162      33838        0        33838       2321        0         2321       428       0.8626     0.8626     0.0000     0.0000      0.46    1348.7875    0.0000   1348.7875  19760.4601   0.0000   19760.4601  65449.85 
353332.00    15804        0        15804      34196        0        34196       2457        0         2457       444       0.8688     0.8688     0.0000     0.0000      0.46    1426.2940    0.0000   1426.2940  19925.7491   0.0000   19925.7491  65449.85 
441665.00    17163        0        17163      32837        0        32837       3205        0         3205       556       0.8635     0.8635     0.0000     0.0000      0.46    1871.2790    0.0000   1871.2790  19081.0446   0.0000   19081.0446  65449.85 
529998.00    17227        0        17227      32773        0        32773       3162        0         3162       546       0.8643     0.8643     0.0000     0.0000      0.46    1830.0390    0.0000   1830.0390  19020.8982   0.0000   19020.8982  65449.85 
618331.00    16279        0        16279      33721        0        33721       2376        0         2376       543       0.8683     0.8683     0.0000     0.0000      0.46    1359.3379    0.0000   1359.3379  19525.5310   0.0000   19525.5310  65449.85 
706664.00    17341        0        17341      32659        0        32659       3506        0         3506       544       0.8571     0.8571     0.0000     0.0000      0.46    2023.5700    0.0000   2023.5700  18857.6109   0.0000   18857.6109  65449.85 
794997.00    17278        0        17278      32722        0        32722       2700        0         2700       574       0.8732     0.8732     0.0000     0.0000      0.46    1555.6884    0.0000   1555.6884  18837.8371   0.0000   18837.8371  65449.85 
883330.00    17513        0        17513      32487        0        32487       3444        0         3444       580       0.8635     0.8635     0.0000     0.0000      0.46    1984.9429    0.0000   1984.9429  18664.3519   0.0000   18664.3519  65449.85 
971663.00    19221        0        19221      30779        0        30779       2281        0         2281       683       0.8590     0.8590     0.0000     0.0000      0.46    1277.9542    0.0000   1277.9542  17575.8104   0.0000   17575.8104  65449.85 
1059996.00   19297        0        19297      30703        0        30703       2956        0         2956       590       0.8630     0.8630     0.0000     0.0000      0.46    1686.1632    0.0000   1686.1632  17449.7311   0.0000   17449.7311  65449.85 
1148329.00   18801        0        18801      31199        0        31199       3278        0         3278       588       0.8626     0.8626     0.0000     0.0000      0.46    1827.5324    0.0000   1827.5324  17678.7209   0.0000   17678.7209  65449.85 
1236662.00   18877        0        18877      31123        0        31123       2643        0         2643       555       0.8516     0.8516     0.0000     0.0000      0.45    1434.8326    0.0000   1434.8326  17577.2155   0.0000   17577.2155  65449.85 
