 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          28         0          28         0        0.9451     0.9451     0.0000     0.0000      0.39     16.1676     0.0000    16.1676     0.0000     0.0000     0.0000    87266.46 
109166.00    49219        0        49219       781         0         781        116         0         116        111       0.7801     0.7801     0.0000     0.0000      0.32     55.0034     0.0000    55.0034    383.8792    0.0000    383.8792   87266.46 
218332.00    48845        0        48845       1155        0         1155       164         0         164        128       0.7816     0.7816     0.0000     0.0000      0.32     80.5525     0.0000    80.5525    570.4808    0.0000    570.4808   87266.46 
327498.00    48471        0        48471       1529        0         1529       185         0         185        127       0.7778     0.7778     0.0000     0.0000      0.32     91.8083     0.0000    91.8083    752.6971    0.0000    752.6971   87266.46 
436664.00    48768        0        48768       1232        0         1232       152         0         152        123       0.7771     0.7771     0.0000     0.0000      0.31     75.7535     0.0000    75.7535    603.3290    0.0000    603.3290   87266.46 
545830.00    47920        0        47920       2080        0         2080       227         0         227        130       0.7856     0.7856     0.0000     0.0000      0.31     111.1549    0.0000    111.1549  1014.9873    0.0000   1014.9873   87266.46 
654996.00    48493        0        48493       1507        0         1507       178         0         178        125       0.7763     0.7763     0.0000     0.0000      0.32     87.8553     0.0000    87.8553    741.0497    0.0000    741.0497   87266.46 
764162.00    48472        0        48472       1528        0         1528       157         0         157        127       0.7918     0.7918     0.0000     0.0000      0.31     77.8405     0.0000    77.8405    753.1341    0.0000    753.1341   87266.46 
873328.00    48730        0        48730       1270        0         1270       253         0         253        158       0.7876     0.7876     0.0000     0.0000      0.31     124.9036    0.0000    124.9036   621.6447    0.0000    621.6447   87266.46 
982494.00    49049        0        49049       951         0         951        156         0         156        118       0.7812     0.7812     0.0000     0.0000      0.32     77.0583     0.0000    77.0583    467.4890    0.0000    467.4890   87266.46 
1091660.00   48730        0        48730       1270        0         1270       195         0         195        127       0.7823     0.7823     0.0000     0.0000      0.31     95.9042     0.0000    95.9042    626.7918    0.0000    626.7918   87266.46 
1200826.00   49063        0        49063       937         0         937        179         0         179        133       0.7789     0.7789     0.0000     0.0000      0.32     85.1041     0.0000    85.1041    458.8070    0.0000    458.8070   87266.46 
1309992.00   49160        0        49160       840         0         840        151         0         151        120       0.7725     0.7725     0.0000     0.0000      0.32     75.2885     0.0000    75.2885    415.8370    0.0000    415.8370   87266.46 
1419158.00   48576        0        48576       1424        0         1424       166         0         166        118       0.7749     0.7749     0.0000     0.0000      0.32     84.2535     0.0000    84.2535    703.0969    0.0000    703.0969   87266.46 
1528324.00   48274        0        48274       1726        0         1726       171         0         171        123       0.7707     0.7707     0.0000     0.0000      0.31     83.0707     0.0000    83.0707    849.5313    0.0000    849.5313   87266.46 
1637490.00   48241        0        48241       1759        0         1759       186         0         186        125       0.7728     0.7728     0.0000     0.0000      0.31     90.3721     0.0000    90.3721    856.2700    0.0000    856.2700   87266.46 
1746656.00   49176        0        49176       824         0         824        173         0         173        117       0.7810     0.7810     0.0000     0.0000      0.32     83.9431     0.0000    83.9431    404.9184    0.0000    404.9184   87266.46 
1855822.00   48855        0        48855       1145        0         1145       193         0         193        143       0.7762     0.7762     0.0000     0.0000      0.31     91.1404     0.0000    91.1404    561.6131    0.0000    561.6131   87266.46 
1964988.00   48501        0        48501       1499        0         1499       192         0         192        124       0.7886     0.7886     0.0000     0.0000      0.31     93.2675     0.0000    93.2675    734.6630    0.0000    734.6630   87266.46 
2074154.00   48376        0        48376       1624        0         1624       204         0         204        124       0.7774     0.7774     0.0000     0.0000      0.31     100.7421    0.0000    100.7421   797.0439    0.0000    797.0439   87266.46 
2183320.00   47946        0        47946       2054        0         2054       263         0         263        146       0.7817     0.7817     0.0000     0.0000      0.31     130.1949    0.0000    130.1949  1009.1527    0.0000   1009.1527   87266.46 
2292486.00   47922        0        47922       2078        0         2078       205         0         205        129       0.7806     0.7806     0.0000     0.0000      0.31     101.2226    0.0000    101.2226  1019.1949    0.0000   1019.1949   87266.46 
2401652.00   49374        0        49374       626         0         626        231         0         231        156       0.7800     0.7800     0.0000     0.0000      0.31     113.3276    0.0000    113.3276   307.3232    0.0000    307.3232   87266.46 
2510818.00   48495        0        48495       1505        0         1505       165         0         165        125       0.7819     0.7819     0.0000     0.0000      0.31     82.3450     0.0000    82.3450    742.7000    0.0000    742.7000   87266.46 
2619984.00   49286        0        49286       714         0         714        219         0         219        142       0.7767     0.7767     0.0000     0.0000      0.31     107.4531    0.0000    107.4531   349.2641    0.0000    349.2641   87266.46 
2729150.00   48375        0        48375       1625        0         1625       175         0         175        125       0.7768     0.7768     0.0000     0.0000      0.31     84.3443     0.0000    84.3443    796.7289    0.0000    796.7289   87266.46 
2838316.00   48089        0        48089       1911        0         1911       175         0         175        127       0.7849     0.7849     0.0000     0.0000      0.31     84.9508     0.0000    84.9508    937.5339    0.0000    937.5339   87266.46 
2947482.00   48662        0        48662       1338        0         1338       233         0         233        133       0.7946     0.7946     0.0000     0.0000      0.31     112.4016    0.0000    112.4016   649.5291    0.0000    649.5291   87266.46 
