 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          7          0          7          0        1.1152     1.1152     0.0000     0.0000      0.45      5.3340     0.0000     5.3340     0.0000     0.0000     0.0000    87266.46 
 50000.00    50000        0        50000        0          0          0          91         0          91         0        0.9316     0.9316     0.0000     0.0000      0.41     60.8134     0.0000    60.8134     0.0000     0.0000     0.0000    87266.46 
100000.00    49121        0        49121       879         0         879        171         0         171        125       0.9349     0.9349     0.0000     0.0000      0.41     114.5325    0.0000    114.5325   588.3586    0.0000    588.3586   87266.46 
150000.00    48241        0        48241       1759        0         1759       281         0         281        146       0.9433     0.9433     0.0000     0.0000      0.41     188.3330    0.0000    188.3330  1174.4538    0.0000   1174.4538   87266.46 
200000.00    47645        0        47645       2355        0         2355       254         0         254        130       0.9368     0.9368     0.0000     0.0000      0.41     169.4336    0.0000    169.4336  1571.3246    0.0000   1571.3246   87266.46 
250000.00    47291        0        47291       2709        0         2709       203         0         203        129       0.9578     0.9578     0.0000     0.0000      0.41     133.8286    0.0000    133.8286  1809.5948    0.0000   1809.5948   87266.46 
300000.00    46099        0        46099       3901        0         3901       233         0         233        134       0.9520     0.9520     0.0000     0.0000      0.41     154.2315    0.0000    154.2315  2596.4482    0.0000   2596.4482   87266.46 
350000.00    45370        0        45370       4630        0         4630       220         0         220        136       0.9201     0.9201     0.0000     0.0000      0.41     146.0570    0.0000    146.0570  3094.3137    0.0000   3094.3137   87266.46 
400000.00    45375        0        45375       4625        0         4625       417         0         417        140       0.9470     0.9470     0.0000     0.0000      0.41     275.9072    0.0000    275.9072  3073.5928    0.0000   3073.5928   87266.46 
450000.00    45084        0        45084       4916        0         4916       265         0         265        148       0.9245     0.9245     0.0000     0.0000      0.41     177.4356    0.0000    177.4356  3270.3962    0.0000   3270.3962   87266.46 
500000.00    43944        0        43944       6056        0         6056       366         0         366        151       0.9430     0.9430     0.0000     0.0000      0.41     241.7652    0.0000    241.7652  4030.4709    0.0000   4030.4709   87266.46 
550000.00    44476        0        44476       5524        0         5524       482         0         482        157       0.9363     0.9363     0.0000     0.0000      0.41     316.5917    0.0000    316.5917  3664.3065    0.0000   3664.3065   87266.46 
600000.00    44218        0        44218       5782        0         5782       507         0         507        152       0.9380     0.9380     0.0000     0.0000      0.41     334.3128    0.0000    334.3128  3839.7805    0.0000   3839.7805   87266.46 
650000.00    44330        0        44330       5670        0         5670       445         0         445        166       0.9470     0.9470     0.0000     0.0000      0.41     293.0496    0.0000    293.0496  3773.4068    0.0000   3773.4068   87266.46 
700000.00    43714        0        43714       6286        0         6286       602         0         602        161       0.9448     0.9448     0.0000     0.0000      0.41     397.0746    0.0000    397.0746  4179.6182    0.0000   4179.6182   87266.46 
750000.00    44445        0        44445       5555        0         5555       410         0         410        173       0.9452     0.9452     0.0000     0.0000      0.41     266.6754    0.0000    266.6754  3686.1260    0.0000   3686.1260   87266.46 
800000.00    43664        0        43664       6336        0         6336       484         0         484        181       0.9485     0.9485     0.0000     0.0000      0.41     312.7630    0.0000    312.7630  4205.6395    0.0000   4205.6395   87266.46 
850000.00    44499        0        44499       5501        0         5501       365         0         365        189       0.9705     0.9705     0.0000     0.0000      0.41     236.5420    0.0000    236.5420  3640.2515    0.0000   3640.2515   87266.46 
900000.00    44996        0        44996       5004        0         5004       431         0         431        178       0.9379     0.9379     0.0000     0.0000      0.41     279.6751    0.0000    279.6751  3308.9280    0.0000   3308.9280   87266.46 
950000.00    44089        0        44089       5911        0         5911       429         0         429        164       0.9426     0.9426     0.0000     0.0000      0.41     279.8743    0.0000    279.8743  3918.0195    0.0000   3918.0195   87266.46 
1000000.00   43821        0        43821       6179        0         6179       311         0         311        162       0.9656     0.9656     0.0000     0.0000      0.41     206.7757    0.0000    206.7757  4108.9545    0.0000   4108.9545   87266.46 
1050000.00   43006        0        43006       6994        0         6994       419         0         419        162       0.9541     0.9541     0.0000     0.0000      0.41     276.7631    0.0000    276.7631  4645.6077    0.0000   4645.6077   87266.46 
1100000.00   43561        0        43561       6439        0         6439       360         0         360        183       0.9481     0.9481     0.0000     0.0000      0.41     234.0310    0.0000    234.0310  4256.0787    0.0000   4256.0787   87266.46 
1150000.00   43326        0        43326       6674        0         6674       421         0         421        185       0.9347     0.9347     0.0000     0.0000      0.41     275.2152    0.0000    275.2152  4437.4294    0.0000   4437.4294   87266.46 
1200000.00   43749        0        43749       6251        0         6251       497         0         497        178       0.9435     0.9435     0.0000     0.0000      0.41     330.5591    0.0000    330.5591  4142.7331    0.0000   4142.7331   87266.46 
1250000.00   44037        0        44037       5963        0         5963       263         0         263        149       0.9290     0.9290     0.0000     0.0000      0.41     175.8465    0.0000    175.8465  3969.4241    0.0000   3969.4241   87266.46 
1300000.00   44842        0        44842       5158        0         5158       402         0         402        151       0.9431     0.9431     0.0000     0.0000      0.41     267.1577    0.0000    267.1577  3430.5676    0.0000   3430.5676   87266.46 
1350000.00   45197        0        45197       4803        0         4803       391         0         391        150       0.9551     0.9551     0.0000     0.0000      0.41     259.8480    0.0000    259.8480  3188.3978    0.0000   3188.3978   87266.46 
1400000.00   45065        0        45065       4935        0         4935       266         0         266        154       0.9414     0.9414     0.0000     0.0000      0.41     174.6489    0.0000    174.6489  3272.5543    0.0000   3272.5543   87266.46 
1450000.00   44869        0        44869       5131        0         5131       225         0         225        142       0.9426     0.9426     0.0000     0.0000      0.41     150.6110    0.0000    150.6110  3409.2327    0.0000   3409.2327   87266.46 
1500000.00   45753        0        45753       4247        0         4247       290         0         290        151       0.9465     0.9465     0.0000     0.0000      0.41     192.3141    0.0000    192.3141  2817.5507    0.0000   2817.5507   87266.46 
1550000.00   44409        0        44409       5591        0         5591       276         0         276        143       0.9722     0.9722     0.0000     0.0000      0.41     180.4512    0.0000    180.4512  3717.9385    0.0000   3717.9385   87266.46 
1600000.00   45979        0        45979       4021        0         4021       257         0         257        143       0.9497     0.9497     0.0000     0.0000      0.41     169.5441    0.0000    169.5441  2674.6253    0.0000   2674.6253   87266.46 
1650000.00   45222        0        45222       4778        0         4778       347         0         347        164       0.9255     0.9255     0.0000     0.0000      0.41     231.4778    0.0000    231.4778  3177.8222    0.0000   3177.8222   87266.46 
1700000.00   45281        0        45281       4719        0         4719       302         0         302        143       0.9460     0.9460     0.0000     0.0000      0.41     200.6380    0.0000    200.6380  3138.2072    0.0000   3138.2072   87266.46 
1750000.00   44723        0        44723       5277        0         5277       257         0         257        146       0.9458     0.9458     0.0000     0.0000      0.41     171.9131    0.0000    171.9131  3510.9375    0.0000   3510.9375   87266.46 
1800000.00   44837        0        44837       5163        0         5163       269         0         269        143       0.9589     0.9589     0.0000     0.0000      0.41     178.1576    0.0000    178.1576  3436.4647    0.0000   3436.4647   87266.46 
1850000.00   45503        0        45503       4497        0         4497       364         0         364        149       0.9475     0.9475     0.0000     0.0000      0.41     239.1164    0.0000    239.1164  2984.7495    0.0000   2984.7495   87266.46 
1900000.00   45504        0        45504       4496        0         4496       362         0         362        160       0.9540     0.9540     0.0000     0.0000      0.41     239.0660    0.0000    239.0660  2985.6193    0.0000   2985.6193   87266.46 
1950000.00   44997        0        44997       5003        0         5003       335         0         335        147       0.9470     0.9470     0.0000     0.0000      0.41     217.0194    0.0000    217.0194  3325.3742    0.0000   3325.3742   87266.46 
2000000.00   43968        0        43968       6032        0         6032       360         0         360        163       0.9366     0.9366     0.0000     0.0000      0.41     233.7984    0.0000    233.7984  4006.2166    0.0000   4006.2166   87266.46 
2050000.00   45179        0        45179       4821        0         4821       282         0         282        150       0.9453     0.9453     0.0000     0.0000      0.41     186.7501    0.0000    186.7501  3192.6226    0.0000   3192.6226   87266.46 
2100000.00   44798        0        44798       5202        0         5202       322         0         322        157       0.9415     0.9415     0.0000     0.0000      0.41     212.8236    0.0000    212.8236  3453.5906    0.0000   3453.5906   87266.46 
2150000.00   44632        0        44632       5368        0         5368       374         0         374        157       0.9468     0.9468     0.0000     0.0000      0.41     246.1719    0.0000    246.1719  3565.5642    0.0000   3565.5642   87266.46 
2200000.00   45156        0        45156       4844        0         4844       451         0         451        161       0.9241     0.9241     0.0000     0.0000      0.41     297.6879    0.0000    297.6879  3220.5466    0.0000   3220.5466   87266.46 
2250000.00   44590        0        44590       5410        0         5410       350         0         350        150       0.9364     0.9364     0.0000     0.0000      0.41     227.3975    0.0000    227.3975  3601.6099    0.0000   3601.6099   87266.46 
2300000.00   45479        0        45479       4521        0         4521       485         0         485        167       0.9412     0.9412     0.0000     0.0000      0.41     319.4261    0.0000    319.4261  3002.9356    0.0000   3002.9356   87266.46 
2350000.00   44654        0        44654       5346        0         5346       446         0         446        152       0.9457     0.9457     0.0000     0.0000      0.41     291.2696    0.0000    291.2696  3547.8656    0.0000   3547.8656   87266.46 
2400000.00   45107        0        45107       4893        0         4893       415         0         415        152       0.9408     0.9408     0.0000     0.0000      0.41     270.4308    0.0000    270.4308  3249.5650    0.0000   3249.5650   87266.46 
2450000.00   45654        0        45654       4346        0         4346       430         0         430        155       0.9554     0.9554     0.0000     0.0000      0.41     280.8683    0.0000    280.8683  2879.9646    0.0000   2879.9646   87266.46 
2500000.00   44918        0        44918       5082        0         5082       456         0         456        175       0.9214     0.9214     0.0000     0.0000      0.41     300.7927    0.0000    300.7927  3368.6438    0.0000   3368.6438   87266.46 
2550000.00   45000        0        45000       5000        0         5000       389         0         389        156       0.9460     0.9460     0.0000     0.0000      0.41     254.9011    0.0000    254.9011  3323.1797    0.0000   3323.1797   87266.46 
2600000.00   45317        0        45317       4683        0         4683       358         0         358        180       0.9510     0.9510     0.0000     0.0000      0.41     239.8305    0.0000    239.8305  3111.1287    0.0000   3111.1287   87266.46 
2650000.00   44248        0        44248       5752        0         5752       455         0         455        164       0.9551     0.9551     0.0000     0.0000      0.41     303.2298    0.0000    303.2298  3823.1938    0.0000   3823.1938   87266.46 
2700000.00   44957        0        44957       5043        0         5043       371         0         371        168       0.9231     0.9231     0.0000     0.0000      0.41     244.9066    0.0000    244.9066  3352.2857    0.0000   3352.2857   87266.46 
2750000.00   44971        0        44971       5029        0         5029       354         0         354        157       0.9387     0.9387     0.0000     0.0000      0.41     233.3416    0.0000    233.3416  3338.7889    0.0000   3338.7889   87266.46 
2800000.00   45719        0        45719       4281        0         4281       319         0         319        164       0.9355     0.9355     0.0000     0.0000      0.41     205.0318    0.0000    205.0318  2838.3549    0.0000   2838.3549   87266.46 
2850000.00   45143        0        45143       4857        0         4857       343         0         343        167       0.9330     0.9330     0.0000     0.0000      0.41     226.5406    0.0000    226.5406  3218.2794    0.0000   3218.2794   87266.46 
2900000.00   45069        0        45069       4931        0         4931       505         0         505        176       0.9379     0.9379     0.0000     0.0000      0.41     335.0332    0.0000    335.0332  3274.5541    0.0000   3274.5541   87266.46 
2950000.00   44964        0        44964       5036        0         5036       387         0         387        167       0.9499     0.9499     0.0000     0.0000      0.41     247.2824    0.0000    247.2824  3344.3153    0.0000   3344.3153   87266.46 
3000000.00   44640        0        44640       5360        0         5360       457         0         457        157       0.9289     0.9289     0.0000     0.0000      0.41     301.9533    0.0000    301.9533  3564.4164    0.0000   3564.4164   87266.46 
3050000.00   45350        0        45350       4650        0         4650       461         0         461        166       0.9419     0.9419     0.0000     0.0000      0.41     296.4378    0.0000    296.4378  3087.5311    0.0000   3087.5311   87266.46 
3100000.00   44849        0        44849       5151        0         5151       466         0         466        160       0.9398     0.9398     0.0000     0.0000      0.41     302.9085    0.0000    302.9085  3425.6969    0.0000   3425.6969   87266.46 
3150000.00   44823        0        44823       5177        0         5177       472         0         472        178       0.9312     0.9312     0.0000     0.0000      0.41     310.7242    0.0000    310.7242  3448.3056    0.0000   3448.3056   87266.46 
3200000.00   44839        0        44839       5161        0         5161       419         0         419        161       0.9341     0.9341     0.0000     0.0000      0.41     274.2248    0.0000    274.2248  3424.0621    0.0000   3424.0621   87266.46 
3250000.00   43894        0        43894       6106        0         6106       434         0         434        160       0.9422     0.9422     0.0000     0.0000      0.41     288.6446    0.0000    288.6446  4066.7348    0.0000   4066.7348   87266.46 
3300000.00   44241        0        44241       5759        0         5759       459         0         459        155       0.9446     0.9446     0.0000     0.0000      0.41     305.0333    0.0000    305.0333  3820.1617    0.0000   3820.1617   87266.46 
3350000.00   43785        0        43785       6215        0         6215       328         0         328        159       0.9382     0.9382     0.0000     0.0000      0.41     216.5552    0.0000    216.5552  4121.4218    0.0000   4121.4218   87266.46 
3400000.00   43173        0        43173       6827        0         6827       416         0         416        162       0.9474     0.9474     0.0000     0.0000      0.41     275.3590    0.0000    275.3590  4533.4710    0.0000   4533.4710   87266.46 
3450000.00   43970        0        43970       6030        0         6030       381         0         381        158       0.9503     0.9503     0.0000     0.0000      0.41     250.3509    0.0000    250.3509  4006.2361    0.0000   4006.2361   87266.46 
3500000.00   44069        0        44069       5931        0         5931       366         0         366        169       0.9465     0.9465     0.0000     0.0000      0.41     240.4470    0.0000    240.4470  3937.3056    0.0000   3937.3056   87266.46 
3550000.00   44145        0        44145       5855        0         5855       423         0         423        188       0.9323     0.9323     0.0000     0.0000      0.41     278.6803    0.0000    278.6803  3881.6738    0.0000   3881.6738   87266.46 
3600000.00   43960        0        43960       6040        0         6040       511         0         511        172       0.9664     0.9664     0.0000     0.0000      0.41     337.5750    0.0000    337.5750  4004.1100    0.0000   4004.1100   87266.46 
3650000.00   44641        0        44641       5359        0         5359       333         0         333        167       0.9384     0.9384     0.0000     0.0000      0.41     220.7023    0.0000    220.7023  3557.3532    0.0000   3557.3532   87266.46 
3700000.00   44717        0        44717       5283        0         5283       371         0         371        160       0.9277     0.9277     0.0000     0.0000      0.41     244.9727    0.0000    244.9727  3496.1040    0.0000   3496.1040   87266.46 
3750000.00   44275        0        44275       5725        0         5725       560         0         560        197       0.9441     0.9441     0.0000     0.0000      0.41     366.0913    0.0000    366.0913  3798.9751    0.0000   3798.9751   87266.46 
3800000.00   43802        0        43802       6198        0         6198       423         0         423        172       0.9228     0.9228     0.0000     0.0000      0.41     278.5073    0.0000    278.5073  4106.6778    0.0000   4106.6778   87266.46 
3850000.00   44515        0        44515       5485        0         5485       663         0         663        176       0.9659     0.9659     0.0000     0.0000      0.41     437.9485    0.0000    437.9485  3631.1130    0.0000   3631.1130   87266.46 
3900000.00   44472        0        44472       5528        0         5528       588         0         588        190       0.9380     0.9380     0.0000     0.0000      0.41     388.2050    0.0000    388.2050  3667.5766    0.0000   3667.5766   87266.46 
3950000.00   44565        0        44565       5435        0         5435       467         0         467        175       0.9397     0.9397     0.0000     0.0000      0.41     308.0426    0.0000    308.0426  3607.9252    0.0000   3607.9252   87266.46 
4000000.00   45578        0        45578       4422        0         4422       493         0         493        184       0.9512     0.9512     0.0000     0.0000      0.41     322.5005    0.0000    322.5005  2937.1108    0.0000   2937.1108   87266.46 
4050000.00   44850        0        44850       5150        0         5150       344         0         344        151       0.9304     0.9304     0.0000     0.0000      0.41     223.4906    0.0000    223.4906  3423.1092    0.0000   3423.1092   87266.46 
4100000.00   44721        0        44721       5279        0         5279       454         0         454        182       0.9704     0.9704     0.0000     0.0000      0.41     296.0952    0.0000    296.0952  3505.1086    0.0000   3505.1086   87266.46 
4150000.00   44484        0        44484       5516        0         5516       519         0         519        172       0.9419     0.9419     0.0000     0.0000      0.41     344.2566    0.0000    344.2566  3655.7710    0.0000   3655.7710   87266.46 
4200000.00   44447        0        44447       5553        0         5553       440         0         440        168       0.9515     0.9515     0.0000     0.0000      0.41     286.6314    0.0000    286.6314  3688.6484    0.0000   3688.6484   87266.46 
4250000.00   44490        0        44490       5510        0         5510       473         0         473        183       0.9352     0.9352     0.0000     0.0000      0.41     309.3440    0.0000    309.3440  3653.8497    0.0000   3653.8497   87266.46 
4300000.00   45005        0        45005       4995        0         4995       670         0         670        185       0.9398     0.9398     0.0000     0.0000      0.41     436.3655    0.0000    436.3655  3317.2209    0.0000   3317.2209   87266.46 
4350000.00   45303        0        45303       4697        0         4697       386         0         386        161       0.9602     0.9602     0.0000     0.0000      0.41     253.2309    0.0000    253.2309  3118.6709    0.0000   3118.6709   87266.46 
4400000.00   44892        0        44892       5108        0         5108       429         0         429        164       0.9396     0.9396     0.0000     0.0000      0.41     280.7231    0.0000    280.7231  3393.2989    0.0000   3393.2989   87266.46 
4450000.00   45538        0        45538       4462        0         4462       435         0         435        178       0.9412     0.9412     0.0000     0.0000      0.41     286.3961    0.0000    286.3961  2955.0029    0.0000   2955.0029   87266.46 
4500000.00   44056        0        44056       5944        0         5944       769         0         769        169       0.9485     0.9485     0.0000     0.0000      0.41     504.7424    0.0000    504.7424  3953.4017    0.0000   3953.4017   87266.46 
4550000.00   44413        0        44413       5587        0         5587       795         0         795        186       0.9500     0.9500     0.0000     0.0000      0.41     524.6572    0.0000    524.6572  3713.7789    0.0000   3713.7789   87266.46 
4600000.00   43458        0        43458       6542        0         6542       442         0         442        192       0.9457     0.9457     0.0000     0.0000      0.41     290.6641    0.0000    290.6641  4355.7906    0.0000   4355.7906   87266.46 
4650000.00   44148        0        44148       5852        0         5852       380         0         380        172       0.9235     0.9235     0.0000     0.0000      0.41     250.3012    0.0000    250.3012  3869.9959    0.0000   3869.9959   87266.46 
4700000.00   43782        0        43782       6218        0         6218       289         0         289        163       0.9215     0.9215     0.0000     0.0000      0.41     190.4287    0.0000    190.4287  4132.5504    0.0000   4132.5504   87266.46 
4750000.00   43268        0        43268       6732        0         6732       453         0         453        172       0.9525     0.9525     0.0000     0.0000      0.41     300.5894    0.0000    300.5894  4467.0637    0.0000   4467.0637   87266.46 
4800000.00   43779        0        43779       6221        0         6221       494         0         494        168       0.9487     0.9487     0.0000     0.0000      0.41     326.3179    0.0000    326.3179  4130.6107    0.0000   4130.6107   87266.46 
4850000.00   43529        0        43529       6471        0         6471       607         0         607        170       0.9565     0.9565     0.0000     0.0000      0.41     400.6758    0.0000    400.6758  4288.1626    0.0000   4288.1626   87266.46 
4900000.00   44157        0        44157       5843        0         5843       606         0         606        182       0.9652     0.9652     0.0000     0.0000      0.41     401.5567    0.0000    401.5567  3873.1213    0.0000   3873.1213   87266.46 
4950000.00   44389        0        44389       5611        0         5611       591         0         591        181       0.9397     0.9397     0.0000     0.0000      0.41     390.0369    0.0000    390.0369  3710.0313    0.0000   3710.0313   87266.46 
5000000.00   44446        0        44446       5554        0         5554       583         0         583        191       0.9381     0.9381     0.0000     0.0000      0.41     383.8834    0.0000    383.8834  3668.1164    0.0000   3668.1164   87266.46 
5050000.00   43229        0        43229       6771        0         6771       483         0         483        169       0.9593     0.9593     0.0000     0.0000      0.41     318.0191    0.0000    318.0191  4496.6224    0.0000   4496.6224   87266.46 
5100000.00   43248        0        43248       6752        0         6752       497         0         497        173       0.9408     0.9408     0.0000     0.0000      0.41     325.6562    0.0000    325.6562  4473.2947    0.0000   4473.2947   87266.46 
5150000.00   43972        0        43972       6028        0         6028       444         0         444        177       0.9378     0.9378     0.0000     0.0000      0.41     291.4696    0.0000    291.4696  3991.8754    0.0000   3991.8754   87266.46 
5200000.00   43679        0        43679       6321        0         6321       629         0         629        191       0.9415     0.9415     0.0000     0.0000      0.41     409.6336    0.0000    409.6336  4178.2088    0.0000   4178.2088   87266.46 
5250000.00   43671        0        43671       6329        0         6329       446         0         446        186       0.9407     0.9407     0.0000     0.0000      0.41     294.4858    0.0000    294.4858  4176.2881    0.0000   4176.2881   87266.46 
5300000.00   43304        0        43304       6696        0         6696       587         0         587        180       0.9491     0.9491     0.0000     0.0000      0.41     390.5965    0.0000    390.5965  4426.3824    0.0000   4426.3824   87266.46 
5350000.00   43707        0        43707       6293        0         6293       412         0         412        179       0.9301     0.9301     0.0000     0.0000      0.41     272.9555    0.0000    272.9555  4168.9527    0.0000   4168.9527   87266.46 
5400000.00   43963        0        43963       6037        0         6037       498         0         498        177       0.9352     0.9352     0.0000     0.0000      0.41     324.7821    0.0000    324.7821  3998.0517    0.0000   3998.0517   87266.46 
