 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      48630        0        48630       1370        0         1370       187         0         187        124       0.8664     0.8664     0.0000     0.0000      0.49     114.8598    0.0000    114.8598   839.7514    0.0000    839.7514   65449.85 
466666.00    21973        0        21973      28027        0        28027       1963        0         1963       354       0.8156     0.8156     0.0000     0.0000      0.42    1030.5107    0.0000   1030.5107  14722.5459   0.0000   14722.5459  65449.85 
933332.00    22426        0        22426      27574        0        27574       1852        0         1852       393       0.8201     0.8201     0.0000     0.0000      0.42     966.1657    0.0000    966.1657  14416.2491   0.0000   14416.2491  65449.85 
1399998.00   21657        0        21657      28343        0        28343       2055        0         2055       372       0.8159     0.8159     0.0000     0.0000      0.42    1062.2172    0.0000   1062.2172  14711.9523   0.0000   14711.9523  65449.85 
1866664.00   22756        0        22756      27244        0        27244       1836        0         1836       419       0.8201     0.8201     0.0000     0.0000      0.42     942.3231    0.0000    942.3231  14025.9927   0.0000   14025.9927  65449.85 
2333330.00   23407        0        23407      26593        0        26593       1977        0         1977       474       0.8126     0.8126     0.0000     0.0000      0.42    1001.7002    0.0000   1001.7002  13587.5105   0.0000   13587.5105  65449.85 
2799996.00   22657        0        22657      27343        0        27343       3029        0         3029       594       0.8165     0.8165     0.0000     0.0000      0.42    1501.8389    0.0000   1501.8389  13878.0218   0.0000   13878.0218  65449.85 
3266662.00   22758        0        22758      27242        0        27242       3092        0         3092       648       0.8116     0.8116     0.0000     0.0000      0.41    1549.2341    0.0000   1549.2341  13670.8553   0.0000   13670.8553  65449.85 
3733328.00   22310        0        22310      27690        0        27690       3102        0         3102       893       0.8153     0.8153     0.0000     0.0000      0.41    1502.2309    0.0000   1502.2309  13721.3590   0.0000   13721.3590  65449.85 
4199994.00   21549        0        21549      28451        0        28451       3484        0         3484       1094      0.8045     0.8045     0.0000     0.0000      0.41    1685.2023    0.0000   1685.2023  13931.9743   0.0000   13931.9743  65449.85 
4666660.00   19249        0        19249      30751        0        30751       3882        0         3882       1537      0.8021     0.8021     0.0000     0.0000      0.41    1873.1209    0.0000   1873.1209  14979.6839   0.0000   14979.6839  65449.85 
5133326.00   17054        0        17054      32946        0        32946       4024        0         4024       1830      0.8097     0.8097     0.0000     0.0000      0.41    1948.1854    0.0000   1948.1854  16051.6430   0.0000   16051.6430  65449.85 
5599992.00   16292        0        16292      33708        0        33708       6306        0         6306       1774      0.7978     0.7978     0.0000     0.0000      0.40    3028.6052    0.0000   3028.6052  16373.1158   0.0000   16373.1158  65449.85 
6066658.00   15794        0        15794      34206        0        34206       8718        0         8718       2137      0.7941     0.7941     0.0000     0.0000      0.40    4206.3682    0.0000   4206.3682  16576.7645   0.0000   16576.7645  65449.85 
6533324.00   14786        0        14786      35214        0        35214      12333        0        12333       2708      0.8028     0.8028     0.0000     0.0000      0.40    5937.9914    0.0000   5937.9914  17047.8547   0.0000   17047.8547  65449.85 
6999990.00   14792        0        14792      35208        0        35208      14249        0        14249       2934      0.8003     0.8003     0.0000     0.0000      0.40    6851.9416    0.0000   6851.9416  16970.5322   0.0000   16970.5322  65449.85 
7466656.00   14726        0        14726      35274        0        35274      19025        0        19025       2204      0.7898     0.7898     0.0000     0.0000      0.40    9039.2820    0.0000   9039.2820  16895.0786   0.0000   16895.0786  65449.85 
7933322.00   15031        0        15031      34969        0        34969      19897        0        19897       3885      0.7822     0.7822     0.0000     0.0000      0.40    9389.3080    0.0000   9389.3080  16606.3777   0.0000   16606.3777  65449.85 
8399988.00   13900        0        13900      36100        0        36100      20793        0        20793       5157      0.7819     0.7819     0.0000     0.0000      0.40    9783.2213    0.0000   9783.2213  17098.5725   0.0000   17098.5725  65449.85 
8866654.00   12838        0        12838      37162        0        37162      21531        0        21531       5308      0.7838     0.7838     0.0000     0.0000      0.39    10081.1420   0.0000   10081.1420 17516.6547   0.0000   17516.6547  65449.85 
9333320.00   11764        0        11764      38236        0        38236      16497        0        16497       4779      0.7780     0.7780     0.0000     0.0000      0.39    7738.0075    0.0000   7738.0075  17979.8904   0.0000   17979.8904  65449.85 
9799986.00   11849        0        11849      38151        0        38151      22967        0        22967       4768      0.7760     0.7760     0.0000     0.0000      0.39    10746.0368   0.0000   10746.0368 17904.8112   0.0000   17904.8112  65449.85 
10266652.00   11142        0        11142      38858        0        38858      23465        0        23465       6476      0.7806     0.7806     0.0000     0.0000      0.39    10931.2226   0.0000   10931.2226 18170.6153   0.0000   18170.6153  65449.85 
10733318.00   10444        0        10444      39556        0        39556      13175        0        13175       6592      0.7837     0.7837     0.0000     0.0000      0.39    6087.2738    0.0000   6087.2738  18480.5144   0.0000   18480.5144  65449.85 
11199984.00    9794        0         9794      40206        0        40206      13367        0        13367       8041      0.7838     0.7838     0.0000     0.0000      0.39    6137.9124    0.0000   6137.9124  18755.9368   0.0000   18755.9368  65449.85 
11666650.00    9261        0         9261      40739        0        40739      25217        0        25217       8147      0.7855     0.7855     0.0000     0.0000      0.39    11643.7804   0.0000   11643.7804 19011.7268   0.0000   19011.7268  65449.85 
12133316.00    8869        0         8869      41131        0        41131      25660        0        25660       8226      0.7808     0.7808     0.0000     0.0000      0.38    11872.4023   0.0000   11872.4023 19238.1388   0.0000   19238.1388  65449.85 
12599982.00    9211        0         9211      40789        0        40789      25997        0        25997       8157      0.7765     0.7765     0.0000     0.0000      0.38    12009.1142   0.0000   12009.1142 19042.3649   0.0000   19042.3649  65449.85 
13066648.00    9334        0         9334      40666        0        40666      17708        0        17708       6777      0.7818     0.7818     0.0000     0.0000      0.38    8118.0388    0.0000   8118.0388  18896.0213   0.0000   18896.0213  65449.85 
13533314.00    9076        0         9076      40924        0        40924      18081        0        18081       6820      0.7730     0.7730     0.0000     0.0000      0.38    8300.5460    0.0000   8300.5460  19067.1569   0.0000   19067.1569  65449.85 
13999980.00    9016        0         9016      40984        0        40984      18309        0        18309      10246      0.7793     0.7793     0.0000     0.0000      0.38    8402.2961    0.0000   8402.2961  19043.6004   0.0000   19043.6004  65449.85 
14466646.00    8279        0         8279      41721        0        41721      18591        0        18591       8344      0.7744     0.7744     0.0000     0.0000      0.38    8522.3795    0.0000   8522.3795  19338.5204   0.0000   19338.5204  65449.85 
14933312.00    7854        0         7854      42146        0        42146      18944        0        18944       8429      0.7740     0.7740     0.0000     0.0000      0.38    8688.6302    0.0000   8688.6302  19549.0809   0.0000   19549.0809  65449.85 
