 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          51         0          51         0        0.8712     0.8712     0.0000     0.0000      0.44     32.9220     0.0000    32.9220     0.0000     0.0000     0.0000    78539.82 
341666.00    39472        0        39472      10528        0        10528       426         0         426        159       0.8473     0.8473     0.0000     0.0000      0.38     236.5500    0.0000    236.5500  5918.3165    0.0000   5918.3165   78539.82 
683332.00    35960        0        35960      14040        0        14040       567         0         567        175       0.8464     0.8464     0.0000     0.0000      0.38     315.1207    0.0000    315.1207  7869.2150    0.0000   7869.2150   78539.82 
1024998.00   34609        0        34609      15391        0        15391       662         0         662        194       0.8450     0.8450     0.0000     0.0000      0.38     365.4176    0.0000    365.4176  8605.9765    0.0000   8605.9765   78539.82 
1366664.00   35777        0        35777      14223        0        14223       567         0         567        212       0.8492     0.8492     0.0000     0.0000      0.38     310.3609    0.0000    310.3609  7942.7405    0.0000   7942.7405   78539.82 
1708330.00   35451        0        35451      14549        0        14549       863         0         863        213       0.8490     0.8490     0.0000     0.0000      0.38     475.4759    0.0000    475.4759  8128.4060    0.0000   8128.4060   78539.82 
2049996.00   35886        0        35886      14114        0        14114       655         0         655        213       0.8486     0.8486     0.0000     0.0000      0.38     353.0695    0.0000    353.0695  7846.3747    0.0000   7846.3747   78539.82 
2391662.00   36504        0        36504      13496        0        13496       782         0         782        217       0.8442     0.8442     0.0000     0.0000      0.38     436.4855    0.0000    436.4855  7494.6643    0.0000   7494.6643   78539.82 
2733328.00   35316        0        35316      14684        0        14684       879         0         879        233       0.8462     0.8462     0.0000     0.0000      0.38     477.1800    0.0000    477.1800  8145.7175    0.0000   8145.7175   78539.82 
3074994.00   34975        0        34975      15025        0        15025       1070        0         1070       250       0.8446     0.8446     0.0000     0.0000      0.38     566.2445    0.0000    566.2445  8311.3211    0.0000   8311.3211   78539.82 
