 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          29         0          29         0        1.0698     1.0698     0.0000     0.0000      0.39     18.0637     0.0000    18.0637     0.0000     0.0000     0.0000    87266.46 
213333.00    48083        0        48083       1917        0         1917       165         0         165        127       0.7981     0.7981     0.0000     0.0000      0.32     85.9236     0.0000    85.9236    982.1948    0.0000    982.1948   87266.46 
426666.00    47496        0        47496       2504        0         2504       310         0         310        131       0.8007     0.8007     0.0000     0.0000      0.32     159.8547    0.0000    159.8547  1286.2962    0.0000   1286.2962   87266.46 
639999.00    46957        0        46957       3043        0         3043       264         0         264        126       0.8082     0.8082     0.0000     0.0000      0.32     133.0747    0.0000    133.0747  1551.9299    0.0000   1551.9299   87266.46 
853332.00    47741        0        47741       2259        0         2259       165         0         165        125       0.8006     0.8006     0.0000     0.0000      0.32     85.4101     0.0000    85.4101   1154.9933    0.0000   1154.9933   87266.46 
1066665.00   48298        0        48298       1702        0         1702       190         0         190        130       0.8035     0.8035     0.0000     0.0000      0.32     96.9099     0.0000    96.9099    867.9537    0.0000    867.9537   87266.46 
1279998.00   48244        0        48244       1756        0         1756       147         0         147        125       0.8003     0.8003     0.0000     0.0000      0.32     74.8498     0.0000    74.8498    896.9400    0.0000    896.9400   87266.46 
1493331.00   47530        0        47530       2470        0         2470       226         0         226        130       0.8069     0.8069     0.0000     0.0000      0.32     115.0493    0.0000    115.0493  1260.6040    0.0000   1260.6040   87266.46 
1706664.00   46502        0        46502       3498        0         3498       235         0         235        139       0.8008     0.8008     0.0000     0.0000      0.32     118.8106    0.0000    118.8106  1780.3438    0.0000   1780.3438   87266.46 
1919997.00   47684        0        47684       2316        0         2316       177         0         177        128       0.7988     0.7988     0.0000     0.0000      0.32     90.2199     0.0000    90.2199   1184.6597    0.0000   1184.6597   87266.46 
2133330.00   48043        0        48043       1957        0         1957       268         0         268        130       0.8041     0.8041     0.0000     0.0000      0.32     135.7441    0.0000    135.7441   995.4432    0.0000    995.4432   87266.46 
2346663.00   47882        0        47882       2118        0         2118       190         0         190        124       0.8025     0.8025     0.0000     0.0000      0.32     95.3407     0.0000    95.3407   1078.4315    0.0000   1078.4315   87266.46 
2559996.00   48175        0        48175       1825        0         1825       187         0         187        130       0.7986     0.7986     0.0000     0.0000      0.32     95.8654     0.0000    95.8654    931.6520    0.0000    931.6520   87266.46 
2773329.00   48441        0        48441       1559        0         1559       185         0         185        141       0.8069     0.8069     0.0000     0.0000      0.32     96.5652     0.0000    96.5652    795.3723    0.0000    795.3723   87266.46 
2986662.00   48110        0        48110       1890        0         1890       200         0         200        135       0.8030     0.8030     0.0000     0.0000      0.32     101.5645    0.0000    101.5645   962.2508    0.0000    962.2508   87266.46 
3199995.00   47034        0        47034       2966        0         2966       232         0         232        128       0.8055     0.8055     0.0000     0.0000      0.32     116.4103    0.0000    116.4103  1514.2278    0.0000   1514.2278   87266.46 
3413328.00   48204        0        48204       1796        0         1796       170         0         170        128       0.7968     0.7968     0.0000     0.0000      0.32     87.2729     0.0000    87.2729    917.7049    0.0000    917.7049   87266.46 
3626661.00   48483        0        48483       1517        0         1517       196         0         196        126       0.8006     0.8006     0.0000     0.0000      0.32     99.6319     0.0000    99.6319    771.7203    0.0000    771.7203   87266.46 
3839994.00   47803        0        47803       2197        0         2197       158         0         158        122       0.8057     0.8057     0.0000     0.0000      0.32     82.0231     0.0000    82.0231   1120.0000    0.0000   1120.0000   87266.46 
4053327.00   47968        0        47968       2032        0         2032       192         0         192        127       0.7986     0.7986     0.0000     0.0000      0.32     99.1834     0.0000    99.1834   1041.0784    0.0000   1041.0784   87266.46 
4266660.00   48233        0        48233       1767        0         1767       197         0         197        126       0.7933     0.7933     0.0000     0.0000      0.32     100.0813    0.0000    100.0813   903.5616    0.0000    903.5616   87266.46 
4479993.00   48151        0        48151       1849        0         1849       185         0         185        123       0.8047     0.8047     0.0000     0.0000      0.32     95.5086     0.0000    95.5086    944.9013    0.0000    944.9013   87266.46 
4693326.00   47662        0        47662       2338        0         2338       262         0         262        137       0.7982     0.7982     0.0000     0.0000      0.32     133.8191    0.0000    133.8191  1189.4640    0.0000   1189.4640   87266.46 
4906659.00   47123        0        47123       2877        0         2877       209         0         209        137       0.8022     0.8022     0.0000     0.0000      0.32     106.2470    0.0000    106.2470  1470.3531    0.0000   1470.3531   87266.46 
5119992.00   47320        0        47320       2680        0         2680       197         0         197        127       0.7969     0.7969     0.0000     0.0000      0.32     100.3608    0.0000    100.3608  1369.2937    0.0000   1369.2937   87266.46 
5333325.00   48511        0        48511       1489        0         1489       204         0         204        124       0.8032     0.8032     0.0000     0.0000      0.32     103.9763    0.0000    103.9763   762.2607    0.0000    762.2607   87266.46 
5546658.00   48344        0        48344       1656        0         1656       152         0         152        118       0.7986     0.7986     0.0000     0.0000      0.32     77.9529     0.0000    77.9529    846.0357    0.0000    846.0357   87266.46 
5759991.00   47363        0        47363       2637        0         2637       180         0         180        125       0.8059     0.8059     0.0000     0.0000      0.32     92.0253     0.0000    92.0253   1345.5735    0.0000   1345.5735   87266.46 
5973324.00   47543        0        47543       2457        0         2457       353         0         353        144       0.8053     0.8053     0.0000     0.0000      0.32     180.4202    0.0000    180.4202  1254.1735    0.0000   1254.1735   87266.46 
6186657.00   48017        0        48017       1983        0         1983       175         0         175        132       0.8057     0.8057     0.0000     0.0000      0.32     91.8386     0.0000    91.8386   1008.9535    0.0000   1008.9535   87266.46 
6399990.00   47389        0        47389       2611        0         2611       257         0         257        130       0.7958     0.7958     0.0000     0.0000      0.32     132.3050    0.0000    132.3050  1335.9828    0.0000   1335.9828   87266.46 
