 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       584669    1000000      3436      260124       11       241318       1        241207       1        241207       1        241207       1        241207       1        241207       1        241207       1        241207  
   1.7       284393    1000000     38083      625074     13600      467736      100       246888       1        241120       1        241120       1        241120       1        241120       1        241120       1        241120  
   3.3       282878    1000000     37430      627176     13519      473756      185       251908       3        240975       1        240766       1        240766       1        240766       1        240766       1        240766  
   5.0       282231    1000000     37268      628205     13488      475869      199       252023       4        240294       1        239954       1        239954       1        239954       1        239954       1        239954  
   6.7       282044    1000000     37712      629559     13747      475751      159       248711       3        239271       1        239051       1        239051       1        239051       1        239051       1        239051  
   8.3       283304    1000000     37364      626628     13628      474317      186       249844       7        238879       1        238227       1        238227       1        238227       1        238227       1        238227  
   10.0      283422    1000000     37556      626895     13758      474498      177       247502       8        237093       1        236312       1        236312       1        236312       1        236312       1        236312  
   11.7      283346    1000000     37454      627268     13724      475155      207       247216       3        234968       1        234736       1        234736       1        234736       1        234736       1        234736  
   13.3      283596    1000000     37559      625506     13714      472496      206       245615       6        233556       1        233011       1        233011       1        233011       1        233011       1        233011  
   15.0      284435    1000000     37448      625088     13722      472764      218       244865       7        232066       1        231368       1        231368       1        231368       1        231368       1        231368  
   16.7      284052    1000000     37823      626164     13779      472003      230       243966       8        230460       1        229701       1        229701       1        229701       1        229701       1        229701  
   18.3      283495    1000000     37788      627275     13933      474079      212       242470       8        229687       1        228843       1        228843       1        228843       1        228843       1        228843  
   20.0      283840    1000000     37737      626479     14032      474411      247       241892       9        227196       1        226140       1        226140       1        226140       1        226140       1        226140  
   21.7      284558    1000000     37931      625911     14017      472344      244       239271       13       225114       1        223676       1        223676       1        223676       1        223676       1        223676  
   23.3      285037    1000000     38177      624522     13943      468977      254       238072       11       222925       1        221619       1        221619       1        221619       1        221619       1        221619  
   25.0      285569    1000000     38009      624777     14076      471029      268       236167       9        220434       1        219149       1        219149       1        219149       1        219149       1        219149  
   26.7      285529    1000000     38047      623970     14055      469740      273       234835       17       219191       1        217146       1        217146       1        217146       1        217146       1        217146  
   28.3      285731    1000000     38259      623366     14188      468667      264       233177       16       217938       1        215984       1        215984       1        215984       1        215984       1        215984  
   30.0      286387    1000000     38192      622969     14275      469509      280       231759       16       215485       2        213604       2        213604       1        212239       1        212239       1        212239  
   31.7      286695    1000000     38450      622726     14185      466877      294       231608       26       214774       5        212265       3        210950       1        207996       1        207996       1        207996  
   33.3      287183    1000000     38431      622327     14226      467009      271       230133       15       214332       2        212572       2        212572       1        208030       1        208030       1        208030  
   35.0      287021    1000000     38504      622785     14374      467730      295       230140       18       212660       6        211195       6        211195       1        201176       1        201176       1        201176  
   36.7      287858    1000000     38364      621021     14383      467092      299       228797       14       211205       5        210063       5        210063       2        202805       1        194921       1        194921  
   38.3      287411    1000000     38545      621522     14259      465690      293       227882       18       210818       7        209510       7        209510       3        200656       3        200656       1        178254  
   40.0      287497    1000000     38707      621923     14380      465657      255       224982       20       210469       7        208605       7        208605       3        197487       3        197487       1        171028  
   41.7      288106    1000000     38552      621244     14434      466725      279       226465       16       210158       3        208635       3        208635       1        205069       1        205069       1        205069  
   43.3      287883    1000000     38748      621511     14366      465312      288       226458       19       210176       9        208583       9        208583       5        198108       3        185564       2        174195  
   45.0      288284    1000000     38555      619690     14345      464236      281       225875       18       209521       6        207905       6        207905       2        196479       2        196479       1        185494  
   46.7      287949    1000000     38663      621222     14389      465493      299       226480       17       208730       8        207483       8        207483       3        194671       3        194671       1        173366  
   48.3      288463    1000000     38814      620780     14374      463658      278       225229       21       209528       4        207413       4        207413       2        202877       2        202877       1        191862  
   50.0      288507    1000000     38761      620542     14330      463601      280       225135       23       209034       8        207310       7        206794       2        194499       2        194499       1        183350  
   51.7      288961    1000000     38856      620412     14329      462841      288       225447       20       208947       8        207581       8        207581       2        191253       2        191253       2        191253  
   53.3      290213    1000000     38671      618335     14292      461591      261       223535       20       208471       10       207369       10       207369       4        192758       3        184527       1        116107  
   55.0      288870    1000000     38425      619154     14377      464986      290       225743       16       208924       9        207993       8        207200       1        186726       1        186726       1        186726  
   56.7      289152    1000000     38845      619800     14192      461479      274       224908       11       208616       6        208017       6        208017       3        199719       2        194518       1        161133  
   58.3      288813    1000000     38766      620202     14287      463320      278       225463       21       209559       9        208203       9        208203       3        190917       2        181053       1        157402  
   60.0      289555    1000000     38563      619435     14435      464334      275       224955       16       208898       8        207938       8        207938       3        191672       1        176579       1        176579  
   61.7      289156    1000000     38672      619783     14348      463800      276       225318       19       209361       9        208193       9        208193       4        194885       3        186757       1        150618  
   63.3      289506    1000000     38822      619679     14235      461835      290       226597       16       209836       7        208763       7        208763       2        191996       1        183780       1        183780  
   65.0      289240    1000000     38598      618383     14227      462228      278       226335       15       210220       8        209435       8        209435       1        188260       1        188260       1        188260  
   66.7      289764    1000000     38710      618555     14246      461232      256       224942       15       210297       9        209538       9        209538       2        185923       2        185923       1        175323  
   68.3      289253    1000000     38566      618440     14260      462374      263       225031       19       210048       9        208883       9        208883       2        189064       2        189064       1        165090  
   70.0      289069    1000000     38852      620527     14428      463867      264       225297       16       210212       5        208851       5        208851       2        201889       2        201889       1        187803  
   71.7      289084    1000000     38558      619297     14312      463810      283       225869       11       209041       7        208598       7        208598       1        195077       1        195077       1        195077  
   73.3      289190    1000000     38670      618686     14226      461628      286       226151       12       209208       7        208606       6        207623       1        193550       1        193550       1        193550  
   75.0      288971    1000000     38911      619516     14434      462243      237       222841       17       209335       13       208790       13       208790       7        191475       6        184647       1        73372   
   76.7      289552    1000000     38734      619965     14316      462850      276       225329       19       209623       12       208804       12       208804       4        183839       3        177144       1        135876  
   78.3      290394    1000000     38831      618223     14273      460722      241       222398       17       208826       11       207853       11       207853       2        183145       2        183145       1        155848  
   80.0      290613    1000000     38698      617182     14239      460140      272       224516       19       209082       10       207736       10       207736       4        195089       3        186570       1        142248  
   81.7      289982    1000000     38579      617888     14476      463013      240       223024       15       209005       9        208348       9        208348       2        189607       2        189607       1        162225  
   83.3      289789    1000000     38646      618561     14275      461977      267       223987       18       209230       10       208323       10       208323       2        185766       1        177671       1        177671  
   85.0      290116    1000000     38726      617142     14349      460498      227       222317       22       209749       12       208599       12       208599       4        186080       2        171706       1        144316  
   86.7      290100    1000000     38622      617391     14297      460525      242       223965       16       209915       10       209272       10       209272       2        186636       1        178588       1        178588  
   88.3      290045    1000000     38462      617352     14326      462685      272       224425       17       208991       13       208501       13       208501       4        182805       2        168697       1        151077  
   90.0      290313    1000000     38640      617389     14252      460983      249       224477       18       210323       9        209289       9        209289       2        190790       1        182716       1        182716  
   91.7      290890    1000000     38710      617533     14248      460409      260       224827       17       210108       12       209536       11       208665       4        185488       2        169434       1        142007  
   93.3      290940    1000000     38513      616231     14265      460515      244       224309       14       210402       11       210072       10       209326       3        187938       1        171885       1        171885  
   95.0      291335    1000000     38610      616698     14227      460532      263       225706       18       210485       11       209729       10       209044       3        186242       1        170258       1        170258  
   96.7      290366    1000000     38470      617331     14158      461316      279       227426       20       211344       14       210653       13       209942       4        179412       2        163314       1        135675  
   98.3      290620    1000000     38329      616835     14149      461312      272       226917       14       211295       10       210883       9        210259       4        192519       1        169363       1        169363  
  100.0      289986    1000000     38499      617614     14158      461521      242       225056       16       211378       12       210934       11       210363       3        184159       1        168029       1        168029  
  101.7      290926    1000000     38546      617490     14203      461171      226       223927       15       211230       12       210916       11       210350       5        191115       3        176091       1        103043  
  103.3      290778    1000000     38620      616689     14068      459009      270       226872       20       211613       12       210620       12       210620       6        191554       3        168735       1        95602   
  105.0      290419    1000000     38911      618498     14166      459878      240       225019       20       211471       11       210417       11       210417       4        190010       1        167278       1        167278  
  106.7      291620    1000000     38625      616290     14156      459551      256       225456       22       211125       12       209972       12       209972       6        191184       3        168706       1        95863   
  108.3      289685    1000000     38760      618119     14105      459817      251       225515       14       211050       12       210817       12       210817       6        191950       3        169219       1        96120   
  110.0      290494    1000000     38678      617275     14147      460033      206       222943       14       211454       12       211238       11       210257       6        192182       2        164234       2        164234  
  111.7      291062    1000000     38613      616670     14152      459749      231       224375       16       211352       13       211014       13       211014       6        190308       3        167812       1        94883   
  113.3      290587    1000000     38617      617080     14070      459715      235       225298       19       212194       12       211415       11       210499       6        192584       3        169696       1        96614   
