 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       581954    1000000      3037      270292       18       253765       1        253588       1        253588       1        253588       1        253588       1        253588       1        253588       1        253588  
   1.7       283078    1000000     37990      621254     12754      459649       72       257988       1        253794       1        253794       1        253794       1        253794       1        253794       1        253794  
   3.3       284422    1000000     37782      619123     12699      458470       86       256676       1        251828       1        251828       1        251828       1        251828       1        251828       1        251828  
   5.0       284597    1000000     37889      619446     12829      458973       83       253908       2        249229       1        249118       1        249118       1        249118       1        249118       1        249118  
   6.7       284495    1000000     38131      619552     12809      457303      100       253013       2        247110       1        247002       1        247002       1        247002       1        247002       1        247002  
   8.3       285600    1000000     38419      618606     13028      455621      108       249439       3        243203       1        242945       1        242945       1        242945       1        242945       1        242945  
   10.0      286845    1000000     38516      616743     13010      453393      110       245938       5        239770       1        239317       1        239317       1        239317       1        239317       1        239317  
   11.7      286735    1000000     38701      617268     13081      452569      114       243331       5        236702       1        236195       1        236195       1        236195       1        236195       1        236195  
   13.3      287333    1000000     38584      615898     13109      452975      144       243556       9        235449       1        234205       1        234205       1        234205       1        234205       1        234205  
   15.0      288210    1000000     38923      614882     13101      449631      129       239796       9        232526       2        231535       2        231535       1        230510       1        230510       1        230510  
   16.7      288117    1000000     38868      614789     13182      450070      137       239019       5        231073       2        230734       2        230734       2        230734       1        224228       1        224228  
   18.3      289253    1000000     38849      613467     13241      449335      123       237026       4        229846       1        229500       1        229500       1        229500       1        229500       1        229500  
   20.0      289819    1000000     39035      613171     13289      448228      127       236843       8        229815       5        228726       5        228726       4        227711       2        212035       1        200632  
   21.7      289882    1000000     38906      611956     13302      447865      141       237743       7        229751       1        228365       1        228365       1        228365       1        228365       1        228365  
   23.3      290155    1000000     38841      611803     13049      446570      129       238314       6        230806       3        230489       2        229909       1        225780       1        225780       1        225780  
   25.0      290291    1000000     38583      611492     13079      448342      130       238850       5        231381       2        230816       2        230816       1        229377       1        229377       1        229377  
   26.7      289866    1000000     38654      612313     13051      448116      130       240154       4        232476       3        232266       3        232266       1        227255       1        227255       1        227255  
   28.3      290214    1000000     38524      612418     13020      448971      140       241235       6        233303       4        233057       4        233057       3        232020       2        226632       1        216158  
   30.0      290687    1000000     38433      611570     12969      448787      127       241621       9        234604       6        234274       5        233467       4        231639       3        226048       2        215341  
   31.7      290629    1000000     38461      611287     13014      448390      111       241338       9        235205       6        234838       5        234187       4        232682       4        232682       2        201439  
   33.3      290852    1000000     38172      610248     13070      449661      121       243076       5        236165       3        235637       3        235637       2        234313       2        234313       1        223192  
   35.0      291196    1000000     38256      609843     12871      447296      115       243485       4        236970       4        236970       4        236970       3        235846       2        229925       1        209196  
   36.7      291176    1000000     38193      610537     12846      448113      107       243951       3        237836       3        237836       2        237011       2        237011       2        237011       1        215978  
   38.3      290650    1000000     38086      611416     12892      450618      114       246272       4        239720       2        239441       2        239441       2        239441       2        239441       1        218180  
