 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       526699    1000000      4377      321402       30       297238       1        296928       1        296928       1        296928       1        296928       1        296928       1        296928       1        296928  
   1.7       239608    1000000     35885      685560     13866      543714      230       311049       3        297330       1        297120       1        297120       1        297120       1        297120       1        297120  
   3.3       239455    1000000     35689      685012     13793      543919      276       313566       13       297390       1        296024       1        296024       1        296024       1        296024       1        296024  
   5.0       239872    1000000     35499      684430     13749      544621      285       311959       13       295116       1        293685       1        293685       1        293685       1        293685       1        293685  
   6.7       240745    1000000     35536      683253     13804      543430      299       310109       10       292416       1        291431       1        291431       1        291431       1        291431       1        291431  
   8.3       240966    1000000     35865      683159     13965      542300      278       306707       7        289991       1        289232       1        289232       1        289232       1        289232       1        289232  
   10.0      241985    1000000     35983      682721     13934      540831      323       306249       16       287231       1        285420       1        285420       1        285420       1        285420       1        285420  
   11.7      242995    1000000     36427      681634     14064      537744      281       300474       17       284168       1        282214       1        282214       1        282214       1        282214       1        282214  
   13.3      243390    1000000     36359      681027     14070      537479      321       299670       11       280641       1        279491       1        279491       1        279491       1        279491       1        279491  
   15.0      243697    1000000     36195      678965     14220      537400      290       295992       13       278887       2        277605       2        277605       1        275392       1        275392       1        275392  
   16.7      244653    1000000     36503      678870     14263      535785      317       296069       16       277481       2        275844       2        275844       1        273727       1        273727       1        273727  
   18.3      245652    1000000     36704      678000     14136      532798      292       293809       18       276660       4        274528       4        274528       2        268373       1        260684       1        260684  
   20.0      246469    1000000     36812      676037     14218      530306      287       291943       12       274865       3        273257       3        273257       2        269456       1        262498       1        262498  
   21.7      245777    1000000     36433      676514     14106      532983      314       295004       20       276728       5        274707       4        273973       2        267891       1        260751       1        260751  
   23.3      246278    1000000     36644      677465     14127      532380      327       294557       18       275395       8        274279       7        273554       4        264353       2        250219       1        211338  
   25.0      247084    1000000     36533      674858     14108      530705      276       292193       17       276082       5        274705       4        274107       3        272999       3        272999       2        243882  
   26.7      247103    1000000     36450      674036     14128      530240      281       292268       14       275516       5        274263       5        274263       4        272738       3        263184       2        233239  
   28.3      247740    1000000     36360      674185     14068      530876      303       295277       18       277763       5        275694       4        274770       4        274770       2        257661       1        227883  
   30.0      247367    1000000     36458      674968     13931      529799      288       294884       17       278385       7        277114       5        275308       4        271204       2        253749       1        224718  
   31.7      248000    1000000     36381      674592     13897      529723      264       294581       14       279276       5        278244       3        276750       3        276750       3        276750       1        236969  
   33.3      248119    1000000     35920      672705     13658      529534      292       298144       15       281201       5        279802       4        279234       4        279234       4        279234       1        219731  
   35.0      248187    1000000     35976      672668     13736      529703      274       297307       12       280949       5        279700       4        279000       4        279000       3        271162       1        223440  
   36.7      247873    1000000     35995      673996     13738      530554      291       299504       15       282603       6        281600       6        281600       5        280118       4        272083       2        244091  
   38.3      247858    1000000     36055      673583     13733      530138      284       299846       14       283202       7        282228       7        282228       6        280909       5        272670       3        244458  
   40.0      248559    1000000     35743      672143     13657      530098      277       300364       14       284475       8        283765       8        283765       7        282539       6        274141       3        235004  
   41.7      249074    1000000     35697      671077     13460      528074      282       303187       18       286948       8        285434       8        285434       7        284359       6        275825       2        196625  
   43.3      247955    1000000     35765      673479     13387      529218      265       303771       14       288491       6        287210       5        286297       5        286297       4        277799       3        249862  
   45.0      248886    1000000     35604      671899     13427      529079      251       303530       13       288976       7        288280       6        287610       6        287610       5        279064       2        199506  
   46.7      248472    1000000     35569      672747     13443      530457      293       306802       11       289520       6        288638       6        288638       6        288638       5        280093       2        200098  
   48.3      247990    1000000     35474      672871     13466      531323      239       305172       13       291314       5        290324       5        290324       5        290324       4        281822       2        228306  
   50.0      249352    1000000     35333      670553     13309      529013      243       307056       13       292823       7        292151       7        292151       7        292151       5        275888       2        173860  
   51.7      248322    1000000     35232      672692     13244      531608      294       311490       10       294393       6        293926       6        293926       6        293926       4        277610       2        240812  
   53.3      248500    1000000     35187      672788     13165      531490      278       312272       19       296473       9        295354       9        295354       9        295354       7        279066       2        144914  
   55.0      248728    1000000     35147      671491     13262      530902      239       310845       9        296401       7        296149       7        296149       7        296149       5        279803       2        169518  
   56.7      247725    1000000     34797      672273     13117      533154      271       314500       17       298762       7        297525       7        297525       7        297525       4        273765       1        185233  
   58.3      248516    1000000     34864      671626     13075      531568      273       314845       14       298998       7        298215       7        298215       7        298215       5        284497       2        190617  
   60.0      249123    1000000     34900      671319     13049      531256      246       314530       15       300502       6        299499       6        299499       6        299499       5        292335       2        191117  
   61.7      248406    1000000     34726      671314     12845      530997      241       315811       12       301802       5        300954       5        300954       5        300954       3        287425       1        208087  
   63.3      248935    1000000     34921      671089     12750      528481      224       315829       10       302602       5        302086       5        302086       5        302086       4        295012       2        232640  
   65.0      248996    1000000     34706      669416     12786      528354      217       315763       9        303440       4        302917       4        302917       4        302917       4        302917       2        216131  
   66.7      248910    1000000     34642      670894     12810      530458      248       319372       9        304715       5        304257       5        304257       5        304257       3        290853       2        241372  
   68.3      248842    1000000     34618      670467     12786      530411      228       319501       11       306248       4        305424       4        305424       4        305424       3        298307       2        248508  
   70.0      248017    1000000     34549      672923     12714      532873      259       322232       11       307170       7        306743       7        306743       7        306743       5        293729       3        213261  
   71.7      248228    1000000     34185      670570     12577      531695      254       322967       12       308049       7        307464       7        307464       7        307464       5        294695       3        230209  
   73.3      248714    1000000     34233      671244     12562      531966      247       323640       9        309146       5        308727       5        308727       5        308727       3        296053       3        296053  
   75.0      248614    1000000     34313      670811     12482      530597      228       323414       10       309926       6        309496       6        309496       6        309496       4        296983       3        254641  
   76.7      248852    1000000     34249      671260     12442      531543      253       326542       18       312192       6        310790       6        310790       6        310790       4        298457       4        298457  
   78.3      248056    1000000     34084      671419     12472      532754      229       326178       13       313000       7        312296       7        312296       7        312296       5        299942       3        242258  
   80.0      248161    1000000     34005      671475     12508      533639      218       326983       10       314148       3        313342       3        313342       2        308372       2        308372       2        308372  
   81.7      248272    1000000     33750      670776     12406      533773      232       329180       15       315783       6        314805       6        314805       5        309870       4        302840       4        302840  
   83.3      249498    1000000     33762      669078     12269      530912      220       329335       13       316527       6        315687       6        315687       4        307122       4        307122       4        307122  
   85.0      248746    1000000     33874      670513     12291      531922      224       329631       16       317007       9        316156       9        316156       7        307975       6        301070       3        216660  
   86.7      249031    1000000     33875      670638     12336      532634      203       328700       12       316942       8        316479       8        316479       7        311936       6        305081       3        220589  
   88.3      248812    1000000     33832      670444     12256      531972      225       330903       17       318152       8        317166       8        317166       6        309722       5        302947       4        277048  
   90.0      248850    1000000     33774      670670     12147      531980      217       331549       14       319209       7        318370       7        318370       5        311318       4        304395       4        304395  
   91.7      248660    1000000     33770      670825     12227      532827      208       331387       9        319137       7        318921       7        318921       5        312270       4        305499       4        305499  
   93.3      249036    1000000     33515      669644     12195      533098      212       332885       15       320658       9        320023       9        320023       8        316176       7        309466       3        210067  
   95.0      248997    1000000     33326      669964     12075      533546      213       334122       16       322135       8        321225       8        321225       7        318992       6        312239       3        214648  
   96.7      248901    1000000     33444      670411     11834      531418      220       335806       16       323354       8        322445       8        322445       7        320414       6        313787       3        239158  
   98.3      248317    1000000     33449      670894     12001      533541      192       335209       12       324160       7        323630       7        323630       5        318494       5        318494       3        243377  
  100.0      249564    1000000     33129      668510     11903      532478      203       337317       12       325434       6        324800       6        324800       4        319797       4        319797       3        282547  
  101.7      249076    1000000     33208      669145     11847      532271      216       338188       8        325747       8        325747       8        325747       6        321112       6        321112       3        245455  
  103.3      249410    1000000     33042      668143     11668      531606      194       338653       13       327433       7        326760       7        326760       5        322404       5        322404       3        246696  
  105.0      248908    1000000     32946      669315     11701      532935      215       340453       11       328118       8        327756       8        327756       6        323746       5        317382       3        241594  
  106.7      249451    1000000     32928      668499     11676      532205      199       340298       9        328763       8        328654       7        327746       6        325097       5        318755       3        242736  
  108.3      249146    1000000     32927      669049     11765      533050      181       339832       9        329409       8        329300       7        328628       6        326214       5        319888       3        243648  
  110.0      249202    1000000     33050      669515     11821      533681      205       342063       13       330317       7        329341       7        329341       6        327175       5        320802       3        244436  
  111.7      249049    1000000     33063      669630     11564      531670      181       342104       13       331697       6        330863       6        330863       5        328885       4        322482       3        284754  
  113.3      248981    1000000     32688      668963     11532      533718      174       342879       11       332879       5        332167       5        332167       4        330336       4        330336       3        292441  
  115.0      249361    1000000     32738      668014     11444      531694      185       344317       9        333393       6        333053       6        333053       5        331418       5        331418       3        254658  
  116.7      248570    1000000     32858      669917     11577      533497      183       344748       9        334405       5        333966       5        333966       4        332493       4        332493       3        294920  
  118.3      248551    1000000     32686      669147     11530      533462      170       345430       9        335324       6        335003       6        335003       4        331495       4        331495       3        296201  
  120.0      248437    1000000     32796      669440     11447      532956      194       346854       12       335833       6        335160       6        335160       4        332098       4        332098       3        296591  
  121.7      250027    1000000     32481      667411     11228      531322      204       348635       9        336422       6        336077       5        335129       4        333287       4        333287       3        297483  
  123.3      249161    1000000     32475      668998     11470      534495      158       346056       8        337023       6        336799       5        336061       4        334420       4        334420       3        298400  
  125.0      249787    1000000     32521      667680     11337      531982      171       347339       13       337899       6        337137       5        336628       4        335238       4        335238       3        299005  
  126.7      249864    1000000     32315      666771     11241      531358      160       347752       14       338656       5        337500       5        337500       4        336288       4        336288       3        299790  
  128.3      249235    1000000     32412      668540     11386      533959      168       348819       8        338978       4        338558       4        338558       3        337472       3        337472       2        300625  
  130.0      249446    1000000     32245      668152     11285      534082      178       350815       13       340584       5        339727       4        338756       4        338756       4        338756       3        301466  
  131.7      249216    1000000     32276      668302     11209      533891      168       351498       13       341997       5        341128       4        340298       4        340298       4        340298       3        302584  
  133.3      249186    1000000     32382      668437     11182      532855      161       351798       9        342603       5        342154       4        341493       4        341493       4        341493       3        303706  
