 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       464779    1000000      6381      383040       90       347427       1        346469       1        346469       1        346469       1        346469       1        346469       1        346469       1        346469  
   1.7       196687    1000000     31258      747503     14073      636140      571       382512       17       347888       1        346196       1        346196       1        346196       1        346196       1        346196  
   3.3       196955    1000000     31086      747143     13723      634981      744       395674       36       350172       1        345945       1        345945       1        345945       1        345945       1        345945  
   5.0       196220    1000000     30877      748168     13607      636606      781       398380       63       352593       1        345327       1        345327       1        345327       1        345327       1        345327  
   6.7       196545    1000000     30679      747537     13576      636983      787       398890       68       351939       1        343680       1        343680       1        343680       1        343680       1        343680  
   8.3       196966    1000000     31007      746747     13597      634273      767       396200       57       349335       1        342570       1        342570       1        342570       1        342570       1        342570  
   10.0      197554    1000000     30986      746217     13719      634851      755       393392       76       349870       1        340557       1        340557       1        340557       1        340557       1        340557  
   11.7      198068    1000000     31263      745729     13680      632144      745       391553       80       348678       1        339192       1        339192       1        339192       1        339192       1        339192  
   13.3      198797    1000000     31247      745198     13772      632710      747       389479       66       345395       1        337329       1        337329       1        337329       1        337329       1        337329  
   15.0      199065    1000000     31216      743901     13682      630545      770       390090       68       344126       1        335796       1        335796       1        335796       1        335796       1        335796  
   16.7      198916    1000000     31100      744351     13804      632581      795       390064       78       343433       1        333882       1        333882       1        333882       1        333882       1        333882  
   18.3      199509    1000000     31503      744653     13915      631117      799       386391       71       339658       1        330941       1        330941       1        330941       1        330941       1        330941  
   20.0      200574    1000000     31392      742552     13702      628275      844       387698       87       338500       1        327911       1        327911       1        327911       1        327911       1        327911  
   21.7      200871    1000000     31347      742169     13957      629698      812       384148       83       336853       1        326557       1        326557       1        326557       1        326557       1        326557  
   23.3      201253    1000000     31566      741765     14116      628873      791       379408       69       332646       1        323725       1        323725       1        323725       1        323725       1        323725  
   25.0      201977    1000000     31883      740967     14124      626429      804       378551       87       332146       2        321374       1        320739       1        320739       1        320739       1        320739  
   26.7      201618    1000000     31768      741289     14204      627939      821       378476       81       330406       1        320175       1        320175       1        320175       1        320175       1        320175  
   28.3      201854    1000000     31789      740801     14152      626541      816       377840       87       330474       1        319516       1        319516       1        319516       1        319516       1        319516  
   30.0      203138    1000000     31728      738738     13977      624191      857       379845      100       330043       1        317698       1        317698       1        317698       1        317698       1        317698  
   31.7      203767    1000000     32248      738236     14114      621008      822       374535      100       327478       3        315072       3        315072       2        312476       2        312476       1        295603  
   33.3      204146    1000000     31994      737316     14085      621823      827       374180       93       326712       3        315087       2        314254       1        311639       1        311639       1        311639  
   35.0      204555    1000000     32300      737605     14269      621184      831       373641       98       325619       4        313802       3        313057       1        305260       1        305260       1        305260  
   36.7      204906    1000000     32115      736749     14160      620912      820       372688       97       325039       3        313571       2        312861       2        312861       1        305158       1        305158  
   38.3      204563    1000000     32245      737370     14114      620373      869       374826       86       323735       4        313620       3        312912       1        305566       1        305566       1        305566  
   40.0      205528    1000000     31917      735394     14153      620429      850       373803       86       324526       4        313906       3        313292       1        307070       1        307070       1        307070  
   41.7      205427    1000000     31777      734877     14155      621127      814       370877       88       324399       3        313800       3        313800       1        308183       1        308183       1        308183  
   43.3      205909    1000000     32204      735178     14056      617990      844       372871       95       324411       4        312741       4        312741       3        311279       2        305189       2        305189  
   45.0      205337    1000000     32106      736242     14177      620640      821       371408       96       324456       4        312571       4        312571       2        309054       2        309054       1        273737  
   46.7      206111    1000000     32103      735161     14246      619712      786       367440       72       320996       4        312181       3        311563       1        303304       1        303304       1        303304  
   48.3      207178    1000000     32464      733991     14294      616762      787       367396       88       322352       9        312115       9        312115       3        291742       3        291742       1        239749  
   50.0      206194    1000000     32202      735480     14161      619002      795       368890       93       323439       6        312397       6        312397       4        306423       3        298610       1        244333  
   51.7      206775    1000000     32343      734722     14166      617752      814       369216       74       321454       7        313315       6        312522       3        304876       2        296924       1        276602  
   53.3      206913    1000000     32067      733653     14040      617531      834       371044       96       323252       7        312576       7        312576       4        304779       2        287886       1        267583  
   55.0      206835    1000000     32296      734239     14093      616402      826       371317       94       324194       6        312891       6        312891       4        309090       2        292040       1        271505  
   56.7      207779    1000000     32004      732140     14047      616495      798       369851      104       324999       8        312859       8        312859       4        304620       3        297156       1        255110  
   58.3      207150    1000000     32073      733627     14088      617408      793       369743       99       325533       14       314636       14       314636       7        296907       4        273473       1        236619  
