 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       525078    1000000      4473      322875       47       298188       1        297688       1        297688       1        297688       1        297688       1        297688       1        297688       1        297688  
   1.7       238418    1000000     35733      687769     13824      546815      266       314120       4        298283       1        297939       1        297939       1        297939       1        297939       1        297939  
   3.3       238198    1000000     35335      687181     13712      547768      285       315042       10       298118       1        297065       1        297065       1        297065       1        297065       1        297065  
   5.0       238693    1000000     35126      686419     13803      548982      265       312240       12       296772       1        295564       1        295564       1        295564       1        295564       1        295564  
   6.7       239292    1000000     35499      686139     13792      546133      315       313129       12       294697       1        293399       1        293399       1        293399       1        293399       1        293399  
   8.3       240083    1000000     35308      684500     13912      546568      300       310237       10       292275       1        291241       1        291241       1        291241       1        291241       1        291241  
   10.0      240926    1000000     35874      684332     13924      542885      295       306234       14       288676       1        287204       1        287204       1        287204       1        287204       1        287204  
   11.7      241749    1000000     35811      683357     14082      543721      329       305985       8        286348       1        285375       1        285375       1        285375       1        285375       1        285375  
   13.3      242426    1000000     35997      681898     14072      540981      327       302641       15       283221       1        281559       1        281559       1        281559       1        281559       1        281559  
   15.0      242956    1000000     35976      681476     14035      539943      352       301688       22       281318       1        278975       1        278975       1        278975       1        278975       1        278975  
   16.7      243125    1000000     36005      681200     14188      540605      351       300315       14       279343       1        277764       1        277764       1        277764       1        277764       1        277764  
   18.3      243635    1000000     36375      681215     14006      537326      318       298295       21       279611       1        277207       1        277207       1        277207       1        277207       1        277207  
   20.0      245270    1000000     36245      679236     14338      537929      321       296075       15       277061       5        275931       5        275931       1        267018       1        267018       1        267018  
   21.7      245152    1000000     36280      679032     14215      537162      350       297591       18       276570       4        274948       4        274948       1        266752       1        266752       1        266752  
   23.3      245632    1000000     36235      677578     14132      535178      308       294461       10       275504       3        274745       3        274745       2        272494       1        266623       1        266623  
   25.0      245581    1000000     36140      678048     14237      536971      337       295658       20       276298       7        274496       7        274496       6        272558       4        257424       1        186033  
   26.7      245637    1000000     36253      677630     14171      535626      354       297386       23       277197       7        275084       7        275084       6        273441       5        264281       2        173027  
   28.3      246414    1000000     36061      676012     14038      534243      330       295671       25       276937       11       275277       11       275277       8        267938       7        262179       2        149550  
   30.0      246223    1000000     36308      677424     14162      534969      335       296499       24       277377       12       275712       12       275712       9        268651       7        253789       2        121370  
   31.7      246841    1000000     36002      676060     13879      533612      365       298185       24       277318       13       276029       13       276029       11       271770       8        250331       2        116471  
   33.3      246835    1000000     36091      675911     13889      532799      354       299411       23       278905       11       277360       11       277360       8        270660       7        261223       2        136502  
   35.0      247330    1000000     35927      674786     13961      533355      312       297729       22       279975       9        278522       9        278522       6        273010       5        263462       2        213459  
   36.7      247379    1000000     35878      675064     13860      533685      333       299062       19       279961       11       279074       11       279074       7        270544       6        261115       2        159331  
   38.3      247009    1000000     35801      675142     13828      533758      318       299273       27       281386       12       279635       12       279635       8        271306       6        255194       2        159589  
   40.0      246745    1000000     36091      676342     13842      533189      324       300689       21       281818       10       280544       9        279578       7        276002       6        267419       2        159886  
