 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       456425    1000000     46291      353245      9028      119342       1          58         0          0          0          0          0          0          0          0          0          0          0          0     
   1.7       200639    1000000     39253      758413     22454      648997      3061      237547      530       69686        0          0          0          0          0          0          0          0          0          0     
   3.3       188166    1000000     31615      770025     18184      683136      4099      378463      1205      178669       0          0          0          0          0          0          0          0          0          0     
   5.0       185420    1000000     28886      770951     16079      688432      4247      437651      1569      251229       4         2353        0          0          0          0          0          0          0          0     
   6.7       182620    1000000     27027      772342     14813      694046      4093      469600      1805      309858       9         5141        0          0          0          0          0          0          0          0     
   8.3       182213    1000000     26309      772693     14195      695032      3969      480272      1843      330697       16        9984        1         1026        0          0          0          0          0          0     
   10.0      182294    1000000     25847      771257     13864      694352      3932      489257      1876      344999       29       17586        0          0          0          0          0          0          0          0     
   11.7      180583    1000000     25242      773024     13431      697298      3839      502074      1978      370893       37       23741        0          0          0          0          0          0          0          0     
   13.3      180645    1000000     25288      773120     13298      696184      3692      500675      1912      373840       46       28573        0          0          0          0          0          0          0          0     
   15.0      180346    1000000     24931      772690     13057      696746      3649      505509      1906      381931       50       31324        1         1037        0          0          0          0          0          0     
   16.7      180238    1000000     24665      772515     12886      696955      3617      509200      1959      392883       47       29373        0          0          0          0          0          0          0          0     
   18.3      180522    1000000     24526      772631     12683      696813      3526      511702      1899      396767       58       36825        2         2068        0          0          0          0          0          0     
   20.0      179818    1000000     24425      773226     12599      697430      3504      512916      1902      399588       62       40602        2         2021        0          0          0          0          0          0     
   21.7      180049    1000000     24371      773783     12566      698125      3480      514184      1841      398879       80       52434        5         5424        0          0          0          0          0          0     
   23.3      180114    1000000     24572      773248     12615      696682      3435      514207      1819      400285       83       54466        3         3665        0          0          0          0          0          0     
   25.0      180442    1000000     24522      772374     12564      695876      3414      511561      1855      402507       80       51643        2         2306        0          0          0          0          0          0     
   26.7      180026    1000000     24403      772479     12525      696465      3338      511863      1805      405113       73       46638        1         1062        0          0          0          0          0          0     
   28.3      180009    1000000     24608      773152     12504      695729      3243      508635      1769      404876       95       62237        6         6979        0          0          0          0          0          0     
   30.0      180354    1000000     24176      772673     12446      697543      3299      513757      1803      410320       84       56618        3         3584        0          0          0          0          0          0     
   31.7      180268    1000000     24367      772139     12429      695532      3354      513175      1799      405258       95       60416        1         1306        0          0          0          0          0          0     
   33.3      180571    1000000     24568      772059     12464      694150      3361      510042      1765      398682       77       52319        3         3628        0          0          0          0          0          0     
   35.0      180253    1000000     24337      772268     12447      695826      3251      511348      1772      409011      109       71355        4         4561        0          0          0          0          0          0     
   36.7      180440    1000000     24257      772540     12291      695902      3223      513885      1731      408711      115       74450        5         5841        0          0          0          0          0          0     
