 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       649994    1000000      7674      144122      101       101371       1        100248       1        100248       1        100248       1        100248       1        100248       1        100248       1        100248  
   1.7       306955    1000000     45328      606705     19171      437217      154       109421       1        100732       1        100732       1        100732       1        100732       1        100732       1        100732  
   3.3       301283    1000000     42056      612032     18217      458123      579       136309       7        101453       1        100758       1        100758       1        100758       1        100758       1        100758  
   5.0       298731    1000000     41561      615967     17843      463103      726       147672       30       103894       1        100668       1        100668       1        100668       1        100668       1        100668  
   6.7       297662    1000000     40854      617019     17574      467337      842       156403       53       106847       1        100736       1        100736       1        100736       1        100736       1        100736  
   8.3       297473    1000000     40524      616972     17458      468621      898       160757       59       107215       1        100371       1        100371       1        100371       1        100371       1        100371  
   10.0      296718    1000000     40584      618892     17480      470325      917       162989       79       109477       1        100116       1        100116       1        100116       1        100116       1        100116  
   11.7      296696    1000000     40606      618375     17257      468074      941       164279       66       108027       1        100083       1        100083       1        100083       1        100083       1        100083  
   13.3      297051    1000000     40376      617322     17338      468681      944       164512       76       108652       1        99784        1        99784        1        99784        1        99784        1        99784   
   15.0      296972    1000000     40599      617844     17258      467754      909       163397       90       110392       1        99464        1        99464        1        99464        1        99464        1        99464   
   16.7      296552    1000000     40365      619663     17347      471707      986       167844       97       110274       1        99027        1        99027        1        99027        1        99027        1        99027   
   18.3      297098    1000000     40229      617316     17335      470040      984       167246       87       109186       1        98730        1        98730        1        98730        1        98730        1        98730   
   20.0      296774    1000000     40434      618028     17380      469572      950       164496       80       108469       1        98863        1        98863        1        98863        1        98863        1        98863   
   21.7      296876    1000000     40359      617654     17213      468326      974       166645       90       109386       1        98111        1        98111        1        98111        1        98111        1        98111   
   23.3      296271    1000000     40347      618892     17255      470227      998       168802       98       110234       1        97959        1        97959        1        97959        1        97959        1        97959   
   25.0      296375    1000000     40418      619360     17302      470602      1035      169288       87       108013       1        97247        1        97247        1        97247        1        97247        1        97247   
   26.7      296837    1000000     40060      618395     17235      471529      1057      171748      101       109600       1        97531        1        97531        1        97531        1        97531        1        97531   
   28.3      295945    1000000     40173      618894     17295      471266      1043      170489      106       109662       1        96834        1        96834        1        96834        1        96834        1        96834   
   30.0      296471    1000000     40202      618554     17099      470357      1041      171645      115       111266       1        97026        1        97026        1        97026        1        97026        1        97026   
   31.7      296159    1000000     40300      619491     17327      471455      1014      168870      118       111010       1        96388        1        96388        1        96388        1        96388        1        96388   
   33.3      296432    1000000     40570      619001     17355      469667      959       165226      110       110388       1        96586        1        96586        1        96586        1        96586        1        96586   
   35.0      296585    1000000     40430      618998     17249      469868      1026      167981       99       107829       1        95433        1        95433        1        95433        1        95433        1        95433   
   36.7      296464    1000000     40184      619458     17302      472638      1062      170976      102       108574       1        95741        1        95741        1        95741        1        95741        1        95741   
   38.3      296083    1000000     39951      619048     17373      474091      1089      173746      121       110302       1        95242        1        95242        1        95242        1        95242        1        95242   
   40.0      296205    1000000     40211      618599     17347      471430      1067      170658      106       107806       1        94921        1        94921        1        94921        1        94921        1        94921   
   41.7      296125    1000000     40325      619286     17217      470635      1063      171141      116       109658       1        94996        1        94996        1        94996        1        94996        1        94996   
   43.3      295688    1000000     40230      619292     17371      472034      1032      170332      127       110946       1        95450        1        95450        1        95450        1        95450        1        95450   
   45.0      296671    1000000     40249      618726     17326      471250      996       166710      117       109371       1        94839        1        94839        1        94839        1        94839        1        94839   
   46.7      296402    1000000     40227      618808     17242      471182      1009      167422      106       108440       1        95036        1        95036        1        95036        1        95036        1        95036   
   48.3      296710    1000000     40210      618398     17203      470046      1015      168465      116       109696       1        94961        1        94961        1        94961        1        94961        1        94961   
   50.0      295928    1000000     40066      618727     17178      471496      1074      170981      113       108659       1        93887        1        93887        1        93887        1        93887        1        93887   
   51.7      296548    1000000     40131      617744     17159      469748      1081      172362      133       110727       1        94174        1        94174        1        94174        1        94174        1        94174   
   53.3      296502    1000000     40374      618877     17163      468974      1053      168858      114       107688       1        93148        1        93148        1        93148        1        93148        1        93148   
   55.0      296333    1000000     40219      618645     17141      469822      1060      171694      128       111136       1        94303        1        94303        1        94303        1        94303        1        94303   
   56.7      295718    1000000     39977      619784     17327      474208      1099      172650      133       110267       1        92951        1        92951        1        92951        1        92951        1        92951   
   58.3      296770    1000000     40260      619057     17350      471891      1020      168151      134       109784       1        92876        1        92876        1        92876        1        92876        1        92876   
   60.0      295758    1000000     40205      619287     17264      471508      1017      168183      123       109217       1        93196        1        93196        1        93196        1        93196        1        93196   
   61.7      296370    1000000     40362      619623     17541      473107      1041      169047      132       109865       1        93049        1        93049        1        93049        1        93049        1        93049   
   63.3      295967    1000000     40173      620121     17275      472670      1054      169398      121       108253       1        91730        1        91730        1        91730        1        91730        1        91730   
   65.0      296103    1000000     40144      619017     17121      470643      1069      170666      117       108834       2        93535        1        92940        1        92940        1        92940        1        92940   
   66.7      295555    1000000     40125      619478     17339      473184      1074      170877      143       110034       2        91114        1        90606        1        90606        1        90606        1        90606   
   68.3      296061    1000000     40466      619367     17196      470008      1053      168767      132       108794       2        91126        1        90578        1        90578        1        90578        1        90578   
   70.0      295809    1000000     40229      619347     17505      473423      1069      169186      120       107105       2        91844        1        91285        1        91285        1        91285        1        91285   
