 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          30         0          30         0        0.8890     0.8890     0.0000     0.0000      0.45     19.1816     0.0000    19.1816     0.0000     0.0000     0.0000    78539.82 
129999.00    41695        0        41695       8305        0         8305       278         0         278        148       0.8421     0.8421     0.0000     0.0000      0.38     154.2010    0.0000    154.2010  4616.1770    0.0000   4616.1770   78539.82 
259998.00    39121        0        39121      10879        0        10879       410         0         410        169       0.8351     0.8351     0.0000     0.0000      0.37     227.7251    0.0000    227.7251  6011.3225    0.0000   6011.3225   78539.82 
389997.00    37568        0        37568      12432        0        12432       543         0         543        170       0.8524     0.8524     0.0000     0.0000      0.38     297.2166    0.0000    297.2166  6857.7480    0.0000   6857.7480   78539.82 
519996.00    38248        0        38248      11752        0        11752       456         0         456        178       0.8360     0.8360     0.0000     0.0000      0.38     251.9191    0.0000    251.9191  6477.6120    0.0000   6477.6120   78539.82 
649995.00    35489        0        35489      14511        0        14511       537         0         537        188       0.8420     0.8420     0.0000     0.0000      0.37     294.6905    0.0000    294.6905  7995.6352    0.0000   7995.6352   78539.82 
779994.00    36797        0        36797      13203        0        13203       578         0         578        200       0.8432     0.8432     0.0000     0.0000      0.37     313.7237    0.0000    313.7237  7246.7532    0.0000   7246.7532   78539.82 
909993.00    37619        0        37619      12381        0        12381       813         0         813        221       0.8383     0.8383     0.0000     0.0000      0.38     437.8981    0.0000    437.8981  6806.5194    0.0000   6806.5194   78539.82 
1039992.00   36586        0        36586      13414        0        13414       843         0         843        200       0.8438     0.8438     0.0000     0.0000      0.37     461.2631    0.0000    461.2631  7381.6937    0.0000   7381.6937   78539.82 
1169991.00   37142        0        37142      12858        0        12858       915         0         915        214       0.8470     0.8470     0.0000     0.0000      0.37     492.3484    0.0000    492.3484  7082.8843    0.0000   7082.8843   78539.82 
1299990.00   38776        0        38776      11224        0        11224       782         0         782        187       0.8421     0.8421     0.0000     0.0000      0.38     416.3376    0.0000    416.3376  6171.6528    0.0000   6171.6528   78539.82 
1429989.00   38466        0        38466      11534        0        11534       1060        0         1060       192       0.8389     0.8389     0.0000     0.0000      0.37     567.0353    0.0000    567.0353  6343.9493    0.0000   6343.9493   78539.82 
1559988.00   38102        0        38102      11898        0        11898       662         0         662        172       0.8317     0.8317     0.0000     0.0000      0.38     347.3106    0.0000    347.3106  6544.8532    0.0000   6544.8532   78539.82 
