 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          17         0          17         0        0.9541     0.9541     0.0000     0.0000      0.43     11.5649     0.0000    11.5649     0.0000     0.0000     0.0000    87266.46 
 67500.00    47667        0        47667       2333        0         2333       162         0         162        122       0.9012     0.9012     0.0000     0.0000      0.38     99.8988     0.0000    99.8988   1459.4310    0.0000   1459.4310   87266.46 
135000.00    45477        0        45477       4523        0         4523       209         0         209        133       0.8933     0.8933     0.0000     0.0000      0.38     128.1253    0.0000    128.1253  2821.8673    0.0000   2821.8673   87266.46 
202500.00    43587        0        43587       6413        0         6413       207         0         207        139       0.8887     0.8887     0.0000     0.0000      0.38     129.7137    0.0000    129.7137  3988.6845    0.0000   3988.6845   87266.46 
270000.00    43154        0        43154       6846        0         6846       311         0         311        155       0.9059     0.9059     0.0000     0.0000      0.38     192.1942    0.0000    192.1942  4249.4897    0.0000   4249.4897   87266.46 
337500.00    43041        0        43041       6959        0         6959       467         0         467        151       0.8896     0.8896     0.0000     0.0000      0.38     289.5495    0.0000    289.5495  4316.1883    0.0000   4316.1883   87266.46 
405000.00    42849        0        42849       7151        0         7151       527         0         527        162       0.8934     0.8934     0.0000     0.0000      0.38     328.7434    0.0000    328.7434  4427.8351    0.0000   4427.8351   87266.46 
472500.00    41854        0        41854       8146        0         8146       405         0         405        166       0.9037     0.9037     0.0000     0.0000      0.38     247.5544    0.0000    247.5544  5026.1255    0.0000   5026.1255   87266.46 
540000.00    40665        0        40665       9335        0         9335       504         0         504        172       0.8894     0.8894     0.0000     0.0000      0.38     313.6400    0.0000    313.6400  5770.3713    0.0000   5770.3713   87266.46 
607500.00    40831        0        40831       9169        0         9169       437         0         437        158       0.9022     0.9022     0.0000     0.0000      0.38     271.2593    0.0000    271.2593  5668.3480    0.0000   5668.3480   87266.46 
675000.00    40424        0        40424       9576        0         9576       447         0         447        165       0.8961     0.8961     0.0000     0.0000      0.38     275.2072    0.0000    275.2072  5924.1568    0.0000   5924.1568   87266.46 
742500.00    40804        0        40804       9196        0         9196       303         0         303        167       0.8965     0.8965     0.0000     0.0000      0.38     185.9740    0.0000    185.9740  5703.2225    0.0000   5703.2225   87266.46 
810000.00    41657        0        41657       8343        0         8343       292         0         292        154       0.9028     0.9028     0.0000     0.0000      0.38     180.5696    0.0000    180.5696  5161.1227    0.0000   5161.1227   87266.46 
877500.00    41891        0        41891       8109        0         8109       369         0         369        155       0.8929     0.8929     0.0000     0.0000      0.38     225.7658    0.0000    225.7658  5006.2832    0.0000   5006.2832   87266.46 
945000.00    42114        0        42114       7886        0         7886       391         0         391        171       0.8935     0.8935     0.0000     0.0000      0.38     239.9372    0.0000    239.9372  4863.6505    0.0000   4863.6505   87266.46 
1012500.00   41039        0        41039       8961        0         8961       454         0         454        172       0.8948     0.8948     0.0000     0.0000      0.38     276.3923    0.0000    276.3923  5537.7686    0.0000   5537.7686   87266.46 
1080000.00   41322        0        41322       8678        0         8678       452         0         452        173       0.9095     0.9095     0.0000     0.0000      0.38     277.6501    0.0000    277.6501  5358.9064    0.0000   5358.9064   87266.46 
1147500.00   40152        0        40152       9848        0         9848       817         0         817        175       0.9108     0.9108     0.0000     0.0000      0.38     500.6843    0.0000    500.6843  6089.2079    0.0000   6089.2079   87266.46 
1215000.00   40402        0        40402       9598        0         9598       677         0         677        188       0.8884     0.8884     0.0000     0.0000      0.38     409.6751    0.0000    409.6751  5918.1522    0.0000   5918.1522   87266.46 
1282500.00   40436        0        40436       9564        0         9564       499         0         499        164       0.8966     0.8966     0.0000     0.0000      0.38     303.9710    0.0000    303.9710  5900.9387    0.0000   5900.9387   87266.46 
1350000.00   40708        0        40708       9292        0         9292       868         0         868        197       0.8997     0.8997     0.0000     0.0000      0.38     528.6490    0.0000    528.6490  5728.8806    0.0000   5728.8806   87266.46 
1417500.00   39564        0        39564      10436        0        10436       737         0         737        186       0.8901     0.8901     0.0000     0.0000      0.38     449.3550    0.0000    449.3550  6434.5176    0.0000   6434.5176   87266.46 
1485000.00   40673        0        40673       9327        0         9327       680         0         680        190       0.9151     0.9151     0.0000     0.0000      0.38     417.7180    0.0000    417.7180  5758.7772    0.0000   5758.7772   87266.46 
1552500.00   39880        0        39880      10120        0        10120       650         0         650        190       0.8944     0.8944     0.0000     0.0000      0.38     396.3487    0.0000    396.3487  6239.7748    0.0000   6239.7748   87266.46 
