 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          58         0          58         0        0.9497     0.9497     0.0000     0.0000      0.55     39.6922     0.0000    39.6922     0.0000     0.0000     0.0000    65449.85 
 67500.00    15462        0        15462      34538        0        34538       2127        0         2127       460       0.9024     0.9024     0.0000     0.0000      0.48    1314.6736    0.0000   1314.6736  21368.2165   0.0000   21368.2165  65449.85 
135000.00    13943        0        13943      36057        0        36057       2954        0         2954       480       0.8825     0.8825     0.0000     0.0000      0.48    1820.1227    0.0000   1820.1227  22206.6928   0.0000   22206.6928  65449.85 
202500.00    14851        0        14851      35149        0        35149       3476        0         3476       509       0.8972     0.8972     0.0000     0.0000      0.48    2135.9320    0.0000   2135.9320  21544.7339   0.0000   21544.7339  65449.85 
270000.00    14460        0        14460      35540        0        35540       3390        0         3390       555       0.8922     0.8922     0.0000     0.0000      0.48    2069.7724    0.0000   2069.7724  21753.2095   0.0000   21753.2095  65449.85 
337500.00    15421        0        15421      34579        0        34579       8747        0         8747       617       0.8801     0.8801     0.0000     0.0000      0.48    5330.4543    0.0000   5330.4543  21101.0665   0.0000   21101.0665  65449.85 
405000.00    14986        0        14986      35014        0        35014       3291        0         3291       648       0.8814     0.8814     0.0000     0.0000      0.48    2011.5008    0.0000   2011.5008  21342.0599   0.0000   21342.0599  65449.85 
472500.00    15427        0        15427      34573        0        34573       9666        0         9666       804       0.8897     0.8897     0.0000     0.0000      0.48    5866.6597    0.0000   5866.6597  21000.5228   0.0000   21000.5228  65449.85 
540000.00    14678        0        14678      35322        0        35322       8390        0         8390       706       0.8963     0.8963     0.0000     0.0000      0.48    5098.2615    0.0000   5098.2615  21431.3563   0.0000   21431.3563  65449.85 
607500.00    15787        0        15787      34213        0        34213       5668        0         5668       684       0.8820     0.8820     0.0000     0.0000      0.48    3427.3877    0.0000   3427.3877  20679.8589   0.0000   20679.8589  65449.85 
675000.00    16297        0        16297      33703        0        33703       4350        0         4350       748       0.8889     0.8889     0.0000     0.0000      0.48    2646.4136    0.0000   2646.4136  20313.4333   0.0000   20313.4333  65449.85 
742500.00    16519        0        16519      33481        0        33481       5182        0         5182       858       0.8966     0.8966     0.0000     0.0000      0.48    3150.3168    0.0000   3150.3168  20126.2468   0.0000   20126.2468  65449.85 
810000.00    17152        0        17152      32848        0        32848       3028        0         3028       782       0.8928     0.8928     0.0000     0.0000      0.48    1805.2954    0.0000   1805.2954  19690.8216   0.0000   19690.8216  65449.85 
877500.00    15995        0        15995      34005        0        34005       3943        0         3943       739       0.8887     0.8887     0.0000     0.0000      0.48    2330.6432    0.0000   2330.6432  20349.5898   0.0000   20349.5898  65449.85 
945000.00    16337        0        16337      33663        0        33663       4254        0         4254       841       0.8819     0.8819     0.0000     0.0000      0.48    2567.4333    0.0000   2567.4333  20075.2627   0.0000   20075.2627  65449.85 
1012500.00   16831        0        16831      33169        0        33169       2599        0         2599       650       0.8877     0.8877     0.0000     0.0000      0.47    1518.5295    0.0000   1518.5295  19706.5110   0.0000   19706.5110  65449.85 
1080000.00   16197        0        16197      33803        0        33803       5404        0         5404       965       0.8770     0.8770     0.0000     0.0000      0.47    3244.4248    0.0000   3244.4248  20034.8062   0.0000   20034.8062  65449.85 
1147500.00   16256        0        16256      33744        0        33744       3016        0         3016       843       0.8896     0.8896     0.0000     0.0000      0.47    1742.5019    0.0000   1742.5019  19938.7385   0.0000   19938.7385  65449.85 
1215000.00   16315        0        16315      33685        0        33685       3153        0         3153       842       0.8721     0.8721     0.0000     0.0000      0.47    1874.2252    0.0000   1874.2252  19845.8700   0.0000   19845.8700  65449.85 
