 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49865        0        49865       135         0         135        135         0         135        135       0.9528     0.9528     0.0000     0.0000      0.53     87.5560     0.0000    87.5560    87.5560     0.0000    87.5560    65449.85 
109166.00    17175        0        17175      32825        0        32825       1271        0         1271       298       0.8498     0.8498     0.0000     0.0000      0.45     722.2322    0.0000    722.2322  18626.4261   0.0000   18626.4261  65449.85 
218332.00    17685        0        17685      32315        0        32315       1823        0         1823       355       0.8528     0.8528     0.0000     0.0000      0.45    1024.9775    0.0000   1024.9775  18228.5737   0.0000   18228.5737  65449.85 
327498.00    17440        0        17440      32560        0        32560       1741        0         1741       397       0.8577     0.8577     0.0000     0.0000      0.45     981.9091    0.0000    981.9091  18301.9983   0.0000   18301.9983  65449.85 
436664.00    18766        0        18766      31234        0        31234       2236        0         2236       416       0.8476     0.8476     0.0000     0.0000      0.45    1260.3028    0.0000   1260.3028  17512.2286   0.0000   17512.2286  65449.85 
545830.00    19392        0        19392      30608        0        30608       1828        0         1828       437       0.8460     0.8460     0.0000     0.0000      0.45    1032.9329    0.0000   1032.9329  17129.2172   0.0000   17129.2172  65449.85 
654996.00    20595        0        20595      29405        0        29405       2211        0         2211       452       0.8429     0.8429     0.0000     0.0000      0.45    1232.5711    0.0000   1232.5711  16401.5944   0.0000   16401.5944  65449.85 
764162.00    19700        0        19700      30300        0        30300       2390        0         2390       445       0.8511     0.8511     0.0000     0.0000      0.45    1316.6789    0.0000   1316.6789  16868.2920   0.0000   16868.2920  65449.85 
873328.00    19694        0        19694      30306        0        30306       3306        0         3306       541       0.8508     0.8508     0.0000     0.0000      0.44    1847.2372    0.0000   1847.2372  16826.3333   0.0000   16826.3333  65449.85 
982494.00    19591        0        19591      30409        0        30409       2008        0         2008       533       0.8479     0.8479     0.0000     0.0000      0.44    1114.1835    0.0000   1114.1835  16837.6010   0.0000   16837.6010  65449.85 
1091660.00   19794        0        19794      30206        0        30206       2952        0         2952       529       0.8482     0.8482     0.0000     0.0000      0.44    1622.5625    0.0000   1622.5625  16637.6245   0.0000   16637.6245  65449.85 
1200826.00   20281        0        20281      29719        0        29719       3638        0         3638       521       0.8375     0.8375     0.0000     0.0000      0.44    2004.8260    0.0000   2004.8260  16323.5928   0.0000   16323.5928  65449.85 
1309992.00   21335        0        21335      28665        0        28665       2969        0         2969       666       0.8483     0.8483     0.0000     0.0000      0.44    1659.8634    0.0000   1659.8634  15655.4250   0.0000   15655.4250  65449.85 
1419158.00   21500        0        21500      28500        0        28500       3981        0         3981       633       0.8454     0.8454     0.0000     0.0000      0.44    2142.9087    0.0000   2142.9087  15409.7385   0.0000   15409.7385  65449.85 
1528324.00   21720        0        21720      28280        0        28280       3257        0         3257       744       0.8470     0.8470     0.0000     0.0000      0.44    1746.5220    0.0000   1746.5220  15197.5619   0.0000   15197.5619  65449.85 
1637490.00   21849        0        21849      28151        0        28151       2542        0         2542       740       0.8467     0.8467     0.0000     0.0000      0.44    1346.0285    0.0000   1346.0285  14997.3357   0.0000   14997.3357  65449.85 
1746656.00   21449        0        21449      28551        0        28551       3081        0         3081       839       0.8455     0.8455     0.0000     0.0000      0.44    1619.5139    0.0000   1619.5139  15092.0683   0.0000   15092.0683  65449.85 
1855822.00   20831        0        20831      29169        0        29169       2960        0         2960       810       0.8174     0.8174     0.0000     0.0000      0.43    1490.6369    0.0000   1490.6369  15308.6961   0.0000   15308.6961  65449.85 
1964988.00   21007        0        21007      28993        0        28993       3166        0         3166       906       0.8131     0.8131     0.0000     0.0000      0.43    1585.7896    0.0000   1585.7896  15048.3338   0.0000   15048.3338  65449.85 
2074154.00   20550        0        20550      29450        0        29450       3548        0         3548       1015      0.8119     0.8119     0.0000     0.0000      0.43    1815.6317    0.0000   1815.6317  15126.9043   0.0000   15126.9043  65449.85 
2183320.00   19814        0        19814      30186        0        30186       3756        0         3756       1312      0.8108     0.8108     0.0000     0.0000      0.43    1919.5953    0.0000   1919.5953  15389.2888   0.0000   15389.2888  65449.85 
2292486.00   19242        0        19242      30758        0        30758       3809        0         3809       1464      0.8080     0.8080     0.0000     0.0000      0.43    1860.9005    0.0000   1860.9005  15533.8426   0.0000   15533.8426  65449.85 
2401652.00   18101        0        18101      31899        0        31899       4011        0         4011       1772      0.8003     0.8003     0.0000     0.0000      0.42    1955.7103    0.0000   1955.7103  16051.8579   0.0000   16051.8579  65449.85 
2510818.00   17113        0        17113      32887        0        32887       6888        0         6888       2349      0.8050     0.8050     0.0000     0.0000      0.42    3431.3393    0.0000   3431.3393  16461.3673   0.0000   16461.3673  65449.85 
2619984.00   15539        0        15539      34461        0        34461       4390        0         4390       2297      0.8002     0.8002     0.0000     0.0000      0.42    2133.5604    0.0000   2133.5604  17234.3876   0.0000   17234.3876  65449.85 
2729150.00   14735        0        14735      35265        0        35265       6648        0         6648       2712      0.7982     0.7982     0.0000     0.0000      0.42    3304.7749    0.0000   3304.7749  17563.0297   0.0000   17563.0297  65449.85 
2838316.00   13611        0        13611      36389        0        36389       6939        0         6939       3032      0.8002     0.8002     0.0000     0.0000      0.41    3439.9642    0.0000   3439.9642  18100.8151   0.0000   18100.8151  65449.85 
2947482.00   12700        0        12700      37300        0        37300       7142        0         7142       3390      0.7996     0.7996     0.0000     0.0000      0.41    3520.2063    0.0000   3520.2063  18530.0260   0.0000   18530.0260  65449.85 
3056648.00   11780        0        11780      38220        0        38220       7858        0         7858       3822      0.8000     0.8000     0.0000     0.0000      0.41    3895.0862    0.0000   3895.0862  19001.4175   0.0000   19001.4175  65449.85 
3165814.00   11056        0        11056      38944        0        38944       7986        0         7986       3894      0.8053     0.8053     0.0000     0.0000      0.41    3946.5794    0.0000   3946.5794  19346.1321   0.0000   19346.1321  65449.85 
3274980.00   10525        0        10525      39475        0        39475       7750        0         7750       3588      0.7994     0.7994     0.0000     0.0000      0.41    3812.3371    0.0000   3812.3371  19614.1581   0.0000   19614.1581  65449.85 
3384146.00    9872        0         9872      40128        0        40128       7876        0         7876       4012      0.8040     0.8040     0.0000     0.0000      0.41    3884.5171    0.0000   3884.5171  19972.4976   0.0000   19972.4976  65449.85 
3493312.00    9415        0         9415      40585        0        40585       7989        0         7989       4058      0.8053     0.8053     0.0000     0.0000      0.41    3943.9089    0.0000   3943.9089  20208.3291   0.0000   20208.3291  65449.85 
3602478.00    9038        0         9038      40962        0        40962       8139        0         8139       4096      0.8096     0.8096     0.0000     0.0000      0.41    4019.4160    0.0000   4019.4160  20434.3717   0.0000   20434.3717  65449.85 
3711644.00    8738        0         8738      41262        0        41262       8274        0         8274       4584      0.8067     0.8067     0.0000     0.0000      0.41    4105.7988    0.0000   4105.7988  20629.9755   0.0000   20629.9755  65449.85 
3820810.00    8586        0         8586      41414        0        41414       8383        0         8383       5176      0.8094     0.8094     0.0000     0.0000      0.41    4154.6270    0.0000   4154.6270  20705.4004   0.0000   20705.4004  65449.85 
3929976.00    8438        0         8438      41562        0        41562       8462        0         8462       4618      0.8006     0.8006     0.0000     0.0000      0.41    4200.9394    0.0000   4200.9394  20781.0130   0.0000   20781.0130  65449.85 
4039142.00    8350        0         8350      41650        0        41650       8474        0         8474       5206      0.8072     0.8072     0.0000     0.0000      0.41    4208.7722    0.0000   4208.7722  20863.7439   0.0000   20863.7439  65449.85 
