 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          6          0          6          0        1.0589     1.0589     0.0000     0.0000      0.50      4.5560     0.0000     4.5560     0.0000     0.0000     0.0000    78539.82 
 25833.00    50000        0        50000        0          0          0          94         0          94         0        1.0094     1.0094     0.0000     0.0000      0.48     68.8017     0.0000    68.8017     0.0000     0.0000     0.0000    78539.82 
 51666.00    50000        0        50000        0          0          0          96         0          96         0        0.9866     0.9866     0.0000     0.0000      0.48     70.2707     0.0000    70.2707     0.0000     0.0000     0.0000    78539.82 
 77499.00    49660        0        49660       340         0         340        119         0         119        113       0.9941     0.9941     0.0000     0.0000      0.48     86.7120     0.0000    86.7120    247.1020    0.0000    247.1020   78539.82 
103332.00    49434        0        49434       566         0         566        124         0         124        113       0.9908     0.9908     0.0000     0.0000      0.48     90.3383     0.0000    90.3383    412.6096    0.0000    412.6096   78539.82 
129165.00    49136        0        49136       864         0         864        149         0         149        123       1.0112     1.0112     0.0000     0.0000      0.48     107.6028    0.0000    107.6028   626.2513    0.0000    626.2513   78539.82 
154998.00    48322        0        48322       1678        0         1678       155         0         155        119       0.9790     0.9790     0.0000     0.0000      0.48     112.7626    0.0000    112.7626  1215.5029    0.0000   1215.5029   78539.82 
180831.00    47595        0        47595       2405        0         2405       172         0         172        133       1.0028     1.0028     0.0000     0.0000      0.48     124.4756    0.0000    124.4756  1743.1917    0.0000   1743.1917   78539.82 
206664.00    45980        0        45980       4020        0         4020       190         0         190        125       1.0086     1.0086     0.0000     0.0000      0.48     136.9795    0.0000    136.9795  2913.8471    0.0000   2913.8471   78539.82 
232497.00    45541        0        45541       4459        0         4459       304         0         304        143       1.0020     1.0020     0.0000     0.0000      0.48     217.6578    0.0000    217.6578  3231.5827    0.0000   3231.5827   78539.82 
258330.00    45154        0        45154       4846        0         4846       373         0         373        151       0.9780     0.9780     0.0000     0.0000      0.48     268.5609    0.0000    268.5609  3506.8925    0.0000   3506.8925   78539.82 
284163.00    44277        0        44277       5723        0         5723       376         0         376        154       0.9940     0.9940     0.0000     0.0000      0.48     270.7670    0.0000    270.7670  4142.7483    0.0000   4142.7483   78539.82 
309996.00    43462        0        43462       6538        0         6538       434         0         434        155       0.9867     0.9867     0.0000     0.0000      0.48     312.3635    0.0000    312.3635  4728.8749    0.0000   4728.8749   78539.82 
335829.00    43612        0        43612       6388        0         6388       479         0         479        163       0.9898     0.9898     0.0000     0.0000      0.48     346.7718    0.0000    346.7718  4622.9476    0.0000   4622.9476   78539.82 
361662.00    43969        0        43969       6031        0         6031       427         0         427        163       0.9802     0.9802     0.0000     0.0000      0.48     309.1822    0.0000    309.1822  4363.5824    0.0000   4363.5824   78539.82 
387495.00    42807        0        42807       7193        0         7193       479         0         479        167       0.9901     0.9901     0.0000     0.0000      0.48     344.7099    0.0000    344.7099  5202.6505    0.0000   5202.6505   78539.82 
413328.00    43301        0        43301       6699        0         6699       571         0         571        155       0.9870     0.9870     0.0000     0.0000      0.48     411.9678    0.0000    411.9678  4845.4946    0.0000   4845.4946   78539.82 
439161.00    42238        0        42238       7762        0         7762       517         0         517        165       0.9828     0.9828     0.0000     0.0000      0.48     370.1462    0.0000    370.1462  5608.2249    0.0000   5608.2249   78539.82 
464994.00    42669        0        42669       7331        0         7331       525         0         525        159       0.9869     0.9869     0.0000     0.0000      0.48     375.5853    0.0000    375.5853  5296.3138    0.0000   5296.3138   78539.82 
490827.00    42176        0        42176       7824        0         7824       447         0         447        177       1.0012     1.0012     0.0000     0.0000      0.48     320.2825    0.0000    320.2825  5650.1585    0.0000   5650.1585   78539.82 
516660.00    42495        0        42495       7505        0         7505       503         0         503        170       1.0003     1.0003     0.0000     0.0000      0.48     359.7808    0.0000    359.7808  5416.1322    0.0000   5416.1322   78539.82 
542493.00    41373        0        41373       8627        0         8627       510         0         510        169       0.9900     0.9900     0.0000     0.0000      0.48     364.6843    0.0000    364.6843  6229.5399    0.0000   6229.5399   78539.82 
568326.00    42141        0        42141       7859        0         7859       370         0         370        182       0.9925     0.9925     0.0000     0.0000      0.48     264.4215    0.0000    264.4215  5673.9936    0.0000   5673.9936   78539.82 
594159.00    42128        0        42128       7872        0         7872       379         0         379        171       0.9829     0.9829     0.0000     0.0000      0.48     270.4358    0.0000    270.4358  5680.2028    0.0000   5680.2028   78539.82 
619992.00    41906        0        41906       8094        0         8094       510         0         510        172       0.9978     0.9978     0.0000     0.0000      0.48     364.1299    0.0000    364.1299  5840.5351    0.0000   5840.5351   78539.82 
645825.00    42017        0        42017       7983        0         7983       539         0         539        194       0.9845     0.9845     0.0000     0.0000      0.48     386.6483    0.0000    386.6483  5757.8262    0.0000   5757.8262   78539.82 
671658.00    41117        0        41117       8883        0         8883       499         0         499        193       0.9777     0.9777     0.0000     0.0000      0.48     357.5990    0.0000    357.5990  6408.4117    0.0000   6408.4117   78539.82 
697491.00    41833        0        41833       8167        0         8167       588         0         588        209       1.0039     1.0039     0.0000     0.0000      0.48     423.0451    0.0000    423.0451  5887.8312    0.0000   5887.8312   78539.82 
723324.00    41985        0        41985       8015        0         8015       410         0         410        210       0.9913     0.9913     0.0000     0.0000      0.48     295.4167    0.0000    295.4167  5783.4133    0.0000   5783.4133   78539.82 
749157.00    41910        0        41910       8090        0         8090       595         0         595        224       0.9925     0.9925     0.0000     0.0000      0.48     428.9623    0.0000    428.9623  5836.9517    0.0000   5836.9517   78539.82 
774990.00    41428        0        41428       8572        0         8572       524         0         524        199       0.9830     0.9830     0.0000     0.0000      0.48     377.0094    0.0000    377.0094  6188.6142    0.0000   6188.6142   78539.82 
800823.00    41770        0        41770       8230        0         8230       432         0         432        211       0.9804     0.9804     0.0000     0.0000      0.48     309.0123    0.0000    309.0123  5930.7245    0.0000   5930.7245   78539.82 
826656.00    41121        0        41121       8879        0         8879       508         0         508        206       0.9800     0.9800     0.0000     0.0000      0.48     363.5503    0.0000    363.5503  6400.7883    0.0000   6400.7883   78539.82 
852489.00    41324        0        41324       8676        0         8676       409         0         409        211       0.9919     0.9919     0.0000     0.0000      0.48     292.3704    0.0000    292.3704  6250.2532    0.0000   6250.2532   78539.82 
878322.00    41343        0        41343       8657        0         8657       488         0         488        211       0.9906     0.9906     0.0000     0.0000      0.48     350.6938    0.0000    350.6938  6242.8973    0.0000   6242.8973   78539.82 
904155.00    41251        0        41251       8749        0         8749       377         0         377        208       0.9995     0.9995     0.0000     0.0000      0.48     270.0192    0.0000    270.0192  6308.1417    0.0000   6308.1417   78539.82 
929988.00    40415        0        40415       9585        0         9585       531         0         531        217       0.9879     0.9879     0.0000     0.0000      0.48     382.2434    0.0000    382.2434  6911.4225    0.0000   6911.4225   78539.82 
955821.00    39847        0        39847      10153        0        10153       557         0         557        241       0.9794     0.9794     0.0000     0.0000      0.48     400.0791    0.0000    400.0791  7324.3587    0.0000   7324.3587   78539.82 
981654.00    39823        0        39823      10177        0        10177       579         0         579        226       0.9809     0.9809     0.0000     0.0000      0.48     415.7264    0.0000    415.7264  7340.2317    0.0000   7340.2317   78539.82 
1007487.00   39799        0        39799      10201        0        10201       533         0         533        221       0.9885     0.9885     0.0000     0.0000      0.48     383.8867    0.0000    383.8867  7352.4755    0.0000   7352.4755   78539.82 
1033320.00   39896        0        39896      10104        0        10104       579         0         579        229       1.0018     1.0018     0.0000     0.0000      0.48     417.9504    0.0000    417.9504  7284.1269    0.0000   7284.1269   78539.82 
1059153.00   39483        0        39483      10517        0        10517       538         0         538        250       1.0012     1.0012     0.0000     0.0000      0.48     386.9478    0.0000    386.9478  7579.7610    0.0000   7579.7610   78539.82 
1084986.00   39483        0        39483      10517        0        10517       492         0         492        210       1.0005     1.0005     0.0000     0.0000      0.48     353.5677    0.0000    353.5677  7571.8472    0.0000   7571.8472   78539.82 
1110819.00   39182        0        39182      10818        0        10818       570         0         570        225       0.9975     0.9975     0.0000     0.0000      0.48     410.4160    0.0000    410.4160  7800.6562    0.0000   7800.6562   78539.82 
1136652.00   38851        0        38851      11149        0        11149       590         0         590        227       0.9908     0.9908     0.0000     0.0000      0.48     425.9666    0.0000    425.9666  8034.1406    0.0000   8034.1406   78539.82 
1162485.00   38259        0        38259      11741        0        11741       613         0         613        230       0.9857     0.9857     0.0000     0.0000      0.48     437.8659    0.0000    437.8659  8464.2721    0.0000   8464.2721   78539.82 
1188318.00   38981        0        38981      11019        0        11019       561         0         561        224       0.9863     0.9863     0.0000     0.0000      0.48     402.6278    0.0000    402.6278  7937.3179    0.0000   7937.3179   78539.82 
