 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          21         0          21         0        0.9223     0.9223     0.0000     0.0000      0.42     14.2234     0.0000    14.2234     0.0000     0.0000     0.0000    87266.46 
 88333.00    47550        0        47550       2450        0         2450       204         0         204        128       0.8698     0.8698     0.0000     0.0000      0.36     121.0833    0.0000    121.0833  1458.8057    0.0000   1458.8057   87266.46 
176666.00    44780        0        44780       5220        0         5220       234         0         234        133       0.8716     0.8716     0.0000     0.0000      0.36     139.3167    0.0000    139.3167  3102.8452    0.0000   3102.8452   87266.46 
264999.00    44841        0        44841       5159        0         5159       220         0         220        132       0.8772     0.8772     0.0000     0.0000      0.36     130.1005    0.0000    130.1005  3057.2623    0.0000   3057.2623   87266.46 
353332.00    43576        0        43576       6424        0         6424       267         0         267        146       0.8758     0.8758     0.0000     0.0000      0.36     157.0297    0.0000    157.0297  3801.8954    0.0000   3801.8954   87266.46 
441665.00    44063        0        44063       5937        0         5937       306         0         306        144       0.8759     0.8759     0.0000     0.0000      0.36     177.8602    0.0000    177.8602  3511.0937    0.0000   3511.0937   87266.46 
529998.00    43618        0        43618       6382        0         6382       463         0         463        159       0.8733     0.8733     0.0000     0.0000      0.36     272.1295    0.0000    272.1295  3771.9367    0.0000   3771.9367   87266.46 
618331.00    45026        0        45026       4974        0         4974       301         0         301        150       0.8746     0.8746     0.0000     0.0000      0.36     173.2827    0.0000    173.2827  2933.5262    0.0000   2933.5262   87266.46 
706664.00    45721        0        45721       4279        0         4279       404         0         404        158       0.8853     0.8853     0.0000     0.0000      0.36     234.8331    0.0000    234.8331  2524.3692    0.0000   2524.3692   87266.46 
794997.00    43406        0        43406       6594        0         6594       339         0         339        149       0.8838     0.8838     0.0000     0.0000      0.36     194.7178    0.0000    194.7178  3900.8636    0.0000   3900.8636   87266.46 
883330.00    44119        0        44119       5881        0         5881       409         0         409        147       0.8632     0.8632     0.0000     0.0000      0.36     237.7333    0.0000    237.7333  3478.6744    0.0000   3478.6744   87266.46 
971663.00    44285        0        44285       5715        0         5715       461         0         461        168       0.8669     0.8669     0.0000     0.0000      0.36     267.8651    0.0000    267.8651  3372.7637    0.0000   3372.7637   87266.46 
1059996.00   44264        0        44264       5736        0         5736       349         0         349        155       0.8748     0.8748     0.0000     0.0000      0.36     204.7180    0.0000    204.7180  3394.9229    0.0000   3394.9229   87266.46 
1148329.00   43486        0        43486       6514        0         6514       371         0         371        155       0.8729     0.8729     0.0000     0.0000      0.36     217.6468    0.0000    217.6468  3843.4144    0.0000   3843.4144   87266.46 
1236662.00   44161        0        44161       5839        0         5839       340         0         340        153       0.8790     0.8790     0.0000     0.0000      0.36     192.5938    0.0000    192.5938  3431.7839    0.0000   3431.7839   87266.46 
1324995.00   42213        0        42213       7787        0         7787       405         0         405        181       0.8736     0.8736     0.0000     0.0000      0.36     230.3956    0.0000    230.3956  4590.6442    0.0000   4590.6442   87266.46 
1413328.00   42330        0        42330       7670        0         7670       397         0         397        166       0.8668     0.8668     0.0000     0.0000      0.36     235.3858    0.0000    235.3858  4523.1323    0.0000   4523.1323   87266.46 
1501661.00   42853        0        42853       7147        0         7147       349         0         349        152       0.8720     0.8720     0.0000     0.0000      0.36     201.7315    0.0000    201.7315  4220.6180    0.0000   4220.6180   87266.46 
1589994.00   42214        0        42214       7786        0         7786       513         0         513        173       0.8730     0.8730     0.0000     0.0000      0.36     304.5145    0.0000    304.5145  4591.5346    0.0000   4591.5346   87266.46 
1678327.00   42459        0        42459       7541        0         7541       481         0         481        179       0.8686     0.8686     0.0000     0.0000      0.36     276.2568    0.0000    276.2568  4437.1945    0.0000   4437.1945   87266.46 
1766660.00   40745        0        40745       9255        0         9255       764         0         764        188       0.8773     0.8773     0.0000     0.0000      0.36     441.1608    0.0000    441.1608  5451.5802    0.0000   5451.5802   87266.46 
1854993.00   41982        0        41982       8018        0         8018       539         0         539        200       0.8700     0.8700     0.0000     0.0000      0.36     302.1064    0.0000    302.1064  4709.8336    0.0000   4709.8336   87266.46 
1943326.00   42168        0        42168       7832        0         7832       638         0         638        166       0.8697     0.8697     0.0000     0.0000      0.36     360.1870    0.0000    360.1870  4602.8578    0.0000   4602.8578   87266.46 
2031659.00   42641        0        42641       7359        0         7359       703         0         703        183       0.8771     0.8771     0.0000     0.0000      0.36     401.4945    0.0000    401.4945  4317.9300    0.0000   4317.9300   87266.46 
2119992.00   41512        0        41512       8488        0         8488       818         0         818        184       0.8750     0.8750     0.0000     0.0000      0.36     471.3894    0.0000    471.3894  4992.9130    0.0000   4992.9130   87266.46 
2208325.00   41668        0        41668       8332        0         8332       770         0         770        170       0.8747     0.8747     0.0000     0.0000      0.36     438.5477    0.0000    438.5477  4904.6087    0.0000   4904.6087   87266.46 
