 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      50000        0        50000        0          0          0          39         0          39         0        0.9710     0.9710     0.0000     0.0000      0.57     28.1837     0.0000    28.1837     0.0000     0.0000     0.0000    65449.85 
 46666.00    15332        0        15332      34668        0        34668       2996        0         2996       450       0.9206     0.9206     0.0000     0.0000      0.51    1983.8805    0.0000   1983.8805  22945.5880   0.0000   22945.5880  65449.85 
 93332.00    13431        0        13431      36569        0        36569       4315        0         4315       778       0.9252     0.9252     0.0000     0.0000      0.51    2835.8262    0.0000   2835.8262  24069.0412   0.0000   24069.0412  65449.85 
139998.00    13509        0        13509      36491        0        36491       7607        0         7607       760       0.9348     0.9348     0.0000     0.0000      0.51    4991.3897    0.0000   4991.3897  23950.9462   0.0000   23950.9462  65449.85 
186664.00    12944        0        12944      37056        0        37056      14850        0        14850       882       0.9309     0.9309     0.0000     0.0000      0.51    9723.8703    0.0000   9723.8703  24274.9836   0.0000   24274.9836  65449.85 
233330.00    12963        0        12963      37037        0        37037       6655        0         6655       903       0.9292     0.9292     0.0000     0.0000      0.51    4363.9435    0.0000   4363.9435  24226.1563   0.0000   24226.1563  65449.85 
279996.00    13252        0        13252      36748        0        36748      12913        0        12913       816       0.9379     0.9379     0.0000     0.0000      0.51    8405.7617    0.0000   8405.7617  23991.3190   0.0000   23991.3190  65449.85 
326662.00    13006        0        13006      36994        0        36994       6477        0         6477       739       0.9246     0.9246     0.0000     0.0000      0.51    4202.5302    0.0000   4202.5302  24099.2112   0.0000   24099.2112  65449.85 
373328.00    13408        0        13408      36592        0        36592      10649        0        10649       778       0.9165     0.9165     0.0000     0.0000      0.51    6933.3747    0.0000   6933.3747  23815.2061   0.0000   23815.2061  65449.85 
419994.00    13217        0        13217      36783        0        36783       9037        0         9037       943       0.9202     0.9202     0.0000     0.0000      0.51    5867.9819    0.0000   5867.9819  23899.6002   0.0000   23899.6002  65449.85 
466660.00    13551        0        13551      36449        0        36449       8727        0         8727       828       0.9269     0.9269     0.0000     0.0000      0.51    5651.5105    0.0000   5651.5105  23670.9770   0.0000   23670.9770  65449.85 
513326.00    13034        0        13034      36966        0        36966      15147        0        15147       972       0.9128     0.9128     0.0000     0.0000      0.51    9821.1840    0.0000   9821.1840  23974.8062   0.0000   23974.8062  65449.85 
559992.00    14473        0        14473      35527        0        35527       4182        0         4182       1110      0.9150     0.9150     0.0000     0.0000      0.51    2722.4644    0.0000   2722.4644  23001.6291   0.0000   23001.6291  65449.85 
606658.00    13916        0        13916      36084        0        36084       6650        0         6650       880       0.9217     0.9217     0.0000     0.0000      0.51    4297.8667    0.0000   4297.8667  23337.1649   0.0000   23337.1649  65449.85 
653324.00    13753        0        13753      36247        0        36247      13163        0        13163       1294      0.9220     0.9220     0.0000     0.0000      0.51    8495.8826    0.0000   8495.8826  23407.1519   0.0000   23407.1519  65449.85 
699990.00    14868        0        14868      35132        0        35132       4604        0         4604       924       0.9337     0.9337     0.0000     0.0000      0.51    2974.4630    0.0000   2974.4630  22628.1327   0.0000   22628.1327  65449.85 
746656.00    14157        0        14157      35843        0        35843       6319        0         6319       796       0.9202     0.9202     0.0000     0.0000      0.51    4060.0839    0.0000   4060.0839  23096.9841   0.0000   23096.9841  65449.85 
793322.00    14558        0        14558      35442        0        35442       9601        0         9601       957       0.9186     0.9186     0.0000     0.0000      0.51    6168.5918    0.0000   6168.5918  22810.1329   0.0000   22810.1329  65449.85 
839988.00    14502        0        14502      35498        0        35498       5602        0         5602       865       0.9229     0.9229     0.0000     0.0000      0.51    3589.1675    0.0000   3589.1675  22814.6657   0.0000   22814.6657  65449.85 
886654.00    14937        0        14937      35063        0        35063       4840        0         4840       876       0.9139     0.9139     0.0000     0.0000      0.51    3097.9241    0.0000   3097.9241  22484.6679   0.0000   22484.6679  65449.85 
933320.00    14309        0        14309      35691        0        35691       8289        0         8289       892       0.9126     0.9126     0.0000     0.0000      0.51    5328.3867    0.0000   5328.3867  22875.6865   0.0000   22875.6865  65449.85 
979986.00    14360        0        14360      35640        0        35640       5436        0         5436       792       0.9345     0.9345     0.0000     0.0000      0.50    3480.4894    0.0000   3480.4894  22805.2660   0.0000   22805.2660  65449.85 
1026652.00   14960        0        14960      35040        0        35040       4525        0         4525       1095      0.9224     0.9224     0.0000     0.0000      0.50    2857.0055    0.0000   2857.0055  22370.3081   0.0000   22370.3081  65449.85 
1073318.00   14249        0        14249      35751        0        35751       4159        0         4159       1021      0.9223     0.9223     0.0000     0.0000      0.50    2633.5696    0.0000   2633.5696  22826.7746   0.0000   22826.7746  65449.85 
