 Timestep    Gas_A      Gas_B     Gas_tot    Dense_A    Dense_B   Dense_tot   Lc_numA    Lc_numB    Lg_clust     MCS       sigALL     sigAA      sigAB      sigBB      phiEff   Lc_area_A  Lc_area_B   lc_area   den_area_A den_area_B  den_area   Box_area 
   0.00      49274        0        49274       726         0         726        131         0         131        121       0.8730     0.8730     0.0000     0.0000      0.50     81.6844     0.0000    81.6844    449.3576    0.0000    449.3576   65449.85 
171666.00    22085        0        22085      27915        0        27915       945         0         945        271       0.8048     0.8048     0.0000     0.0000      0.42     494.1440    0.0000    494.1440  14648.1466   0.0000   14648.1466  65449.85 
343332.00    22859        0        22859      27141        0        27141       2059        0         2059       347       0.8075     0.8075     0.0000     0.0000      0.42    1074.0800    0.0000   1074.0800  14161.0462   0.0000   14161.0462  65449.85 
514998.00    22663        0        22663      27337        0        27337       2408        0         2408       359       0.8101     0.8101     0.0000     0.0000      0.42    1253.4704    0.0000   1253.4704  14252.5368   0.0000   14252.5368  65449.85 
686664.00    22854        0        22854      27146        0        27146       1587        0         1587       343       0.8192     0.8192     0.0000     0.0000      0.42     826.2765    0.0000    826.2765  14119.4717   0.0000   14119.4717  65449.85 
858330.00    23903        0        23903      26097        0        26097       1439        0         1439       334       0.8130     0.8130     0.0000     0.0000      0.42     752.8913    0.0000    752.8913  13511.2437   0.0000   13511.2437  65449.85 
1029996.00   22423        0        22423      27577        0        27577       2572        0         2572       388       0.8139     0.8139     0.0000     0.0000      0.42    1328.2594    0.0000   1328.2594  14235.6866   0.0000   14235.6866  65449.85 
1201662.00   22193        0        22193      27807        0        27807       1909        0         1909       391       0.8126     0.8126     0.0000     0.0000      0.42     983.6588    0.0000    983.6588  14299.5336   0.0000   14299.5336  65449.85 
1373328.00   24092        0        24092      25908        0        25908       1608        0         1608       411       0.8096     0.8096     0.0000     0.0000      0.42     789.9849    0.0000    789.9849  13236.8309   0.0000   13236.8309  65449.85 
1544994.00   24069        0        24069      25931        0        25931       1737        0         1737       425       0.8114     0.8114     0.0000     0.0000      0.42     846.6491    0.0000    846.6491  13160.5277   0.0000   13160.5277  65449.85 
1716660.00   24802        0        24802      25198        0        25198       2816        0         2816       484       0.8012     0.8012     0.0000     0.0000      0.41    1381.5458    0.0000   1381.5458  12704.1268   0.0000   12704.1268  65449.85 
1888326.00   23722        0        23722      26278        0        26278       4330        0         4330       536       0.8165     0.8165     0.0000     0.0000      0.41    2118.7260    0.0000   2118.7260  13162.8995   0.0000   13162.8995  65449.85 
2059992.00   25692        0        25692      24308        0        24308       3138        0         3138       656       0.8097     0.8097     0.0000     0.0000      0.41    1474.6110    0.0000   1474.6110  11982.6123   0.0000   11982.6123  65449.85 
2231658.00   25072        0        25072      24928        0        24928       3144        0         3144       623       0.8127     0.8127     0.0000     0.0000      0.41    1433.9691    0.0000   1433.9691  12120.9890   0.0000   12120.9890  65449.85 
2403324.00   25255        0        25255      24745        0        24745       3756        0         3756       773       0.8054     0.8054     0.0000     0.0000      0.41    1721.7439    0.0000   1721.7439  11839.2548   0.0000   11839.2548  65449.85 
