             TauR                           MSD              
            33.167                      62309.319146         
            33.333                      62794.199326         
            33.500                      63281.864943         
            33.667                      63774.042821         
            33.833                      64272.534385         
            34.000                      64776.455977         
            34.167                      65280.509307         
            34.333                      65783.785675         
            34.500                      66287.846540         
            34.667                      66793.559294         
            34.833                      67300.975533         
            35.000                      67809.141426         
            35.167                      68316.620256         
            35.333                      68824.476358         
            35.500                      69332.913649         
            35.667                      69841.908149         
            35.833                      70353.063973         
            36.000                      70868.660998         
            36.167                      71388.018547         
            36.333                      71910.150395         
            36.500                      72435.891513         
            36.667                      72964.981597         
            36.833                      73498.894300         
            37.000                      74033.696715         
            37.167                      74572.794382         
            37.333                      75112.727984         
            37.500                      75654.778886         
            37.667                      76195.289413         
            37.833                      76737.538938         
            38.000                      77280.638061         
            38.167                      77822.226239         
            38.333                      78365.054760         
            38.500                      78911.096992         
            38.667                      79462.650825         
            38.833                      80015.223896         
            39.000                      80569.414880         
            39.167                      81126.542435         
            39.333                      81687.595261         
            39.500                      82255.467566         
            39.667                      82827.195469         
            39.833                      83402.134974         
            40.000                      83980.688981         
            40.167                      84562.742959         
            40.333                      85149.556626         
            40.500                      85737.830024         
            40.667                      86327.264009         
            40.833                      86917.456160         
            41.000                      87507.463759         
            41.167                      88095.141322         
            41.333                      88681.908880         
            41.500                      89269.567455         
            41.666                      89858.345272         
            41.833                      90447.082610         
            42.000                      91034.907951         
            42.166                      91619.589974         
            42.333                      92203.030247         
            42.500                      92784.800599         
            42.666                      93363.850454         
            42.833                      93942.903346         
            43.000                      94521.919128         
            43.166                      95102.617316         
            43.333                      95686.463675         
            43.500                      96274.123493         
            43.666                      96864.966020         
            43.833                      97458.236493         
            44.000                      98053.234326         
            44.166                      98654.181821         
            44.333                      99260.689377         
            44.500                      99871.241820         
            44.666                     100481.090025         
            44.833                     101090.338329         
            45.000                     101696.160887         
            45.166                     102301.232315         
            45.333                     102907.816547         
            45.500                     103516.174930         
            45.666                     104122.611651         
            45.833                     104730.560629         
            46.000                     105340.980972         
            46.166                     105952.575028         
            46.333                     106564.267342         
            46.500                     107177.709790         
            46.666                     107795.824053         
            46.833                     108416.510607         
            47.000                     109042.770278         
            47.166                     109673.084497         
            47.333                     110308.709997         
            47.500                     110947.711485         
            47.666                     111585.803366         
            47.833                     112221.243600         
            48.000                     112855.376232         
            48.166                     113488.789994         
            48.333                     114119.852297         
            48.500                     114749.655474         
            48.666                     115376.698502         
            48.833                     116001.327223         
            49.000                     116626.379007         
            49.166                     117251.210768         
            49.333                     117875.873105         
            49.500                     118502.074015         
            49.666                     119128.233361         
            49.833                     119754.025220         
            50.000                     120378.603156         
            50.166                     121001.772784         
            50.333                     121622.817419         
            50.500                     122243.582335         
            50.666                     122863.896881         
            50.833                     123483.567487         
            51.000                     124103.886531         
            51.166                     124724.699990         
            51.333                     125343.339519         
            51.500                     125961.529450         
            51.666                     126581.136401         
            51.833                     127202.137084         
            52.000                     127825.422854         
            52.166                     128449.995752         
            52.333                     129073.998445         
            52.500                     129697.218769         
            52.666                     130320.495235         
            52.833                     130945.376464         
            53.000                     131571.046591         
            53.166                     132195.732148         
            53.333                     132821.462375         
            53.500                     133448.514461         
            53.666                     134075.974527         
            53.833                     134703.655238         
            54.000                     135332.251080         
            54.166                     135960.691845         
            54.333                     136590.277705         
            54.500                     137221.393775         
            54.666                     137856.565796         
            54.833                     138493.283250         
            55.000                     139127.080920         
            55.166                     139757.251243         
            55.333                     140382.402139         
            55.500                     141004.756363         
            55.666                     141626.325254         
            55.833                     142246.228432         
            56.000                     142863.737043         
            56.166                     143480.613642         
            56.333                     144099.807697         
            56.500                     144724.603195         
            56.666                     145354.207220         
            56.833                     145987.824858         
            57.000                     146626.280041         
            57.166                     147268.046630         
            57.333                     147913.462007         
            57.500                     148564.210722         
            57.666                     149217.252431         
            57.833                     149871.622380         
            58.000                     150529.759963         
            58.166                     151188.285193         
            58.333                     151847.604625         
            58.500                     152506.694749         
            58.666                     153165.268004         
            58.833                     153821.540876         
            59.000                     154478.360036         
            59.166                     155136.458378         
            59.333                     155796.331408         
            59.500                     156461.696611         
            59.666                     157133.535863         
            59.833                     157809.735089         
            60.000                     158488.431591         
            60.166                     159169.470699         
            60.333                     159853.797048         
            60.500                     160542.780903         
            60.666                     161234.069357         
            60.833                     161926.146952         
            61.000                     162620.145396         
            61.166                     163315.914512         
            61.333                     164011.094779         
            61.500                     164706.650195         
            61.666                     165402.046018         
            61.833                     166098.131855         
            62.000                     166792.455731         
            62.166                     167483.884492         
            62.333                     168176.786930         
            62.500                     168868.327827         
            62.666                     169557.495365         
            62.833                     170244.980307         
            63.000                     170931.934994         
            63.166                     171616.247249         
            63.333                     172300.594313         
            63.500                     172986.839312         
            63.666                     173674.558124         
            63.833                     174363.321091         
            64.000                     175052.211262         
            64.166                     175740.756717         
            64.333                     176429.790062         
            64.500                     177119.769043         
            64.666                     177811.481523         
            64.833                     178505.376214         
            65.000                     179200.711876         
            65.166                     179898.774633         
            65.333                     180597.921929         
            65.500                     181298.626260         
            65.666                     182003.100914         
            65.833                     182709.116022         
            66.000                     183417.712954         
            66.166                     184127.118783         
            66.333                     184838.926943         
            66.500                     185554.051901         
            66.666                     186272.508478         
            66.833                     186991.623261         
            67.000                     187711.979562         
            67.166                     188430.979365         
            67.333                     189148.380005         
            67.500                     189864.944620         
            67.666                     190583.355415         
            67.833                     191302.288314         
            68.000                     192023.675764         
            68.166                     192746.179175         
            68.333                     193471.114539         
            68.500                     194196.813339         
            68.666                     194925.321217         
            68.833                     195654.195756         
            69.000                     196382.786306         
            69.166                     197109.140910         
            69.333                     197835.252059         
            69.500                     198562.244137         
            69.666                     199291.813276         
            69.833                     200022.890379         
            70.000                     200757.054353         
            70.166                     201496.062916         
            70.333                     202240.027644         
            70.500                     202987.028728         
            70.666                     203735.629431         
            70.833                     204485.301655         
            71.000                     205235.305679         
            71.166                     205985.712603         
            71.333                     206738.476089         
            71.500                     207492.960807         
            71.666                     208248.610118         
            71.833                     209006.807369         
            72.000                     209767.575448         
            72.166                     210529.325914         
            72.333                     211293.720053         
            72.500                     212060.545519         
            72.666                     212830.044654         
            72.833                     213600.574206         
            73.000                     214371.056346         
            73.166                     215140.861638         
            73.333                     215909.347637         
            73.500                     216677.643609         
            73.666                     217446.269027         
            73.833                     218215.428019         
            74.000                     218982.609716         
            74.166                     219750.569696         
            74.333                     220519.767538         
            74.500                     221287.850082         
            74.666                     222054.418803         
            74.833                     222819.240498         
            75.000                     223582.186450         
            75.166                     224341.563937         
            75.333                     225097.315182         
            75.500                     225849.466059         
            75.666                     226597.941526         
            75.833                     227343.371583         
            76.000                     228088.841134         
            76.166                     228835.286085         
            76.333                     229582.676631         
            76.500                     230330.829706         
            76.666                     231079.956904         
            76.833                     231828.103316         
            77.000                     232575.588374         
            77.166                     233324.764848         
            77.333                     234074.227015         
            77.500                     234824.797707         
            77.666                     235573.263939         
            77.833                     236321.454966         
            78.000                     237069.213443         
            78.166                     237815.395407         
            78.333                     238561.673793         
            78.500                     239308.720938         
            78.666                     240057.298452         
            78.833                     240808.530535         
            79.000                     241561.232074         
            79.166                     242314.942735         
            79.333                     243069.558141         
            79.500                     243823.815545         
            79.666                     244578.082966         
            79.833                     245331.945731         
            80.000                     246086.139779         
            80.166                     246839.579012         
            80.333                     247594.630129         
            80.500                     248351.151602         
            80.666                     249109.068911         
            80.833                     249867.813267         
            81.000                     250628.373245         
            81.166                     251389.748821         
            81.333                     252152.015707         
            81.500                     252916.384797         
            81.666                     253680.336220         
            81.833                     254444.845643         
            82.000                     255209.964148         
            82.166                     255977.720219         
            82.333                     256745.921946         
            82.500                     257512.932435         
            82.666                     258279.824212         
            82.833                     259049.849918         
            83.000                     259823.600714         
            83.166                     260602.347990         
            83.333                     261384.999124         
            83.500                     262173.636585         
            83.666                     262965.381486         
            83.833                     263761.532338         
            84.000                     264563.319958         
            84.166                     265369.559528         
            84.333                     266176.689509         
            84.500                     266984.450547         
            84.666                     267792.020262         
            84.833                     268601.975696         
            85.000                     269414.850972         
            85.166                     270232.277794         
            85.333                     271054.391856         
            85.500                     271878.226831         
            85.666                     272703.590648         
            85.833                     273530.767016         
            86.000                     274359.069679         
            86.166                     275190.051915         
            86.333                     276023.297203         
            86.500                     276859.434378         
            86.666                     277696.014111         
            86.833                     278530.976159         
            87.000                     279364.977805         
            87.166                     280199.921099         
            87.333                     281036.125537         
            87.500                     281872.393257         
            87.666                     282708.856776         
            87.833                     283547.939065         
            88.000                     284389.242123         
            88.166                     285233.123844         
            88.333                     286081.990371         
            88.500                     286932.416078         
            88.666                     287783.342775         
            88.833                     288633.635522         
            89.000                     289483.127569         
            89.166                     290332.025471         
            89.333                     291182.198319         
            89.500                     292035.490216         
            89.666                     292892.388561         
            89.833                     293752.900893         
            90.000                     294617.789324         
            90.166                     295485.062387         
            90.333                     296351.715878         
            90.500                     297217.525600         
            90.666                     298081.896820         
            90.833                     298946.223638         
            91.000                     299810.175138         
            91.166                     300673.341781         
            91.333                     301536.248600         
            91.500                     302399.286878         
            91.666                     303261.890416         
            91.833                     304125.508757         
            92.000                     304988.728673         
            92.166                     305852.089883         
            92.333                     306713.418335         
            92.500                     307573.062566         
            92.666                     308429.266226         
            92.833                     309285.952819         
            93.000                     310145.072316         
            93.166                     311004.100050         
            93.333                     311861.203673         
            93.500                     312717.115757         
            93.666                     313573.302129         
            93.833                     314431.216962         
            94.000                     315293.804464         
            94.166                     316160.559013         
            94.333                     317027.143250         
            94.500                     317894.234946         
            94.666                     318761.998445         
            94.833                     319630.764073         
            95.000                     320501.216062         
            95.166                     321374.404802         
            95.333                     322247.777333         
            95.500                     323123.510373         
            95.666                     324000.428518         
            95.833                     324880.211513         
            96.000                     325762.133608         
            96.166                     326645.880401         
            96.333                     327531.347125         
            96.500                     328417.039121         
            96.666                     329303.480578         
            96.833                     330192.018158         
            97.000                     331080.344889         
            97.166                     331967.978311         
            97.333                     332858.040044         
            97.500                     333751.625491         
            97.666                     334647.949039         
            97.833                     335547.871592         
            98.000                     336451.886818         
            98.166                     337359.712326         
            98.333                     338268.308791         
            98.500                     339175.250060         
            98.666                     340084.797503         
            98.833                     340996.191259         
            99.000                     341908.570986         
            99.166                     342821.246451         
            99.333                     343732.705868         
            99.500                     344643.546767         
            99.666                     345553.535891         
            99.833                     346461.364597         
           100.000                     347369.727117         
