 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       23199      100000      811       51444   
   0.2       23365      100000      748       51163   
   0.3       23532      100000      696       50669   
   0.4       23399      100000      728       51747   
   0.5       23133      100000      714       51752   
   0.6       23414      100000      704       51139   
   0.7       23605      100000      721       51775   
   0.8       23298      100000      694       51223   
   0.9       23471      100000      749       51912   
   1.0       22884      100000      706       52062   
   1.1       23125      100000      691       51580   
   1.2       23499      100000      686       51584   
   1.3       23195      100000      654       51683   
   1.4       23240      100000      668       51510   
   1.5       23220      100000      657       51373   
   1.6       23433      100000      702       51318   
   1.7       23343      100000      704       51690   
   1.8       23313      100000      669       50911   
   1.9       22974      100000      678       51665   
   2.0       23399      100000      686       51643   
   2.1       23556      100000      700       51190   
   2.2       23480      100000      681       51173   
   2.3       23264      100000      669       51747   
   2.4       23378      100000      686       50838   
   2.5       23292      100000      678       52117   
   2.6       23382      100000      634       50861   
   2.7       23455      100000      695       51559   
   2.8       23494      100000      708       51400   
   2.9       23380      100000      672       51140   
   3.0       23298      100000      660       51458   
   3.1       23743      100000      637       49466   
   3.2       23722      100000      683       50640   
   3.3       23266      100000      715       51876   
   3.4       23760      100000      678       50196   
   3.5       23757      100000      677       50842   
   3.6       23746      100000      669       51077   
   3.7       23596      100000      649       50777   
   3.8       23517      100000      624       50233   
   3.9       23784      100000      644       50448   
   4.0       23778      100000      639       50098   
   4.1       23743      100000      616       51009   
   4.2       23862      100000      602       50668   
   4.3       24210      100000      581       49855   
   4.4       23949      100000      604       50491   
   4.5       24165      100000      586       49901   
   4.6       24516      100000      552       49631   
   4.7       24898      100000      547       48702   
   4.8       24573      100000      534       49716   
   4.9       24514      100000      527       50337   
   5.0       24460      100000      530       50439   
   5.1       24686      100000      484       49544   
   5.2       24665      100000      483       49408   
   5.3       24787      100000      431       49433   
   5.4       25154      100000      448       49422   
   5.5       24671      100000      417       50500   
   5.6       25234      100000      399       49844   
   5.7       25119      100000      376       49459   
   5.8       24918      100000      342       49892   
   5.9       25088      100000      343       50397   
   6.0       25009      100000      313       50313   
   6.1       24847      100000      284       50516   
   6.2       25214      100000      280       51394   
   6.3       24782      100000      254       51806   
