 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       17224      100000      661       65215        1         1069   
   0.2       17451      100000      598       64570        2         2730   
   0.3       17510      100000      612       64015        1         1958   
   0.4       17580      100000      567       63688        5         6188   
   0.5       17611      100000      583       64131        7         9115   
   0.6       17631      100000      583       63498        5         6033   
   0.7       17831      100000      567       63340        7         8750   
   0.8       17706      100000      579       63794        6         7687   
   0.9       17790      100000      534       62974        6         7250   
   1.0       17675      100000      533       63690        9        12636   
   1.1       18006      100000      557       61749        9        16276   
   1.2       18501      100000      551       61770        10       14588   
   1.3       18063      100000      530       62633        14       20664   
   1.4       18417      100000      520       61915        13       21692   
   1.5       18515      100000      530       61515        11       17483   
   1.6       18638      100000      530       61238        11       20457   
   1.7       18976      100000      532       60296        12       22962   
   1.8       19163      100000      511       59842        12       25391   
   1.9       19606      100000      510       58760        11       26852   
   2.0       19447      100000      457       58693        10       29041   
   2.1       20329      100000      437       57479        11       32546   
   2.2       20369      100000      423       57765        10       35854   
   2.3       20415      100000      389       58659        8        39336   
   2.4       20793      100000      312       57576        8        43050   
   2.5       20692      100000      258       58476        8        46225   
   2.6       20636      100000      231       59146        8        50245   
   2.7       20418      100000      193       60695        8        53649   
   2.8       20192      100000      137       61845        8        56945   
   2.9       20248      100000       91       62528        8        59782   
   3.0       19686      100000       78       64689        8        62667   
   3.1       19310      100000       35       66264        8        65473   
   3.2       18809      100000       33       68662        8        67961   
   3.3       18316      100000       21       70382        8        70042   
   3.4       17593      100000       13       72237        8        72121   
   3.5       17055      100000       13       73858        8        73740   
   3.6       16546      100000       9        75333        8        75309   
   3.7       16256      100000       10       76447        8        76396   
   3.8       15672      100000       9        77564        8        77543   
   3.9       15400      100000       8        78266        8        78266   
   4.0       15010      100000       8        78743        8        78743   
   4.1       14936      100000       10       79120        8        79072   
   4.2       14637      100000       9        79474        8        79453   
   4.3       15028      100000       9        79103        8        79073   
   4.4       14830      100000       8        79097        8        79097   
   4.5       14955      100000       11       78925        7        78066   
   4.6       15202      100000       9        78544        7        78184   
   4.7       15283      100000       10       78158        7        78030   
   4.8       15344      100000       7        78184        7        78184   
   4.9       15245      100000       9        78350        7        78288   
   5.0       15192      100000       8        78608        7        78582   
   5.1       14968      100000       7        79008        7        79008   
   5.2       14970      100000       7        78987        7        78987   
   5.3       15257      100000       8        78545        7        78522   
   5.4       15339      100000       7        78273        7        78273   
   5.5       15311      100000       7        78184        7        78184   
   5.6       15318      100000       7        78135        7        78135   
   5.7       15492      100000       7        78166        7        78166   
   5.8       15515      100000       7        78173        7        78173   
   5.9       15190      100000       7        78270        7        78270   
   6.0       15281      100000       7        78283        7        78283   
   6.1       15211      100000       9        78616        7        78572   
   6.2       15118      100000       7        78740        7        78740   
   6.3       15128      100000       7        78797        7        78797   
   6.4       14866      100000       8        79135        7        79110   
   6.5       14974      100000       9        79286        7        79243   
   6.6       14711      100000       7        79273        7        79273   
   6.7       14935      100000       7        79205        7        79205   
   6.8       14994      100000       8        79262        7        79241   
   6.9       14898      100000       8        79165        7        79139   
   7.0       14993      100000       9        79219        7        79177   
   7.1       14880      100000       7        79293        7        79293   
   7.2       15042      100000       7        78930        7        78930   
   7.3       15139      100000       8        78450        6        78408   
   7.4       15276      100000       7        78371        7        78371   
   7.5       15413      100000       7        78296        6        78274   
   7.6       15176      100000       7        78684        6        78659   
   7.7       15031      100000       6        78804        6        78804   
   7.8       15199      100000       6        78778        6        78778   
   7.9       15224      100000       6        78499        6        78499   
   8.0       15247      100000       7        78373        6        78352   
   8.1       15540      100000       6        77982        6        77982   
   8.2       15440      100000       7        77852        7        77852   
   8.3       15691      100000       7        77594        7        77594   
   8.4       15746      100000       7        77847        7        77847   
   8.5       15599      100000       7        78157        7        78157   
   8.6       15297      100000       7        78496        7        78496   
   8.7       15065      100000       8        78645        7        78622   
   8.8       15302      100000       7        78627        7        78627   
   8.9       15103      100000       8        78679        7        78642   
   9.0       15138      100000       8        78865        7        78843   
   9.1       15110      100000       7        78747        7        78747   
   9.2       15106      100000       8        78594        7        78572   
   9.3       15168      100000       7        78490        7        78490   
   9.4       15277      100000       7        78292        7        78292   
   9.5       15298      100000       6        78349        6        78349   
   9.6       15409      100000       7        78387        6        78361   
   9.7       15318      100000       6        78393        6        78393   
   9.8       15288      100000       6        78448        6        78448   
   9.9       15436      100000       7        78362        6        78341   
   10.0      15401      100000       7        78512        6        78491   
   10.1      15102      100000       7        78697        6        78669   
   10.2      15146      100000       6        78693        6        78693   
   10.3      15053      100000       6        78941        6        78941   
   10.4      15097      100000       8        78888        6        78838   
   10.5      15126      100000       6        78891        6        78891   
   10.6      15076      100000       6        78784        6        78784   
   10.7      15102      100000       6        78781        6        78781   
   10.8      15007      100000       6        78529        5        77581   
   10.9      15330      100000       8        78561        5        77723   
   11.0      15329      100000       8        78343        5        77745   
   11.1      15441      100000       8        78149        5        77703   
   11.2      15325      100000       8        78354        5        78167   
   11.3      15398      100000       5        78460        5        78460   
   11.4      15154      100000       5        78613        5        78613   
   11.5      15024      100000       5        78845        5        78845   
   11.6      15199      100000       5        78723        5        78723   
   11.7      15135      100000       5        78861        5        78861   
   11.8      15024      100000       5        78842        5        78842   
   11.9      15210      100000       5        78684        5        78684   
   12.0      15240      100000       5        78658        5        78658   
   12.1      15229      100000       5        78485        5        78485   
   12.2      15103      100000       5        78604        5        78604   
   12.3      15165      100000       7        78562        5        78519   
