 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       79367      100000      461        2578        4          44         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        9849      100000      1023      87586       482       84104       113       77237        71       74441        25       63116        17       57410        5        31106        0          0          0          0     
   0.2       10272      100000      1096      87138       502       83380       109       75423        62       72122        31       66248        19       57819        4        26130        0          0          0          0     
   0.3       10689      100000      1095      86479       508       82720       106       74883        54       71385        24       65400        18       60686        1        16812        1        16812        0          0     
   0.4       10894      100000      1231      86465       606       82523       128       73503        80       70140        30       60966        19       52971        2        18169        0          0          0          0     
   0.5       11415      100000      1315      85690       625       81274       143       71942        73       67272        29       58304        23       54500        1         7264        0          0          0          0     
   0.6       12013      100000      1512      85151       720       80050       150       69028        78       64111        27       54430        22       51066        1         6862        0          0          0          0     
   0.7       12765      100000      1590      84215       729       78694       121       66887        61       62894        25       56010        20       52614        1         7636        0          0          0          0     
   0.8       13401      100000      1538      83190       714       77885        99       66107        49       62826        24       58004        21       56073        1         5697        0          0          0          0     
   0.9       13795      100000      1566      82341       671       76558        86       65660        40       62662        26       59721        23       57251        0          0          0          0          0          0     
   1.0       14435      100000      1494      81447       594       75677        55       65768        29       63935        23       62429        21       60829        2        11639        0          0          0          0     
   1.1       14470      100000      1308      81281       453       75855        38       68797        23       67818        19       67374        17       65700        4        30173        0          0          0          0     
   1.2       14324      100000      1170      81540       334       76213        33       71442        25       70961        22       70255        20       68992        4        28302        0          0          0          0     
   1.3       14103      100000      1011      81564       289       76995        22       72734        20       72601        18       72250        18       72250        5        39170        1        12718        0          0     
   1.4       13873      100000      825       81852       213       77990        23       75054        19       74816        19       74816        18       73983        5        39012        1        13016        0          0     
   1.5       13422      100000      737       82584       175       79116        16       76740        15       76664        14       76211        14       76211        5        52412        2        32184        0          0     
   1.6       13313      100000      696       82626       147       79277        16       77410        16       77410        14       77171        14       77171        6        55520        1        15514        0          0     
   1.7       13092      100000      697       82963       144       79470        15       77469        14       77408        13       77271        12       76452        6        62613        3        37749        0          0     
   1.8       13255      100000      607       82764       125       79777        14       78265        13       78211        13       78211        12       77650        5        60683        2        37735        0          0     
   1.9       13325      100000      585       82620       114       79681        15       78322        14       78264        10       77423        10       77423        6        71103        3        49706        0          0     
   2.0       13156      100000      583       82750       125       79937        11       78283        11       78283        11       78283        10       77575        6        71034        4        59252        0          0     
   2.1       13112      100000      567       82909       103       80054        12       78779        12       78779        8        77849        8        77849        6        74598        4        62516        0          0     
   2.2       12879      100000      500       83249        87       80726        6        79660        6        79660        5        79407        4        78636        4        78636        4        78636        0          0     
   2.3       12574      100000      391       83699        47       81574        6        80933        6        80933        4        80512        4        80512        3        79099        3        79099        0          0     
   2.4       12046      100000      354       84688        42       82820        4        82316        4        82316        4        82316        4        82316        3        81013        3        81013        0          0     
   2.5       11504      100000      245       85337        24       84029        4        83771        4        83771        4        83771        4        83771        3        82655        3        82655        0          0     
   2.6       10988      100000      216       86073        23       84920        4        84673        4        84673        4        84673        3        83894        3        83894        3        83894        0          0     
   2.7       10769      100000      195       86503        29       85510        4        85200        4        85200        4        85200        3        84625        3        84625        3        84625        0          0     
   2.8       10449      100000      172       86912        14       85956        4        85807        3        85754        3        85754        3        85754        3        85754        3        85754        0          0     
   2.9       10272      100000      168       87243        12       86337        3        86232        3        86232        3        86232        3        86232        3        86232        3        86232        0          0     
   3.0       10285      100000      156       87093        11       86225        3        86127        3        86127        3        86127        3        86127        3        86127        3        86127        0          0     
   3.1       10139      100000      165       87330        10       86407        3        86333        3        86333        3        86333        3        86333        3        86333        3        86333        0          0     
   3.2       10441      100000      165       87046        17       86188        4        86035        3        85962        3        85962        3        85962        3        85962        3        85962        0          0     
   3.3       10206      100000      143       87180        16       86443        3        86271        3        86271        3        86271        3        86271        3        86271        3        86271        0          0     
   3.4       10186      100000      148       87216        12       86436        3        86301        3        86301        3        86301        3        86301        3        86301        3        86301        0          0     
   3.5       10173      100000      155       87380        13       86539        3        86425        3        86425        3        86425        3        86425        3        86425        3        86425        0          0     
   3.6       10465      100000      170       86940        16       86035        3        85882        3        85882        3        85882        3        85882        3        85882        3        85882        0          0     
   3.7       10374      100000      179       87083        11       86096        3        86004        3        86004        3        86004        3        86004        3        86004        3        86004        0          0     
   3.8       10249      100000      177       87048        15       86083        3        85937        3        85937        3        85937        3        85937        3        85937        3        85937        0          0     
