 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       17540      100000      689       64877   
   0.2       17317      100000      590       64711   
   0.3       17675      100000      562       64224   
   0.4       17552      100000      561       64385   
   0.5       17597      100000      604       63981   
   0.6       17624      100000      531       63906   
   0.7       17841      100000      543       62992   
   0.8       17881      100000      562       63157   
   0.9       17774      100000      549       63674   
   1.0       17974      100000      534       63315   
   1.1       18018      100000      563       62542   
   1.2       18167      100000      551       62359   
   1.3       18103      100000      526       62367   
   1.4       18270      100000      550       61935   
   1.5       18537      100000      544       61320   
   1.6       18625      100000      558       60540   
   1.7       19048      100000      504       60529   
   1.8       19065      100000      482       60171   
   1.9       19442      100000      452       59045   
   2.0       19684      100000      462       59907   
   2.1       19662      100000      422       59296   
   2.2       20222      100000      385       58798   
   2.3       20263      100000      379       59139   
   2.4       20328      100000      313       58711   
   2.5       20470      100000      301       59475   
   2.6       20419      100000      254       59660   
   2.7       20145      100000      237       60888   
   2.8       20308      100000      169       60621   
   2.9       20160      100000      138       61942   
   3.0       19929      100000      127       63358   
   3.1       19756      100000       96       64557   
   3.2       19445      100000       82       65581   
   3.3       19208      100000       69       66727   
   3.4       18947      100000       57       68355   
   3.5       18542      100000       40       69243   
   3.6       18172      100000       36       70564   
   3.7       18035      100000       27       70983   
   3.8       17578      100000       22       72151   
   3.9       17344      100000       24       73240   
   4.0       16976      100000       15       73870   
   4.1       16781      100000       10       74574   
   4.2       16649      100000       8        75198   
   4.3       16330      100000       9        75854   
   4.4       16174      100000       10       76231   
   4.5       16082      100000       10       76409   
   4.6       15943      100000       13       76982   
   4.7       15968      100000       8        77197   
   4.8       15802      100000       9        77276   
   4.9       15739      100000       8        77642   
   5.0       15365      100000       8        77847   
   5.1       15572      100000       12       77777   
   5.2       15699      100000       10       77481   
   5.3       15830      100000       8        77209   
   5.4       16008      100000       11       76651   
   5.5       16131      100000       8        76084   
   5.6       16201      100000       7        76300   
   5.7       16116      100000       7        76483   
   5.8       16107      100000       7        76745   
   5.9       15963      100000       7        76708   
   6.0       15850      100000       8        77082   
   6.1       15775      100000       7        77320   
   6.2       15695      100000       7        77608   
   6.3       15729      100000       7        77754   
   6.4       15513      100000       8        77706   
   6.5       15443      100000       9        77759   
   6.6       15646      100000       8        77589   
   6.7       15566      100000       8        77758   
   6.8       15616      100000       8        77666   
   6.9       15679      100000       7        77671   
   7.0       15563      100000       6        77633   
   7.1       15429      100000       6        77873   
   7.2       15504      100000       6        77845   
   7.3       15442      100000       6        78141   
   7.4       15178      100000       6        78483   
   7.5       15204      100000       6        78746   
   7.6       15252      100000       7        78580   
   7.7       15274      100000       6        78569   
   7.8       15202      100000       6        78403   
   7.9       15188      100000       6        78570   
   8.0       15170      100000       6        78644   
   8.1       15277      100000       7        78584   
   8.2       15214      100000       7        78645   
   8.3       15335      100000       7        78477   
   8.4       15480      100000       6        78251   
   8.5       15516      100000       6        78210   
   8.6       15509      100000       7        78327   
   8.7       15239      100000       8        78458   
   8.8       15311      100000       7        78418   
   8.9       15389      100000       7        78411   
   9.0       15409      100000       6        78234   
   9.1       15550      100000       6        78008   
   9.2       15492      100000       9        78038   
   9.3       15304      100000       5        78260   
   9.4       15295      100000       6        78242   
   9.5       15342      100000       6        78354   
   9.6       15303      100000       6        78551   
   9.7       15189      100000       5        78755   
   9.8       15056      100000       5        78899   
   9.9       14955      100000       6        79072   
   10.0      15174      100000       6        78899   
   10.1      14991      100000       5        78945   
   10.2      15080      100000       5        79056   
   10.3      14966      100000       6        79038   
   10.4      15115      100000       5        78827   
   10.5      15126      100000       5        78937   
   10.6      15021      100000       5        78798   
   10.7      15054      100000       6        79012   
   10.8      14994      100000       5        79050   
   10.9      15067      100000       5        79121   
   11.0      14948      100000       5        79141   
   11.1      14994      100000       5        79140   
   11.2      14965      100000       5        78868   
   11.3      15098      100000       5        78885   
   11.4      15002      100000       6        78810   
   11.5      15219      100000       7        78649   
   11.6      15424      100000       5        78532   
   11.7      15259      100000       5        78763   
   11.8      15128      100000       5        79086   
   11.9      15006      100000       6        79064   
   12.0      15060      100000       5        78886   
   12.1      15173      100000       5        78528   
   12.2      15258      100000       5        78495   
   12.3      15326      100000       5        78432   
   12.4      15313      100000       6        78252   
   12.5      15420      100000       5        78385   
   12.6      15282      100000       5        78613   
   12.7      15207      100000       6        78535   
   12.8      14935      100000       5        78940   
   12.9      14873      100000       5        79386   
   13.0      14875      100000       6        79546   
   13.1      14767      100000       5        79421   
   13.2      14981      100000       6        79451   
   13.3      14851      100000       5        79472   
   13.4      14853      100000       6        79423   
   13.5      14914      100000       5        79214   
   13.6      15211      100000       7        79014   
   13.7      15251      100000       5        78847   
   13.8      15074      100000       6        78869   
   13.9      15215      100000       5        78659   
   14.0      15382      100000       7        78417   
   14.1      15236      100000       5        78649   
   14.2      15318      100000       5        78825   
   14.3      15104      100000       5        78943   
   14.4      15221      100000       5        78808   
   14.5      15043      100000       6        78837   
   14.6      15161      100000       5        78863   
   14.7      14980      100000       6        79052   
   14.8      15133      100000       5        78872   
   14.9      15107      100000       7        79044   
   15.0      15046      100000       6        78921   
   15.1      15135      100000       6        78918   
   15.2      15161      100000       5        78921   
   15.3      15079      100000       5        78958   
   15.4      15112      100000       4        78842   
   15.5      15093      100000       4        79114   
   15.6      15116      100000       4        79151   
   15.7      14894      100000       4        79322   
   15.8      14924      100000       5        79383   
   15.9      14903      100000       4        79446   
   16.0      14770      100000       4        79739   
   16.1      14739      100000       5        79689   
   16.2      14701      100000       4        79809   
   16.3      14696      100000       4        79753   
   16.4      14749      100000       4        79855   
   16.5      14754      100000       5        79645   
   16.6      14837      100000       4        79567   
   16.7      14870      100000       5        79522   
   16.8      14904      100000       4        79363   
   16.9      14967      100000       4        79468   
   17.0      14739      100000       4        79506   
   17.1      14738      100000       4        79544   
   17.2      14856      100000       4        79306   
   17.3      14832      100000       4        79270   
   17.4      14969      100000       4        79230   
   17.5      14930      100000       4        79147   
   17.6      15036      100000       4        79035   
   17.7      15116      100000       4        78977   
   17.8      14994      100000       5        79106   
   17.9      15043      100000       5        79128   
   18.0      15098      100000       4        78930   
   18.1      15077      100000       4        78949   
   18.2      15051      100000       4        79014   
   18.3      15102      100000       5        78934   
   18.4      15271      100000       4        78720   
   18.5      15241      100000       4        78630   
   18.6      15250      100000       5        78590   
   18.7      15272      100000       4        78804   
   18.8      15064      100000       4        78922   
   18.9      15111      100000       5        79017   
   19.0      15149      100000       5        79038   
   19.1      15174      100000       4        79010   
   19.2      15012      100000       5        78998   
   19.3      14896      100000       5        79245   
   19.4      14942      100000       4        79373   
   19.5      14741      100000       5        79557   
   19.6      14792      100000       5        79438   
   19.7      14879      100000       4        79397   
   19.8      14936      100000       4        79325   
   19.9      14834      100000       5        79425   
   20.0      15007      100000       4        79372   
   20.1      14848      100000       4        79563   
   20.2      14871      100000       4        79453   
   20.3      14781      100000       4        79744   
   20.4      14703      100000       4        79948   
   20.5      14482      100000       5        79961   
   20.6      14689      100000       4        80096   
   20.7      14492      100000       4        80151   
   20.8      14627      100000       4        80070   
   20.9      14650      100000       4        79875   
   21.0      14812      100000       4        79346   
   21.1      14716      100000       5        79610   
   21.2      14963      100000       4        79222   
   21.3      14999      100000       5        79212   
   21.4      15034      100000       4        79218   
   21.5      15093      100000       4        79321   
   21.6      14914      100000       4        79502   
   21.7      14945      100000       5        79474   
   21.8      14901      100000       4        79606   
   21.9      14874      100000       4        79535   
   22.0      14835      100000       5        79607   
   22.1      14812      100000       4        79684   
   22.2      14665      100000       4        79840   
   22.3      14761      100000       4        79729   
   22.4      14768      100000       4        79729   
   22.5      14712      100000       4        79826   
   22.6      14784      100000       4        79692   
   22.7      14768      100000       4        79805   
   22.8      14909      100000       4        79679   
   22.9      14587      100000       4        79781   
   23.0      14755      100000       4        79753   
   23.1      14825      100000       4        79736   
   23.2      14763      100000       6        79736   
   23.3      14716      100000       4        79611   
   23.4      14721      100000       4        79650   
   23.5      14841      100000       4        79405   
   23.6      14883      100000       5        79307   
   23.7      15059      100000       5        79098   
   23.8      14804      100000       4        79320   
   23.9      15176      100000       5        78993   
   24.0      15007      100000       4        78947   
   24.1      14856      100000       4        79199   
   24.2      14884      100000       4        79205   
   24.3      15051      100000       4        79185   
   24.4      14965      100000       5        79212   
   24.5      14981      100000       4        79302   
   24.6      14837      100000       4        79396   
   24.7      14796      100000       4        79542   
   24.8      14750      100000       4        79683   
   24.9      14817      100000       4        79710   
   25.0      14649      100000       5        79795   
   25.1      14532      100000       4        79854   
   25.2      14495      100000       4        79880   
   25.3      14708      100000       5        79888   
   25.4      14579      100000       4        79872   
   25.5      14670      100000       6        79938   
   25.6      14742      100000       4        79774   
   25.7      14826      100000       4        79773   
   25.8      14882      100000       4        79708   
   25.9      14779      100000       4        79580   
   26.0      14786      100000       5        79570   
   26.1      14994      100000       4        79231   
   26.2      14974      100000       4        79173   
   26.3      15049      100000       4        79017   
   26.4      15296      100000       4        78853   
   26.5      15128      100000       4        78795   
   26.6      15149      100000       4        78778   
   26.7      15220      100000       4        79008   
   26.8      15083      100000       4        79259   
   26.9      14880      100000       5        79477   
   27.0      14851      100000       4        79530   
   27.1      14940      100000       4        79343   
   27.2      15023      100000       4        79086   
   27.3      15061      100000       5        78946   
   27.4      15265      100000       5        78796   
   27.5      15206      100000       5        78688   
   27.6      15112      100000       5        78978   
   27.7      15132      100000       4        78850   
   27.8      15105      100000       4        79041   
   27.9      14966      100000       4        79165   
   28.0      14823      100000       4        79349   
   28.1      14829      100000       4        79452   
   28.2      14928      100000       4        79343   
   28.3      15008      100000       4        79118   
   28.4      14864      100000       4        79184   
   28.5      14979      100000       4        79256   
   28.6      15098      100000       5        79377   
   28.7      14949      100000       4        79421   
   28.8      14777      100000       4        79486   
   28.9      14905      100000       4        79426   
   29.0      14728      100000       4        79716   
   29.1      14724      100000       4        79585   
