 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       26644      100000      878       47552   
   0.2       26461      100000      769       47939   
   0.3       25911      100000      697       48783   
   0.4       26123      100000      690       49076   
   0.5       25725      100000      693       49607   
   0.6       25875      100000      685       50115   
   0.7       25922      100000      659       49123   
   0.8       25763      100000      636       49804   
   0.9       25948      100000      607       48704   
   1.0       25725      100000      634       50049   
   1.1       26073      100000      643       49352   
   1.2       25935      100000      618       48977   
   1.3       26170      100000      615       48345   
   1.4       26069      100000      631       49332   
   1.5       25906      100000      631       48305   
   1.6       26299      100000      641       48610   
   1.7       26210      100000      630       48125   
   1.8       25933      100000      648       49163   
   1.9       26122      100000      624       48610   
   2.0       26060      100000      665       48392   
   2.1       26066      100000      636       48841   
   2.2       25751      100000      638       49407   
   2.3       26017      100000      603       49099   
   2.4       25981      100000      579       48621   
   2.5       26030      100000      598       49317   
   2.6       25979      100000      600       48798   
   2.7       26224      100000      588       48768   
   2.8       26114      100000      597       49060   
   2.9       26056      100000      607       48641   
   3.0       25927      100000      608       48702   
   3.1       26331      100000      598       48792   
   3.2       26244      100000      605       49075   
   3.3       26274      100000      596       48648   
   3.4       26039      100000      595       48973   
   3.5       26012      100000      598       49142   
   3.6       25955      100000      576       48639   
   3.7       26456      100000      566       48125   
   3.8       26324      100000      583       48416   
   3.9       26112      100000      591       48857   
   4.0       26396      100000      589       48651   
   4.1       26428      100000      546       47382   
   4.2       26162      100000      543       48151   
   4.3       26008      100000      562       49663   
   4.4       26163      100000      534       48727   
   4.5       26113      100000      556       49145   
   4.6       26638      100000      543       47866   
   4.7       26271      100000      514       47797   
   4.8       26369      100000      531       48529   
   4.9       26587      100000      517       48056   
   5.0       26229      100000      543       48943   
   5.1       26549      100000      521       48029   
   5.2       26590      100000      527       48047   
   5.3       26583      100000      540       48394   
   5.4       26560      100000      531       47644   
   5.5       26547      100000      518       47272   
   5.6       26615      100000      540       47776   
   5.7       26761      100000      533       47443   
   5.8       26855      100000      493       47207   
   5.9       26483      100000      510       47823   
   6.0       26885      100000      473       47314   
   6.1       26855      100000      483       47665   
   6.2       26559      100000      496       48486   
   6.3       26574      100000      485       48026   
   6.4       26992      100000      463       47318   
   6.5       27032      100000      446       47436   
   6.6       26816      100000      447       48470   
   6.7       27004      100000      440       48017   
   6.8       26958      100000      434       48097   
   6.9       27027      100000      401       46913   
   7.0       27258      100000      395       47492   
   7.1       27019      100000      407       47584   
   7.2       27087      100000      387       47691   
   7.3       27125      100000      358       47477   
   7.4       26911      100000      381       48731   
   7.5       26876      100000      349       47937   
   7.6       27158      100000      339       47753   
   7.7       26995      100000      324       48543   
   7.8       26647      100000      334       49615   
   7.9       27122      100000      313       48894   
   8.0       26995      100000      301       48433   
   8.1       27195      100000      296       48763   
   8.2       26878      100000      281       48817   
   8.3       26958      100000      242       49061   
   8.4       27084      100000      242       49350   
   8.5       27056      100000      248       48925   
   8.6       27009      100000      249       49448   
   8.7       27225      100000      208       49153   
   8.8       27013      100000      199       49250   
   8.9       26702      100000      218       50740   
   9.0       26536      100000      204       50905   
   9.1       26693      100000      171       50646   
   9.2       26874      100000      162       50777   
   9.3       26657      100000      145       50978   
   9.4       26302      100000      167       52497   
   9.5       26473      100000      152       52328   
   9.6       26488      100000      127       52402   
   9.7       26470      100000      117       52596   
   9.8       26402      100000      116       53098   
   9.9       25982      100000      119       54390   
   10.0      25892      100000      111       54303   
   10.1      25805      100000       86       54218   
   10.2      25711      100000       93       55133   
   10.3      25615      100000       88       55549   
   10.4      25608      100000       77       55517   
   10.5      25307      100000       79       55783   
   10.6      25465      100000       71       55842   
   10.7      25293      100000       72       56530   
   10.8      25236      100000       70       57040   
   10.9      25156      100000       62       57415   
   11.0      24927      100000       52       57536   
   11.1      25074      100000       50       58054   
   11.2      24920      100000       43       58377   
   11.3      24821      100000       43       58388   
   11.4      24786      100000       43       58656   
   11.5      24853      100000       37       58836   
   11.6      24566      100000       43       59326   
   11.7      24627      100000       39       59649   
   11.8      24273      100000       30       59668   
   11.9      24301      100000       40       60109   
   12.0      24011      100000       46       60468   
   12.1      24220      100000       34       60563   
   12.2      24250      100000       25       60667   
   12.3      24163      100000       23       60731   
   12.4      23978      100000       33       61310   
   12.5      24076      100000       20       61174   
   12.6      23976      100000       22       61560   
   12.7      23969      100000       21       61769   
   12.8      23587      100000       28       62076   
   12.9      23637      100000       19       62034   
   13.0      23771      100000       26       62148   
   13.1      23745      100000       18       61992   
   13.2      23686      100000       21       62075   
   13.3      23645      100000       25       62071   
   13.4      23701      100000       26       62177   
   13.5      23778      100000       24       62205   
   13.6      23588      100000       24       62392   
   13.7      23363      100000       26       62734   
   13.8      23392      100000       25       62887   
   13.9      23353      100000       21       63016   
   14.0      23360      100000       22       63107   
   14.1      23449      100000       21       63286   
   14.2      23240      100000       20       63230   
   14.3      23457      100000       24       63056   
   14.4      23514      100000       22       63141   
   14.5      23254      100000       23       63288   
   14.6      23478      100000       21       63214   
   14.7      23366      100000       22       63252   
   14.8      23261      100000       14       63273   
   14.9      23368      100000       15       63416   
   15.0      23529      100000       17       63247   
   15.1      23301      100000       25       63312   
   15.2      23345      100000       17       62989   
   15.3      23303      100000       15       62859   
   15.4      23556      100000       18       62927   
   15.5      23260      100000       27       63319   
   15.6      23393      100000       23       63302   
   15.7      23089      100000       16       63583   
   15.8      23229      100000       17       63586   
   15.9      23306      100000       17       63693   
   16.0      23275      100000       25       63918   
   16.1      23090      100000       16       63773   
   16.2      23273      100000       13       63667   
   16.3      23005      100000       19       63876   
   16.4      23491      100000       16       63788   
   16.5      23240      100000       13       63870   
   16.6      23019      100000       13       63928   
   16.7      23287      100000       19       64133   
   16.8      22974      100000       16       64171   
   16.9      23009      100000       13       64191   
   17.0      23015      100000       18       64201   
   17.1      22887      100000       13       64045   
   17.2      23014      100000       14       63682   
   17.3      23313      100000       13       63835   
   17.4      23275      100000       21       63857   
   17.5      23241      100000       18       63882   
   17.6      23256      100000       10       63781   
   17.7      23205      100000       14       64003   
   17.8      23187      100000       15       63998   
   17.9      23211      100000       15       63962   
   18.0      23188      100000       10       63932   
   18.1      23035      100000       15       64144   
   18.2      22822      100000       16       64326   
