 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        6780      100000       74       87252   
   0.2        7598      100000      102       85314   
   0.3        7920      100000      146       84592   
   0.4        8255      100000      173       83736   
   0.5        9056      100000      192       81960   
   0.6        9602      100000      200       80605   
   0.7       10328      100000      236       78896   
   0.8       10869      100000      195       77345   
   0.9       11770      100000      152       75847   
   1.0       11959      100000      152       76877   
   1.1       11955      100000       75       77342   
   1.2       11640      100000       51       79077   
   1.3       11360      100000       31       79823   
   1.4       11169      100000       24       81497   
   1.5       11033      100000       20       82175   
   1.6       10778      100000       13       82733   
   1.7       10526      100000       13       83448   
   1.8       10351      100000       11       83883   
   1.9       10297      100000       8        84363   
   2.0       10002      100000       13       84731   
   2.1       10109      100000       8        84726   
   2.2       10034      100000       13       84777   
   2.3       10039      100000       14       85030   
   2.4       10220      100000       10       84911   
   2.5        9927      100000       12       85317   
   2.6        9920      100000       10       85572   
   2.7        9793      100000       12       86111   
   2.8        9826      100000       12       85978   
   2.9        9786      100000       12       85810   
   3.0        9751      100000       13       85721   
   3.1        9800      100000       10       85565   
   3.2        9803      100000       9        85590   
   3.3        9672      100000       12       85883   
   3.4        9770      100000       10       85930   
   3.5        9842      100000       10       85724   
   3.6        9706      100000       10       85896   
   3.7        9870      100000       10       86071   
   3.8        9589      100000       9        86404   
   3.9        9489      100000       10       86628   
   4.0        9468      100000       8        86794   
   4.1        9282      100000       11       86857   
   4.2        9475      100000       7        86715   
   4.3        9473      100000       10       86541   
   4.4        9438      100000       8        86755   
   4.5        9444      100000       10       86743   
   4.6        9244      100000       8        86978   
   4.7        9526      100000       7        86547   
   4.8        9615      100000       8        86386   
   4.9        9696      100000       7        86221   
   5.0        9545      100000       6        86423   
   5.1        9547      100000       6        86572   
   5.2        9554      100000       6        86534   
   5.3        9528      100000       6        86681   
   5.4        9374      100000       7        86884   
   5.5        9287      100000       5        87153   
   5.6        9312      100000       5        87038   
   5.7        9339      100000       6        87076   
   5.8        9488      100000       6        86650   
   5.9        9429      100000       6        86787   
   6.0        9353      100000       5        87038   
   6.1        9222      100000       6        87138   
   6.2        9181      100000       6        87252   
   6.3        9298      100000       7        87041   
   6.4        9305      100000       6        86788   
   6.5        9470      100000       6        86631   
   6.6        9466      100000       6        86641   
   6.7        9758      100000       8        85990   
   6.8        9723      100000       8        85906   
   6.9        9703      100000       7        86103   
   7.0        9615      100000       7        86126   
   7.1        9549      100000       6        86415   
   7.2        9498      100000       5        87024   
   7.3        9132      100000       4        87536   
   7.4        8886      100000       4        87837   
   7.5        8778      100000       4        88180   
   7.6        8697      100000       4        88360   
   7.7        8615      100000       5        88404   
   7.8        8729      100000       4        88294   
   7.9        8767      100000       4        88121   
   8.0        8723      100000       4        88270   
   8.1        8670      100000       3        88446   
   8.2        8612      100000       3        88361   
   8.3        8685      100000       3        88337   
   8.4        8787      100000       4        88196   
   8.5        8885      100000       4        87932   
   8.6        9107      100000       3        87544   
   8.7        9088      100000       3        87450   
   8.8        9085      100000       4        87625   
   8.9        9022      100000       4        87625   
   9.0        9121      100000       4        87468   
   9.1        9164      100000       4        87275   
   9.2        9262      100000       4        87230   
   9.3        9139      100000       4        87337   
   9.4        9293      100000       4        87053   
   9.5        9412      100000       4        87002   
   9.6        9251      100000       4        87138   
   9.7        9255      100000       4        87165   
   9.8        9130      100000       3        87498   
   9.9        8894      100000       4        87956   
   10.0       8773      100000       3        88268   
   10.1       8600      100000       3        88537   
   10.2       8654      100000       3        88431   
   10.3       8646      100000       3        88423   
   10.4       8648      100000       3        88282   
   10.5       8691      100000       3        88216   
   10.6       8855      100000       3        87879   
   10.7       8938      100000       3        87798   
   10.8       9066      100000       3        87597   
   10.9       9227      100000       3        87326   
   11.0       9086      100000       3        87637   
   11.1       8878      100000       3        87872   
   11.2       8890      100000       2        88054   
   11.3       8750      100000       2        88289   
   11.4       8736      100000       2        88343   
   11.5       8508      100000       2        88606   
   11.6       8691      100000       2        88377   
   11.7       8733      100000       2        88256   
   11.8       8859      100000       2        88206   
   11.9       8721      100000       2        88276   
   12.0       8482      100000       2        88577   
   12.1       8457      100000       2        88820   
   12.2       8532      100000       2        88606   
   12.3       8656      100000       2        88461   
   12.4       8532      100000       2        88690   
   12.5       8496      100000       2        88638   
   12.6       8653      100000       2        88473   
   12.7       8573      100000       2        88614   
   12.8       8700      100000       2        88325   
   12.9       8762      100000       2        88249   
   13.0       8724      100000       2        88353   
   13.1       8807      100000       2        88321   
   13.2       8719      100000       2        88478   
   13.3       8536      100000       2        88590   
   13.4       8517      100000       2        88724   
   13.5       8361      100000       3        88962   
   13.6       8267      100000       3        89088   
   13.7       8299      100000       2        89249   
   13.8       8242      100000       2        89317   
   13.9       8216      100000       2        89196   
   14.0       8413      100000       2        88835   
   14.1       8681      100000       2        88443   
   14.2       8788      100000       2        88127   
   14.3       8862      100000       2        88051   
   14.4       8720      100000       2        88421   
   14.5       8662      100000       2        88455   
   14.6       8827      100000       2        88123   
   14.7       8839      100000       2        88042   
   14.8       8767      100000       2        88163   
   14.9       8762      100000       2        88255   
   15.0       8635      100000       3        88390   
   15.1       8800      100000       2        88336   
   15.2       8781      100000       2        88280   
   15.3       8888      100000       2        88320   
   15.4       8727      100000       2        88307   
   15.5       8515      100000       2        88794   
   15.6       8416      100000       2        88956   
   15.7       8464      100000       2        88894   
   15.8       8421      100000       2        88916   
   15.9       8455      100000       4        88834   
   16.0       8601      100000       2        88559   
   16.1       8642      100000       2        88582   
   16.2       8587      100000       2        88679   
   16.3       8625      100000       2        88507   
   16.4       8776      100000       3        88187   
   16.5       8773      100000       2        88276   
   16.6       8725      100000       2        88465   
   16.7       8534      100000       2        88659   
   16.8       8525      100000       2        88901   
   16.9       8340      100000       2        89024   
   17.0       8398      100000       2        88945   
   17.1       8441      100000       2        88914   
   17.2       8397      100000       2        88937   
   17.3       8326      100000       2        89144   
   17.4       8333      100000       2        89160   
   17.5       8200      100000       2        89245   
   17.6       8270      100000       2        89294   
   17.7       8199      100000       2        89227   
   17.8       8204      100000       2        89288   
   17.9       8405      100000       2        88959   
   18.0       8390      100000       2        89031   
   18.1       8422      100000       2        88862   
   18.2       8439      100000       4        88724   
   18.3       8476      100000       2        88769   
   18.4       8618      100000       2        88591   
   18.5       8678      100000       2        88354   
   18.6       8794      100000       2        88349   
   18.7       8740      100000       2        88128   
   18.8       8845      100000       2        88184   
   18.9       8741      100000       2        88271   
   19.0       8814      100000       2        88136   
   19.1       8738      100000       2        88269   
   19.2       8856      100000       2        88189   
   19.3       8829      100000       2        88238   
   19.4       8730      100000       2        88564   
   19.5       8536      100000       2        88707   
   19.6       8567      100000       3        88691   
   19.7       8475      100000       2        88762   
   19.8       8499      100000       2        88694   
   19.9       8804      100000       2        88319   
   20.0       8743      100000       2        88324   
   20.1       8769      100000       3        88178   
   20.2       8878      100000       5        88023   
   20.3       8929      100000       3        87969   
   20.4       8727      100000       2        88235   
   20.5       8568      100000       2        88481   
   20.6       8506      100000       2        88877   
   20.7       8323      100000       3        89076   
   20.8       8399      100000       2        89004   
   20.9       8191      100000       2        89214   
   21.0       8339      100000       2        89249   
   21.1       8259      100000       3        89182   
   21.2       8269      100000       2        89182   
   21.3       8211      100000       2        89303   
   21.4       8002      100000       2        89580   
   21.5       8014      100000       2        89625   
   21.6       8083      100000       2        89582   
   21.7       8157      100000       2        89370   
   21.8       8319      100000       2        89056   
   21.9       8495      100000       2        88713   
   22.0       8583      100000       3        88494   
   22.1       8782      100000       2        88343   
