 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1       44199      100000      4035      42426       1417      25799        35        2231        2         214         0          0          0          0          0          0          0          0          0          0     
   0.2       42367      100000      3810      44888       1429      29849        63        4904        10        1344        0          0          0          0          0          0          0          0          0          0     
   0.3       41599      100000      3716      46323       1434      31787        98        7165        14        1817        0          0          0          0          0          0          0          0          0          0     
   0.4       41498      100000      3750      47031       1478      32599        98        7649        14        1883        0          0          0          0          0          0          0          0          0          0     
   0.5       41061      100000      3603      47519       1424      33674       125        9527        21        2681        0          0          0          0          0          0          0          0          0          0     
   0.6       40432      100000      3624      47892       1400      33688       131       10557        28        3578        0          0          0          0          0          0          0          0          0          0     
   0.7       40352      100000      3511      48141       1387      34716       134       11292        34        4584        0          0          0          0          0          0          0          0          0          0     
   0.8       40360      100000      3648      48369       1411      34212       119       10477        35        4772        0          0          0          0          0          0          0          0          0          0     
   0.9       40239      100000      3548      48544       1390      34824       131       11551        33        4681        0          0          0          0          0          0          0          0          0          0     
   1.0       40371      100000      3483      48058       1343      34572       129       11722        35        5140        0          0          0          0          0          0          0          0          0          0     
   1.1       40151      100000      3499      48372       1397      34965       139       11822        36        4917        0          0          0          0          0          0          0          0          0          0     
   1.2       39987      100000      3474      48614       1366      35206       141       12405        38        5603        0          0          0          0          0          0          0          0          0          0     
   1.3       40026      100000      3560      48918       1374      35136       148       12505        35        5110        0          0          0          0          0          0          0          0          0          0     
   1.4       40143      100000      3497      48562       1355      34977       144       12783        37        5681        0          0          0          0          0          0          0          0          0          0     
   1.5       40050      100000      3501      48668       1332      34855       142       13003        34        5591        0          0          0          0          0          0          0          0          0          0     
   1.6       40097      100000      3374      48382       1307      35139       140       13265        45        6611        0          0          0          0          0          0          0          0          0          0     
   1.7       39798      100000      3418      49163       1352      36040       145       13493        43        6695        1         503         0          0          0          0          0          0          0          0     
   1.8       39787      100000      3514      49023       1382      35563       158       13409        36        5049        0          0          0          0          0          0          0          0          0          0     
   1.9       39928      100000      3438      48617       1338      35253       147       12945        32        5036        0          0          0          0          0          0          0          0          0          0     
   2.0       40226      100000      3417      48558       1339      35366       139       13343        42        6699        0          0          0          0          0          0          0          0          0          0     
   2.1       39972      100000      3511      48660       1383      35303       144       12432        33        4861        0          0          0          0          0          0          0          0          0          0     
   2.2       39733      100000      3438      49100       1369      36029       151       13429        41        6105        0          0          0          0          0          0          0          0          0          0     
   2.3       39883      100000      3450      48809       1379      35627       139       12491        38        5721        0          0          0          0          0          0          0          0          0          0     
   2.4       39939      100000      3429      48926       1400      36051       152       13450        40        5739        0          0          0          0          0          0          0          0          0          0     
   2.5       39781      100000      3389      48969       1313      35919       147       14557        44        7244        0          0          0          0          0          0          0          0          0          0     
   2.6       40113      100000      3395      48603       1281      35211       132       13514        48        7867        1         500         0          0          0          0          0          0          0          0     
   2.7       39653      100000      3392      49045       1368      36242       154       14086        47        6987        0          0          0          0          0          0          0          0          0          0     
   2.8       39889      100000      3411      48761       1298      35270       155       14407        44        6640        0          0          0          0          0          0          0          0          0          0     
   2.9       39588      100000      3467      49410       1308      35771       134       13753        52        8073        0          0          0          0          0          0          0          0          0          0     
   3.0       39721      100000      3393      49200       1313      35962       135       13991        50        8154        0          0          0          0          0          0          0          0          0          0     
   3.1       39648      100000      3343      48794       1291      35645       139       14230        51        8287        0          0          0          0          0          0          0          0          0          0     
   3.2       39368      100000      3343      49432       1325      36519       153       15038        46        7555        1         607         0          0          0          0          0          0          0          0     
   3.3       39710      100000      3409      49074       1358      36111       130       13217        41        7123        1         504         0          0          0          0          0          0          0          0     
   3.4       39973      100000      3385      48539       1269      35153       128       14046        48        8606        1         507         0          0          0          0          0          0          0          0     
   3.5       39944      100000      3492      48866       1309      35035       140       13279        39        6174        0          0          0          0          0          0          0          0          0          0     
   3.6       40023      100000      3448      48731       1313      35201       125       12894        52        7948        0          0          0          0          0          0          0          0          0          0     
   3.7       40099      100000      3473      48429       1378      35091       144       12991        40        5987        0          0          0          0          0          0          0          0          0          0     
   3.8       39762      100000      3463      49230       1321      35631       146       14050        47        7314        0          0          0          0          0          0          0          0          0          0     
   3.9       39674      100000      3454      49253       1388      36167       146       13630        44        6683        0          0          0          0          0          0          0          0          0          0     
   4.0       40045      100000      3392      48354       1323      35292       149       13727        39        6217        0          0          0          0          0          0          0          0          0          0     
   4.1       40253      100000      3463      48100       1303      34308       143       12983        39        5832        0          0          0          0          0          0          0          0          0          0     
   4.2       39725      100000      3482      48803       1359      35300       135       12551        44        6362        0          0          0          0          0          0          0          0          0          0     
   4.3       39976      100000      3440      48604       1359      35404       138       12941        39        6131        0          0          0          0          0          0          0          0          0          0     
   4.4       39881      100000      3345      48751       1350      36010       149       13436        42        6157        0          0          0          0          0          0          0          0          0          0     
   4.5       39935      100000      3429      48790       1368      35703       139       12868        35        5691        0          0          0          0          0          0          0          0          0          0     
   4.6       39977      100000      3372      48497       1323      35478       143       13868        48        7387        0          0          0          0          0          0          0          0          0          0     
   4.7       39785      100000      3364      48997       1309      36002       143       14204        54        8097        0          0          0          0          0          0          0          0          0          0     
