 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       21485      100000      884       51848   
   0.2       21574      100000      837       51041   
   0.3       21468      100000      820       51576   
   0.4       21793      100000      844       50591   
   0.5       21443      100000      822       51541   
   0.6       21451      100000      848       51414   
   0.7       21199      100000      821       51904   
   0.8       21550      100000      843       51301   
   0.9       21366      100000      795       51650   
   1.0       21571      100000      800       50793   
   1.1       21250      100000      779       51710   
   1.2       21535      100000      848       51375   
   1.3       21249      100000      842       51913   
   1.4       21404      100000      809       52134   
   1.5       21431      100000      822       52255   
   1.6       21556      100000      832       50816   
   1.7       21506      100000      808       51313   
   1.8       21548      100000      823       51451   
   1.9       21402      100000      806       51046   
   2.0       21535      100000      805       50725   
   2.1       21421      100000      815       51065   
   2.2       21471      100000      818       51967   
   2.3       21523      100000      815       51290   
   2.4       21409      100000      815       51023   
   2.5       21426      100000      838       51823   
   2.6       21338      100000      824       51228   
   2.7       21728      100000      838       50905   
   2.8       21266      100000      821       52077   
   2.9       21659      100000      836       50527   
   3.0       21194      100000      826       51907   
   3.1       21184      100000      856       52075   
   3.2       21496      100000      832       51782   
   3.3       21385      100000      857       51998   
   3.4       21204      100000      804       52485   
   3.5       21453      100000      816       51481   
   3.6       21368      100000      812       51597   
   3.7       21136      100000      840       52468   
   3.8       21630      100000      827       50723   
   3.9       21611      100000      822       50256   
   4.0       21427      100000      846       51954   
   4.1       21354      100000      802       50548   
   4.2       21669      100000      831       50615   
   4.3       21492      100000      813       51618   
   4.4       21309      100000      819       51945   
   4.5       21506      100000      830       51281   
   4.6       21574      100000      850       50850   
   4.7       21442      100000      821       51223   
   4.8       21417      100000      806       51166   
   4.9       21419      100000      827       50997   
   5.0       21568      100000      837       51140   
   5.1       21543      100000      808       51332   
   5.2       21609      100000      805       51185   
   5.3       21528      100000      792       51425   
   5.4       21561      100000      857       51519   
   5.5       21545      100000      816       50941   
   5.6       21584      100000      814       51400   
   5.7       21661      100000      855       51547   
   5.8       21469      100000      837       51767   
   5.9       21563      100000      824       51040   
   6.0       21669      100000      835       51557   
   6.1       21293      100000      821       52002   
   6.2       21478      100000      820       51546   
   6.3       21364      100000      843       51745   
   6.4       21315      100000      814       51767   
   6.5       21417      100000      821       51321   
   6.6       21235      100000      844       51259   
   6.7       21469      100000      842       51633   
   6.8       21555      100000      828       50872   
   6.9       21497      100000      850       51719   
   7.0       21501      100000      829       51248   
   7.1       21547      100000      796       50683   
   7.2       21365      100000      840       51397   
   7.3       21403      100000      812       51278   
   7.4       21096      100000      811       51422   
   7.5       21251      100000      863       51892   
   7.6       21248      100000      823       52024   
   7.7       21508      100000      833       51248   
   7.8       21410      100000      812       51136   
   7.9       21378      100000      812       51310   
   8.0       21430      100000      850       51017   
   8.1       21305      100000      831       51010   
   8.2       21546      100000      829       51486   
   8.3       21551      100000      809       51346   
   8.4       21368      100000      796       51489   
   8.5       21491      100000      816       51014   
   8.6       21362      100000      799       51254   
   8.7       21411      100000      845       51513   
   8.8       21568      100000      827       50778   
   8.9       21712      100000      829       51018   
   9.0       21503      100000      841       51895   
   9.1       21368      100000      819       51438   
   9.2       21531      100000      803       50926   
   9.3       21382      100000      827       51656   
   9.4       21645      100000      842       50965   
   9.5       21286      100000      825       51877   
   9.6       21298      100000      796       51499   
   9.7       21698      100000      812       50741   
   9.8       21490      100000      826       51616   
   9.9       21110      100000      849       52339   
   10.0      21854      100000      813       50639   
   10.1      21474      100000      812       51344   
   10.2      21296      100000      866       50980   
   10.3      21487      100000      872       51254   
   10.4      21356      100000      814       51617   
   10.5      21438      100000      815       51179   
   10.6      21432      100000      817       51134   
   10.7      21495      100000      866       51465   
   10.8      21533      100000      771       50691   
   10.9      21567      100000      822       51312   
   11.0      21429      100000      805       51444   
   11.1      21378      100000      828       51197   
   11.2      21476      100000      830       51548   
   11.3      21372      100000      802       51646   
   11.4      21479      100000      816       51175   
   11.5      21357      100000      831       51920   
   11.6      21366      100000      819       51690   
   11.7      21721      100000      826       51515   
   11.8      21413      100000      842       51520   
   11.9      21333      100000      801       50883   
   12.0      21570      100000      793       50184   
   12.1      21233      100000      810       51976   
   12.2      21539      100000      808       50987   
   12.3      21505      100000      817       51353   
   12.4      21652      100000      823       51429   
   12.5      21471      100000      857       52458   
   12.6      21739      100000      816       51507   
   12.7      21404      100000      846       51548   
   12.8      21513      100000      810       51812   
   12.9      21382      100000      822       51188   
   13.0      21551      100000      845       50712   
   13.1      21727      100000      822       50668   
   13.2      21545      100000      802       51179   
   13.3      21246      100000      842       51996   
