 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        6945      100000       41       88607   
   0.2        7303      100000       46       87544   
   0.3        7817      100000       64       86060   
   0.4        8268      100000       96       85532   
   0.5        8703      100000       84       83823   
   0.6        8671      100000       84       83972   
   0.7        9120      100000      103       83170   
   0.8        9466      100000      100       82654   
   0.9        9651      100000      108       81915   
   1.0        9796      100000      121       81852   
   1.1       10007      100000      139       81172   
   1.2       10411      100000      133       80477   
   1.3       10766      100000      106       79908   
   1.4       10767      100000      111       79666   
   1.5       11104      100000       99       79358   
   1.6       11052      100000       81       79821   
   1.7       11138      100000       75       80337   
   1.8       11131      100000       67       79930   
   1.9       11343      100000       69       80262   
   2.0       11144      100000       55       80798   
   2.1       10947      100000       54       81658   
   2.2       11007      100000       38       81522   
   2.3       10922      100000       29       81656   
   2.4       11005      100000       31       81973   
   2.5       10799      100000       27       82764   
   2.6       10736      100000       25       82429   
   2.7       10722      100000       32       82590   
   2.8       10729      100000       26       82614   
   2.9       10821      100000       29       82579   
   3.0       10810      100000       24       82382   
   3.1       10814      100000       29       82488   
   3.2       10967      100000       24       82013   
   3.3       11086      100000       23       82156   
   3.4       10944      100000       25       82464   
   3.5       10821      100000       26       82404   
   3.6       10913      100000       22       82344   
   3.7       10876      100000       16       82740   
   3.8       10747      100000       18       83081   
   3.9       10723      100000       12       83141   
   4.0       10718      100000       14       83557   
   4.1       10551      100000       11       83859   
   4.2       10403      100000       9        84095   
   4.3       10480      100000       8        84131   
   4.4       10274      100000       9        84216   
   4.5       10477      100000       13       84208   
   4.6       10396      100000       14       84002   
   4.7       10177      100000       15       84378   
   4.8       10433      100000       10       83957   
   4.9       10607      100000       13       83881   
   5.0       10475      100000       9        83741   
   5.1       10643      100000       10       83538   
   5.2       10771      100000       17       83415   
   5.3       10771      100000       13       83465   
   5.4       10600      100000       13       83661   
   5.5       10776      100000       16       83614   
   5.6       10407      100000       14       83861   
   5.7       10665      100000       12       83840   
   5.8       10634      100000       15       83704   
   5.9       10632      100000       19       83592   
   6.0       10657      100000       17       83721   
   6.1       10662      100000       13       83512   
   6.2       10700      100000       15       83496   
   6.3       10787      100000       16       83341   
   6.4       10858      100000       17       83282   
   6.5       10767      100000       15       83320   
   6.6       10757      100000       14       83088   
   6.7       10766      100000       14       83248   
   6.8       10822      100000       11       83185   
   6.9       10825      100000       11       83333   
   7.0       10779      100000       15       83516   
   7.1       10571      100000       15       83739   
   7.2       10600      100000       14       84045   
   7.3       10606      100000       12       84165   
   7.4       10554      100000       10       84201   
   7.5       10496      100000       11       84086   
   7.6       10590      100000       11       84069   
   7.7       10451      100000       12       84145   
   7.8       10501      100000       10       84300   
   7.9       10469      100000       8        84408   
   8.0       10435      100000       10       84321   
   8.1       10408      100000       13       84344   
   8.2       10423      100000       13       84248   
   8.3       10483      100000       11       84266   
   8.4       10318      100000       13       84485   
   8.5       10266      100000       13       84793   
   8.6       10217      100000       10       84931   
   8.7       10000      100000       15       85204   
   8.8       10173      100000       10       84908   
   8.9       10142      100000       13       85088   
   9.0       10329      100000       10       84819   
   9.1       10229      100000       9        84631   
   9.2       10331      100000       11       84461   
   9.3       10514      100000       13       84060   
   9.4       10610      100000       13       83979   
   9.5       10726      100000       9        83867   
   9.6       10663      100000       12       83708   
   9.7       10591      100000       11       83889   
   9.8       10661      100000       10       83963   
   9.9       10461      100000       9        84120   
   10.0      10547      100000       12       84215   
   10.1      10340      100000       13       84314   
   10.2      10384      100000       9        84300   
   10.3      10430      100000       9        84437   
   10.4      10241      100000       8        84526   
   10.5      10423      100000       9        84435   
   10.6      10563      100000       8        84175   
   10.7      10481      100000       10       83948   
   10.8      10537      100000       9        84105   
   10.9      10532      100000       10       84085   
   11.0      10564      100000       9        84136   
   11.1      10371      100000       11       84097   
   11.2      10370      100000       10       84244   
   11.3      10441      100000       11       84211   
   11.4      10493      100000       11       84454   
   11.5      10571      100000       9        84353   
   11.6      10462      100000       12       84236   
   11.7      10464      100000       11       84050   
   11.8      10575      100000       9        84154   
   11.9      10708      100000       10       83890   
   12.0      10636      100000       11       83866   
   12.1      10842      100000       13       83879   
   12.2      10555      100000       10       83982   
   12.3      10653      100000       7        84176   
   12.4      10553      100000       10       84374   
   12.5      10541      100000       11       84345   
   12.6      10546      100000       11       84154   
   12.7      10633      100000       10       84050   
   12.8      10587      100000       13       84017   
   12.9      10552      100000       11       83727   
   13.0      10884      100000       10       83401   
   13.1      10846      100000       10       83364   
   13.2      10848      100000       10       83454   
   13.3      10758      100000       10       83575   
   13.4      10752      100000       7        83736   
   13.5      10632      100000       6        83934   
   13.6      10373      100000       5        84487   
   13.7      10414      100000       5        84547   
   13.8      10477      100000       5        84654   
   13.9      10384      100000       5        84612   
   14.0      10353      100000       6        84719   
   14.1      10384      100000       5        84670   
   14.2      10343      100000       5        84546   
   14.3      10474      100000       4        84559   
   14.4      10413      100000       4        84299   
   14.5      10533      100000       5        84378   
   14.6      10441      100000       8        84622   
   14.7      10483      100000       5        84580   
   14.8      10364      100000       4        84644   
   14.9      10533      100000       4        84593   
   15.0      10427      100000       4        84506   
   15.1      10490      100000       6        84573   
   15.2      10413      100000       9        84732   
   15.3      10441      100000       3        84772   
   15.4      10383      100000       7        84929   
   15.5      10223      100000       4        85010   
   15.6      10104      100000       4        85252   
   15.7      10097      100000       3        85277   
   15.8      10011      100000       4        85508   
   15.9      10059      100000       5        85383   
   16.0      10044      100000       4        85473   
   16.1      10068      100000       4        85550   
   16.2      10094      100000       4        85513   
   16.3       9952      100000       4        85669   
   16.4       9877      100000       3        85576   
   16.5      10036      100000       5        85427   
   16.6      10031      100000       6        85510   
   16.7       9970      100000       4        85445   
   16.8      10153      100000       4        85350   
   16.9      10169      100000       4        85299   
   17.0      10173      100000       5        85157   
   17.1      10332      100000       3        84833   
   17.2      10306      100000       5        84709   
   17.3      10339      100000       5        84603   
   17.4      10433      100000       5        84642   
   17.5      10429      100000       6        84707   
   17.6      10410      100000       4        84748   
   17.7      10149      100000       4        84945   
   17.8      10309      100000       5        84902   
   17.9      10354      100000       4        84809   
   18.0      10264      100000       4        84881   
   18.1      10376      100000       5        84800   
   18.2      10226      100000       6        84763   
   18.3      10401      100000       6        84735   
   18.4      10371      100000       4        84886   
   18.5      10193      100000       5        85156   
