 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       12483      100000      483       73214   
   0.2       12595      100000      499       72459   
   0.3       12920      100000      498       72166   
   0.4       12940      100000      486       72119   
   0.5       12963      100000      493       72012   
   0.6       13166      100000      492       70862   
   0.7       13585      100000      499       70588   
   0.8       13984      100000      487       69140   
   0.9       14498      100000      538       67762   
   1.0       15046      100000      502       66397   
   1.1       15981      100000      481       63815   
   1.2       16373      100000      463       62491   
   1.3       17099      100000      350       61291   
   1.4       17766      100000      259       61123   
   1.5       17899      100000      160       62158   
   1.6       17678      100000      107       65306   
   1.7       17632      100000       38       67190   
   1.8       16933      100000       27       70981   
   1.9       15931      100000       11       73894   
   2.0       15058      100000       7        76641   
   2.1       13828      100000       6        79825   
   2.2       12533      100000       5        82638   
   2.3       11851      100000       5        83900   
   2.4       11460      100000       6        84481   
   2.5       11304      100000       5        85053   
   2.6       11113      100000       6        85370   
   2.7       10999      100000       5        85337   
   2.8       11461      100000       4        84734   
   2.9       11382      100000       4        84829   
   3.0       11252      100000       5        85009   
   3.1       11157      100000       4        85139   
   3.2       10951      100000       4        85541   
   3.3       10936      100000       4        85677   
   3.4       10744      100000       4        86066   
   3.5       10533      100000       4        86470   
   3.6       10539      100000       4        86581   
   3.7       10428      100000       4        86630   
   3.8       10458      100000       4        86491   
   3.9       10868      100000       5        85883   
   4.0       10913      100000       4        85745   
   4.1       10958      100000       4        85515   
   4.2       11055      100000       6        85336   
   4.3       11228      100000       4        85154   
   4.4       11288      100000       4        84881   
   4.5       11134      100000       4        85304   
   4.6       11163      100000       4        85255   
   4.7       10892      100000       4        85726   
   4.8       10868      100000       4        85919   
   4.9       10649      100000       4        86072   
   5.0       10766      100000       4        85899   
   5.1       10957      100000       4        85694   
   5.2       11188      100000       4        85274   
   5.3       11361      100000       4        84887   
   5.4       11079      100000       3        85392   
   5.5       10724      100000       3        85962   
   5.6       10210      100000       3        86820   
   5.7       10010      100000       3        87315   
   5.8       10066      100000       3        87239   
   5.9        9991      100000       2        87255   
   6.0        9955      100000       2        87290   
   6.1       10221      100000       3        86864   
   6.2       10452      100000       3        86438   
   6.3       10422      100000       3        86609   
   6.4       10617      100000       3        86297   
   6.5       10635      100000       3        86139   
   6.6       10521      100000       4        86470   
   6.7       10417      100000       3        86652   
   6.8       10520      100000       2        86532   
   6.9       10316      100000       2        86809   
   7.0       10295      100000       2        86881   
   7.1       10222      100000       2        86832   
   7.2       10308      100000       2        86711   
   7.3       10338      100000       2        86759   
   7.4       10251      100000       2        86803   
   7.5       10382      100000       2        86673   
   7.6       10429      100000       2        86635   
   7.7       10582      100000       2        86223   
   7.8       10703      100000       2        86075   
   7.9       10797      100000       2        86047   
   8.0       10754      100000       2        85912   
