 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12850      100000      413       74554        12       22556   
   0.2       13202      100000      358       73671        20       31419   
   0.3       13408      100000      359       73323        23       36449   
   0.4       13543      100000      370       72804        16       38639   
   0.5       13666      100000      380       72552        21       37654   
   0.6       13699      100000      405       72562        17       36354   
   0.7       14090      100000      403       71618        20       35812   
   0.8       14363      100000      386       70856        18       37428   
   0.9       14402      100000      418       70836        19       37326   
   1.0       14676      100000      382       69851        18       37570   
   1.1       15037      100000      376       69545        18       40637   
   1.2       15286      100000      365       67589        18       43451   
   1.3       15715      100000      387       67067        19       42386   
   1.4       15944      100000      365       67180        19       44830   
   1.5       16715      100000      284       65485        17       50175   
   1.6       16905      100000      286       65226        18       50183   
   1.7       16868      100000      239       65815        15       51162   
   1.8       16918      100000      199       66870        15       55153   
   1.9       16930      100000      149       67240        14       56598   
   2.0       16925      100000      135       68450        12       60333   
   2.1       16403      100000      116       69854        11       63700   
   2.2       16325      100000      108       71133        11       66654   
   2.3       16118      100000       79       72336        10       69444   
   2.4       15818      100000       50       73123        10       71586   
   2.5       15410      100000       31       74755        9        73072   
   2.6       14810      100000       26       76157        9        74996   
   2.7       14333      100000       20       77475        9        76773   
   2.8       14229      100000       11       78354        8        78103   
   2.9       13836      100000       10       79305        8        79250   
   3.0       13544      100000       11       80428        8        80353   
   3.1       13310      100000       10       80909        8        80850   
   3.2       13185      100000       9        80911        7        80863   
   3.3       13242      100000       7        80825        7        80825   
   3.4       13327      100000       7        80845        7        80845   
   3.5       13221      100000       9        81116        8        81092   
   3.6       13297      100000       9        80942        8        80920   
   3.7       13311      100000       7        81043        7        81043   
   3.8       13174      100000       7        81081        7        81081   
   3.9       13142      100000       8        81271        7        81248   
   4.0       13039      100000       7        81422        7        81422   
   4.1       13070      100000       7        81373        7        81373   
   4.2       13180      100000       7        81356        7        81356   
   4.3       13081      100000       8        81247        8        81247   
   4.4       13359      100000       9        80896        8        80871   
   4.5       13555      100000       9        80544        8        80517   
   4.6       13552      100000       7        80551        7        80551   
   4.7       13341      100000       7        80734        7        80734   
   4.8       13246      100000       9        80816        8        80787   
   4.9       13318      100000       8        80926        8        80926   
   5.0       13236      100000       10       81071        7        80035   
   5.1       13236      100000       8        81243        7        80345   
   5.2       13121      100000       10       81388        7        80681   
   5.3       13094      100000       8        81214        6        80753   
   5.4       13231      100000       7        81147        6        80809   
   5.5       13511      100000       9        80852        6        80649   
   5.6       13244      100000       7        80768        6        80746   
   5.7       13060      100000       9        80894        6        80819   
   5.8       13256      100000       8        80849        7        80828   
   5.9       13343      100000       7        80857        6        79884   
   6.0       13423      100000       7        80945        6        80162   
   6.1       13254      100000       7        81078        6        80414   
   6.2       13205      100000       8        81038        6        80433   
   6.3       13176      100000       7        81207        6        80823   
   6.4       13093      100000       7        81568        6        81299   
   6.5       12916      100000       7        81559        6        81538   
   6.6       12987      100000       5        81729        5        81729   
   6.7       12785      100000       6        81829        5        81804   
