 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       21763      100000      851       50703        0          0     
   0.2       21446      100000      810       52280        0          0     
   0.3       21452      100000      816       51694        0          0     
   0.4       21514      100000      808       51460        0          0     
   0.5       21535      100000      819       52175        0          0     
   0.6       21828      100000      791       50258        0          0     
   0.7       21419      100000      848       51908        0          0     
   0.8       21560      100000      804       52232        0          0     
   0.9       21617      100000      785       50529        0          0     
   1.0       21586      100000      831       51647        0          0     
   1.1       21357      100000      796       52057        0          0     
   1.2       21529      100000      808       52250        0          0     
   1.3       21423      100000      843       52666        0          0     
   1.4       21265      100000      841       52479        0          0     
   1.5       21669      100000      813       51313        0          0     
   1.6       21349      100000      819       51823        0          0     
   1.7       21426      100000      798       52093        0          0     
   1.8       21593      100000      861       52350        0          0     
   1.9       21518      100000      802       50907        0          0     
   2.0       21567      100000      802       51368        0          0     
   2.1       21304      100000      848       52592        0          0     
   2.2       21384      100000      788       51762        0          0     
   2.3       21470      100000      819       52222        0          0     
   2.4       21307      100000      807       52361        1         1015   
   2.5       21374      100000      815       52444        0          0     
   2.6       21578      100000      824       51469        0          0     
   2.7       21580      100000      802       51511        0          0     
   2.8       21392      100000      813       52343        0          0     
   2.9       21494      100000      831       51987        0          0     
   3.0       21464      100000      786       50883        0          0     
   3.1       21483      100000      825       51803        0          0     
   3.2       21398      100000      824       52032        0          0     
   3.3       21408      100000      804       51860        0          0     
   3.4       21500      100000      791       51326        0          0     
   3.5       21484      100000      807       51768        0          0     
   3.6       21574      100000      836       51249        0          0     
   3.7       21595      100000      785       51244        0          0     
   3.8       21475      100000      835       51347        0          0     
   3.9       21475      100000      826       52630        0          0     
   4.0       21472      100000      827       51928        0          0     
   4.1       21459      100000      785       52061        0          0     
   4.2       21630      100000      810       51412        0          0     
   4.3       21397      100000      817       51728        0          0     
   4.4       21581      100000      820       50936        0          0     
   4.5       21285      100000      833       52530        0          0     
   4.6       21161      100000      788       51553        1         1169   
   4.7       21461      100000      803       51501        0          0     
   4.8       21476      100000      774       50954        0          0     
   4.9       21403      100000      804       51908        0          0     
   5.0       21677      100000      836       51339        0          0     
   5.1       21608      100000      806       51595        0          0     
   5.2       21731      100000      801       51007        1         1080   
   5.3       21578      100000      781       50968        0          0     
   5.4       21518      100000      814       51171        0          0     
   5.5       21725      100000      807       51881        0          0     
   5.6       21576      100000      815       51945        1         1198   
   5.7       21440      100000      775       52005        1         1005   
   5.8       21593      100000      804       51424        0          0     
   5.9       21513      100000      821       51265        0          0     
   6.0       21605      100000      817       52188        1         1061   
   6.1       21451      100000      822       51179        0          0     
   6.2       21515      100000      811       52173        0          0     
   6.3       21644      100000      791       50900        0          0     
   6.4       21647      100000      851       52075        0          0     
   6.5       21705      100000      794       51538        0          0     
   6.6       21614      100000      825       52054        1         1185   
   6.7       21504      100000      834       51996        1         1235   
   6.8       21671      100000      824       51054        0          0     
   6.9       21603      100000      790       51709        0          0     
   7.0       21548      100000      804       51927        0          0     
   7.1       21350      100000      797       50837        0          0     
   7.2       21452      100000      819       52603        1         1059   
   7.3       21605      100000      797       51944        1         1668   
   7.4       21835      100000      820       51165        1         2148   
   7.5       21791      100000      791       50824        1         2634   
   7.6       21749      100000      792       51417        1         3060   
   7.7       21624      100000      754       51172        1         3644   
   7.8       22135      100000      729       49812        1         4454   
   7.9       22041      100000      752       50479        1         5104   
   8.0       22184      100000      753       50026        1         6068   
   8.1       22342      100000      755       49253        1         7000   
   8.2       22722      100000      741       48989        1         8322   
