 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       90953      100000       0          0          0          0     
   0.1       72979      100000       2          47         0          0     
   0.2       71359      100000       3          68         0          0     
   0.3       70313      100000       9         221         0          0     
   0.4       69778      100000       8         196         0          0     
   0.5       69429      100000       11        274         0          0     
   0.6       69221      100000       21        552         0          0     
   0.7       69229      100000       14        365         0          0     
   0.8       69096      100000       13        324         0          0     
   0.9       69205      100000       19        496         0          0     
   1.0       68905      100000       26        715         0          0     
   1.1       68918      100000       15        381         0          0     
   1.2       68549      100000       34        957         0          0     
   1.3       68379      100000       25        718         0          0     
   1.4       68387      100000       29        780         0          0     
   1.5       68570      100000       34        980         0          0     
   1.6       68353      100000       37        1013        0          0     
   1.7       68385      100000       39        1068        0          0     
   1.8       68232      100000       33        899         0          0     
   1.9       68315      100000       39        1055        0          0     
   2.0       68219      100000       31        880         0          0     
   2.1       68147      100000       33        921         0          0     
   2.2       68015      100000       38        1061        0          0     
   2.3       68287      100000       35        951         0          0     
   2.4       68079      100000       34        888         0          0     
   2.5       68181      100000       34        798         0          0     
   2.6       68051      100000       38        1051        0          0     
   2.7       68196      100000       39        1005        0          0     
   2.8       68246      100000       41        1148        0          0     
   2.9       68082      100000       36        961         0          0     
   3.0       68158      100000       25        674         0          0     
   3.1       68147      100000       40        1057        0          0     
   3.2       68179      100000       41        1090        0          0     
   3.3       68230      100000       40        999         0          0     
   3.4       68214      100000       42        1118        0          0     
   3.5       68188      100000       45        1226        0          0     
   3.6       68064      100000       43        1186        0          0     
   3.7       68423      100000       37        998         0          0     
   3.8       67757      100000       36        972         0          0     
   3.9       67939      100000       49        1334        0          0     
   4.0       68069      100000       36        1045        0          0     
   4.1       68328      100000       27        729         0          0     
   4.2       68454      100000       41        1166        0          0     
   4.3       68478      100000       24        629         0          0     
   4.4       68549      100000       27        710         0          0     
   4.5       68266      100000       44        1126        0          0     
   4.6       68384      100000       32        826         0          0     
   4.7       68481      100000       33        937         0          0     
   4.8       68238      100000       33        870         0          0     
   4.9       68474      100000       24        614         0          0     
   5.0       68221      100000       25        670         0          0     
   5.1       68549      100000       34        976         0          0     
   5.2       67951      100000       40        1184        0          0     
   5.3       68320      100000       37        1003        0          0     
   5.4       68189      100000       27        778         0          0     
   5.5       68169      100000       41        1076        0          0     
   5.6       68011      100000       35        960         0          0     
   5.7       68198      100000       39        1171        0          0     
   5.8       68082      100000       49        1356        0          0     
   5.9       68221      100000       41        1239        0          0     
   6.0       67972      100000       36        1027        0          0     
   6.1       68036      100000       34        961         0          0     
   6.2       67969      100000       38        1059        0          0     
   6.3       67981      100000       38        1068        0          0     
   6.4       68069      100000       44        1182        0          0     
   6.5       67998      100000       54        1473        0          0     
   6.6       67884      100000       43        1195        0          0     
   6.7       67744      100000       44        1141        0          0     
   6.8       68102      100000       44        1209        0          0     
   6.9       67846      100000       38        1068        0          0     
   7.0       67791      100000       41        1180        0          0     
   7.1       67935      100000       43        1247        0          0     
   7.2       68036      100000       48        1236        0          0     
   7.3       67798      100000       43        1247        0          0     
   7.4       67785      100000       42        1226        0          0     
   7.5       67974      100000       34        1068        0          0     
   7.6       68292      100000       40        1102        0          0     
   7.7       67831      100000       44        1295        0          0     
   7.8       67972      100000       45        1336        0          0     
   7.9       67705      100000       47        1422        0          0     
   8.0       67782      100000       42        1233        0          0     
   8.1       67640      100000       47        1488        0          0     
   8.2       67902      100000       36        1067        0          0     
   8.3       67793      100000       50        1495        0          0     
   8.4       67975      100000       47        1266        0          0     
   8.5       67569      100000       44        1317        0          0     
   8.6       68121      100000       41        1190        0          0     
   8.7       67630      100000       47        1353        0          0     
   8.8       67788      100000       44        1202        0          0     
