 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        7177      100000      131       86300        2        78781   
   0.2        7733      100000      167       84598        1        74406   
   0.3        8353      100000      197       83106        8        67273   
   0.4        9091      100000      228       80790        11       68683   
   0.5       10148      100000      246       78321        14       64304   
   0.6       11230      100000      239       75913        19       63134   
   0.7       11717      100000      183       75330        18       66380   
   0.8       12102      100000      108       76043        16       71101   
   0.9       11984      100000       57       77622        14       74624   
   1.0       11933      100000       61       78568        11       74734   
   1.1       11876      100000       32       78551        11       76875   
   1.2       11916      100000       25       79557        10       78143   
   1.3       11300      100000       11       81291        9        80837   
   1.4       11007      100000       14       82282        9        82154   
   1.5       10862      100000       12       82809        8        82711   
   1.6       10926      100000       11       82701        8        82622   
   1.7       10971      100000       17       82562        8        82064   
   1.8       10661      100000       19       83269        8        82990   
   1.9       10745      100000       14       83269        8        82724   
   2.0       10724      100000       10       83404        5        83273   
   2.1       10512      100000       6        84217        5        84195   
   2.2       10200      100000       5        84967        5        84967   
   2.3        9920      100000       5        85692        5        85692   
   2.4        9660      100000       7        86236        4        86118   
   2.5        9729      100000       6        85984        4        85942   
   2.6        9512      100000       4        86699        3        86672   
   2.7        9277      100000       5        87282        4        87260   
   2.8        8924      100000       6        87835        3        87769   
   2.9        9209      100000       4        87311        4        87311   
   3.0        9459      100000       6        86723        4        86440   
   3.1        9727      100000       8        86090        5        85859   
   3.2        9434      100000       10       86331        5        86113   
   3.3        9549      100000       5        86491        5        86491   
   3.4        9607      100000       5        86566        5        86566   
   3.5        9563      100000       3        86583        3        86583   
   3.6        9209      100000       5        87456        5        87456   
   3.7        8949      100000       5        87886        5        87886   
   3.8        8788      100000       5        88046        4        87269   
   3.9        8831      100000       5        88000        3        87918   
   4.0        8802      100000       3        88275        3        88275   
   4.1        8696      100000       3        88362        3        88362   
   4.2        8634      100000       3        88280        3        88280   
   4.3        8802      100000       5        88087        2        87289   
   4.4        8941      100000       3        87854        2        87829   
   4.5        8752      100000       2        88389        2        88389   
   4.6        8207      100000       2        89321        2        89321   
   4.7        8027      100000       2        89583        2        89583   
   4.8        8112      100000       1        89438        1        89438   
   4.9        8102      100000       2        89573        2        89573   
   5.0        7967      100000       2        89539        2        89539   
   5.1        8009      100000       2        89568        2        89568   
   5.2        7951      100000       2        89832        2        89832   
   5.3        7907      100000       2        89829        2        89829   
   5.4        8077      100000       2        89603        2        89603   
   5.5        8150      100000       1        89451        1        89451   
   5.6        8118      100000       3        89431        2        89410   
   5.7        8168      100000       2        89490        2        89490   
   5.8        8245      100000       2        89308        2        89308   
   5.9        8533      100000       2        88712        2        88712   
   6.0        8739      100000       2        88376        2        88376   
   6.1        8812      100000       2        88113        2        88113   
   6.2        8865      100000       2        88248        2        88248   
   6.3        8704      100000       2        88455        2        88455   
   6.4        8576      100000       3        88734        2        88713   
   6.5        8525      100000       2        88892        2        88892   
   6.6        8166      100000       2        89393        2        89393   
   6.7        8127      100000       2        89524        2        89524   
   6.8        8112      100000       2        89623        2        89623   
   6.9        7980      100000       2        89684        2        89684   
   7.0        7894      100000       2        89778        2        89778   
   7.1        7962      100000       2        89795        2        89795   
   7.2        7933      100000       2        89765        2        89765   
   7.3        7918      100000       2        89824        2        89824   
   7.4        7813      100000       2        90076        2        90076   
   7.5        7715      100000       2        90070        2        90070   
   7.6        7810      100000       2        90027        2        90027   
   7.7        7818      100000       2        89903        2        89903   
   7.8        7755      100000       2        90010        2        90010   
   7.9        7777      100000       2        90006        2        90006   
   8.0        7877      100000       2        90050        2        90050   
   8.1        7988      100000       2        89730        2        89730   
