 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       17033      100000      642       63964   
   0.2       16875      100000      599       64912   
   0.3       16953      100000      570       64492   
   0.4       16935      100000      601       64531   
   0.5       16920      100000      595       64408   
   0.6       17035      100000      620       63906   
   0.7       16929      100000      605       64137   
   0.8       17243      100000      603       64484   
   0.9       17394      100000      601       63448   
   1.0       17049      100000      607       64002   
   1.1       17316      100000      601       63651   
   1.2       17170      100000      576       64331   
   1.3       17373      100000      612       63939   
   1.4       17410      100000      625       63338   
   1.5       17722      100000      590       62310   
   1.6       17847      100000      612       62483   
   1.7       18031      100000      591       61401   
   1.8       17800      100000      607       62105   
   1.9       18173      100000      579       61689   
   2.0       18361      100000      511       60414   
   2.1       18669      100000      567       60417   
   2.2       18901      100000      511       59241   
   2.3       19084      100000      504       59193   
   2.4       19556      100000      441       58559   
   2.5       19383      100000      430       59021   
   2.6       19657      100000      399       58632   
   2.7       19842      100000      388       58428   
   2.8       20366      100000      340       58050   
   2.9       20348      100000      309       58397   
   3.0       20283      100000      259       59076   
   3.1       20279      100000      225       59328   
   3.2       20095      100000      219       61216   
   3.3       20245      100000      168       61490   
   3.4       19808      100000      148       63092   
   3.5       19707      100000      129       63408   
   3.6       19599      100000       92       64719   
   3.7       19200      100000       75       65842   
   3.8       18929      100000       52       66964   
   3.9       18589      100000       49       68837   
   4.0       18140      100000       24       69943   
   4.1       17838      100000       15       71582   
   4.2       17163      100000       8        72986   
   4.3       16860      100000       6        74335   
   4.4       16437      100000       7        75793   
   4.5       15811      100000       3        77093   
   4.6       15382      100000       3        78028   
   4.7       15096      100000       3        78801   
   4.8       14847      100000       3        79227   
   4.9       14641      100000       5        79541   
   5.0       14582      100000       4        79869   
   5.1       14435      100000       3        80086   
   5.2       14427      100000       3        80209   
   5.3       14383      100000       2        80342   
   5.4       14269      100000       2        80669   
   5.5       14043      100000       2        81095   
   5.6       13979      100000       2        81213   
   5.7       13738      100000       2        81522   
   5.8       13649      100000       3        81639   
   5.9       13743      100000       2        81652   
   6.0       13527      100000       2        81799   
   6.1       13659      100000       2        81661   
   6.2       13567      100000       2        81809   
   6.3       13717      100000       2        81688   
   6.4       13583      100000       2        81861   
   6.5       13480      100000       2        82029   
   6.6       13533      100000       2        81903   
   6.7       13546      100000       2        81940   
   6.8       13399      100000       2        82281   
   6.9       13234      100000       2        82444   
   7.0       13284      100000       3        82566   
   7.1       13227      100000       2        82478   
   7.2       13229      100000       2        82235   
   7.3       13488      100000       3        81990   
   7.4       13374      100000       2        82115   
   7.5       13477      100000       3        82102   
   7.6       13545      100000       2        82082   
   7.7       13432      100000       2        82176   
   7.8       13348      100000       2        82355   
   7.9       13408      100000       2        82352   
   8.0       13233      100000       2        82468   
   8.1       13345      100000       2        82349   
   8.2       13342      100000       2        82235   
   8.3       13329      100000       2        82244   
   8.4       13432      100000       2        82241   
   8.5       13387      100000       2        82171   
   8.6       13468      100000       2        82186   
   8.7       13430      100000       3        82309   
   8.8       13287      100000       2        82416   
   8.9       13279      100000       2        82236   
   9.0       13218      100000       2        82427   
   9.1       13199      100000       2        82588   
   9.2       13119      100000       2        82481   
   9.3       13269      100000       2        82520   
   9.4       13240      100000       2        82565   
   9.5       13161      100000       2        82589   
   9.6       13131      100000       2        82564   
   9.7       13176      100000       2        82570   
   9.8       13464      100000       2        82245   
   9.9       13269      100000       2        82158   
   10.0      13331      100000       2        82356   
   10.1      13259      100000       2        82268   
   10.2      13341      100000       2        82399   
   10.3      13443      100000       3        82141   
   10.4      13447      100000       2        82131   
   10.5      13373      100000       2        82225   
   10.6      13377      100000       3        82106   
   10.7      13395      100000       2        82127   
   10.8      13295      100000       2        82411   
   10.9      13216      100000       2        82544   
   11.0      13115      100000       2        82702   
   11.1      13028      100000       2        82782   
   11.2      13044      100000       2        82826   
   11.3      13014      100000       2        82911   
   11.4      13006      100000       2        82894   
   11.5      13052      100000       2        82842   
   11.6      13127      100000       2        82695   
   11.7      13080      100000       2        82666   
   11.8      12996      100000       2        82919   
   11.9      13153      100000       2        82887   
   12.0      13200      100000       2        82776   
   12.1      13264      100000       2        82548   
   12.2      13303      100000       2        82489   
   12.3      13258      100000       2        82371   
   12.4      13235      100000       2        82453   
   12.5      13357      100000       2        82372   
   12.6      13278      100000       2        82559   
   12.7      13234      100000       2        82532   
   12.8      13251      100000       2        82452   
   12.9      13289      100000       2        82416   
   13.0      13206      100000       2        82625   
   13.1      13219      100000       2        82597   
   13.2      13082      100000       2        82888   
   13.3      13070      100000       2        82902   
   13.4      12995      100000       2        83022   
   13.5      12878      100000       2        83012   
   13.6      12865      100000       2        83083   
   13.7      12717      100000       2        83299   
   13.8      12821      100000       2        83253   
   13.9      12892      100000       2        83142   
   14.0      12842      100000       2        83082   
   14.1      12945      100000       2        83131   
   14.2      12842      100000       2        83154   
   14.3      12855      100000       2        83025   
   14.4      12881      100000       2        83095   
   14.5      13037      100000       2        82959   
   14.6      13085      100000       2        82940   
   14.7      13029      100000       2        82809   
   14.8      12971      100000       2        82770   
   14.9      13235      100000       2        82720   
   15.0      13117      100000       3        82589   
   15.1      13189      100000       2        82804   
   15.2      13127      100000       2        82581   
   15.3      13242      100000       2        82565   
   15.4      13227      100000       2        82595   
   15.5      13060      100000       2        82761   
   15.6      12917      100000       2        82951   
   15.7      12992      100000       2        82981   
   15.8      12941      100000       2        83133   
   15.9      12915      100000       2        83194   
   16.0      12952      100000       2        83075   
   16.1      12755      100000       2        83244   
   16.2      12793      100000       2        83169   
   16.3      12847      100000       2        83296   
   16.4      12874      100000       2        83063   
   16.5      13249      100000       3        82644   
   16.6      13169      100000       2        82590   
   16.7      13302      100000       2        82497   
   16.8      13170      100000       2        82539   
   16.9      13282      100000       3        82445   
   17.0      13265      100000       2        82349   
   17.1      13315      100000       3        82327   
   17.2      13326      100000       2        82565   
   17.3      13161      100000       2        82673   
   17.4      13150      100000       2        82708   
   17.5      13026      100000       2        82882   
   17.6      13094      100000       2        82845   
   17.7      12955      100000       2        82972   
   17.8      12891      100000       2        83089   
   17.9      12907      100000       2        83070   
   18.0      12857      100000       2        83095   
   18.1      12996      100000       2        82981   
   18.2      13056      100000       2        82975   
   18.3      13071      100000       2        82809   
   18.4      13229      100000       3        82688   
   18.5      13276      100000       2        82406   
   18.6      13367      100000       2        82226   
   18.7      13388      100000       2        82197   
   18.8      13356      100000       2        82269   
   18.9      13310      100000       2        82408   
   19.0      13139      100000       2        82510   
   19.1      13307      100000       2        82487   
   19.2      13329      100000       2        82251   
   19.3      13432      100000       2        82327   
   19.4      13425      100000       3        82213   
   19.5      13476      100000       2        82143   
   19.6      13459      100000       3        82260   
   19.7      13538      100000       2        82057   
   19.8      13442      100000       2        81987   
   19.9      13561      100000       2        81919   
   20.0      13450      100000       2        82097   
   20.1      13474      100000       2        82092   
   20.2      13393      100000       3        82188   
   20.3      13272      100000       2        82298   
   20.4      13379      100000       2        82244   
   20.5      13403      100000       2        82238   
   20.6      13326      100000       2        82355   
   20.7      13192      100000       2        82491   
   20.8      13241      100000       2        82528   
   20.9      13122      100000       2        82653   
   21.0      13238      100000       2        82461   
   21.1      13371      100000       3        82214   
   21.2      13407      100000       2        82123   
   21.3      13480      100000       2        82133   
   21.4      13515      100000       2        82142   
   21.5      13489      100000       2        82094   
   21.6      13247      100000       2        82329   
   21.7      13413      100000       2        82368   
   21.8      13247      100000       2        82615   
   21.9      13104      100000       2        82795   
   22.0      13197      100000       2        82804   
   22.1      12923      100000       3        83004   
   22.2      13140      100000       2        82740   
   22.3      13215      100000       2        82773   
   22.4      13190      100000       2        82524   
   22.5      13103      100000       2        82713   
   22.6      13109      100000       2        82910   
   22.7      13121      100000       3        82824   
   22.8      13264      100000       2        82683   
   22.9      13188      100000       2        82547   
   23.0      13179      100000       2        82462   
   23.1      13388      100000       2        82365   
   23.2      13325      100000       2        82355   
   23.3      13374      100000       3        82428   
   23.4      13226      100000       2        82433   
   23.5      13290      100000       2        82425   
   23.6      13328      100000       2        82452   
   23.7      13313      100000       2        82446   
   23.8      13239      100000       2        82441   
   23.9      13299      100000       2        82509   
   24.0      13321      100000       3        82513   
   24.1      13097      100000       2        82602   
   24.2      13196      100000       2        82823   
   24.3      13250      100000       2        82561   
   24.4      13274      100000       2        82530   
   24.5      13248      100000       2        82532   
   24.6      13192      100000       2        82584   
   24.7      13193      100000       2        82714   
   24.8      13270      100000       3        82557   
   24.9      13286      100000       3        82347   
   25.0      13301      100000       2        82322   
   25.1      13560      100000       2        82088   
   25.2      13567      100000       2        81929   
   25.3      13543      100000       2        81945   
   25.4      13467      100000       2        82062   
   25.5      13472      100000       2        82128   
   25.6      13500      100000       2        82197   
   25.7      13407      100000       2        82448   
   25.8      13243      100000       2        82654   
   25.9      13114      100000       2        82702   
   26.0      13109      100000       2        82685   
   26.1      13159      100000       2        82685   
   26.2      13221      100000       2        82525   
   26.3      13357      100000       2        82490   
   26.4      13409      100000       3        82312   
   26.5      13466      100000       3        82220   
   26.6      13685      100000       2        81909   
   26.7      13559      100000       2        81882   
   26.8      13496      100000       2        82070   
   26.9      13420      100000       2        82144   
   27.0      13355      100000       2        82210   
   27.1      13556      100000       2        82103   
   27.2      13634      100000       2        81906   
   27.3      13509      100000       2        82048   
   27.4      13386      100000       2        82127   
   27.5      13404      100000       2        82310   
   27.6      13205      100000       2        82624   
   27.7      13017      100000       2        82898   
   27.8      12880      100000       2        83128   
   27.9      12889      100000       2        83213   
   28.0      12980      100000       2        82955   
