 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1        9540      100000      160       82295        13       67602   
   0.2        9814      100000      208       81765        13       64263   
   0.3       10374      100000      207       79609        14       59436   
   0.4       10592      100000      215       79145        19       62084   
   0.5       10883      100000      245       78402        15       58924   
   0.6       11293      100000      261       77437        20       56301   
   0.7       11526      100000      271       76960        19       57511   
   0.8       12070      100000      245       75566        16       56898   
   0.9       12529      100000      299       74133        20       53983   
   1.0       13104      100000      255       72775        18       56860   
   1.1       13687      100000      241       71990        20       58016   
   1.2       13835      100000      218       72183        20       61149   
   1.3       14150      100000      180       72372        17       60709   
   1.4       14221      100000      126       72703        16       65772   
   1.5       14132      100000       82       73740        16       69609   
   1.6       13725      100000       71       75270        16       72976   
   1.7       13530      100000       52       76165        12       73439   
   1.8       13323      100000       44       77483        12       74603   
   1.9       13135      100000       31       78403        11       75855   
   2.0       12792      100000       27       79452        10       77811   
   2.1       12746      100000       24       79614        10       78889   
   2.2       12415      100000       18       80328        11       80140   
   2.3       12516      100000       16       80883        10       79778   
   2.4       12077      100000       14       81487        9        79512   
   2.5       11899      100000       12       81992        7        80504   
   2.6       11793      100000       13       82504        8        81394   
   2.7       11839      100000       16       82557        9        81800   
   2.8       11630      100000       10       82943        9        82634   
   2.9       11550      100000       12       83313        8        82353   
   3.0       11372      100000       9        83407        7        82890   
   3.1       11260      100000       9        83629        8        83463   
   3.2       11278      100000       11       83632        7        82744   
   3.3       11413      100000       8        83493        7        82831   
   3.4       11426      100000       10       83459        7        82951   
   3.5       11476      100000       10       83383        7        83098   
   3.6       11562      100000       11       83420        7        83301   
   3.7       11384      100000       7        83745        7        83745   
   3.8       11178      100000       7        84290        7        84290   
   3.9       11056      100000       7        84567        7        84567   
   4.0       10825      100000       8        84674        7        84630   
   4.1       11020      100000       8        84447        7        84425   
   4.2       11094      100000       9        84143        7        84081   
   4.3       11234      100000       7        83739        7        83739   
   4.4       11579      100000       8        83292        7        83264   
   4.5       11569      100000       8        83304        7        83280   
   4.6       11385      100000       7        83458        7        83458   
   4.7       11450      100000       7        83492        7        83492   
   4.8       11442      100000       8        83476        7        83449   
