 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       87752      100000       0          0          0          0     
   0.1       17142      100000      668       64140        0          0     
   0.2       16896      100000      606       64667        1         1087   
   0.3       16941      100000      582       64147        2         3016   
   0.4       17175      100000      632       63964        1         1695   
   0.5       17231      100000      577       64114        4         5279   
   0.6       17007      100000      588       64102        6         7747   
   0.7       17253      100000      572       63153        8        10916   
   0.8       17222      100000      588       63294        4         5765   
   0.9       17091      100000      605       64231        5         6051   
   1.0       17088      100000      602       64704        5         8117   
   1.1       17270      100000      595       63268        6        11135   
   1.2       17314      100000      567       63140        7        11743   
   1.3       17274      100000      568       63274        8        14307   
   1.4       17696      100000      582       62047        9        15024   
   1.5       17866      100000      604       61796        10       17166   
   1.6       18071      100000      599       61272        10       18614   
   1.7       18455      100000      578       60351        7        16423   
   1.8       18505      100000      537       60265        8        20220   
   1.9       18587      100000      539       59969        8        21481   
   2.0       19071      100000      522       59544        8        24103   
   2.1       19277      100000      478       58966        8        27281   
   2.2       19341      100000      443       59236        7        29247   
   2.3       19547      100000      419       58876        7        32611   
   2.4       19735      100000      396       58549        7        35875   
   2.5       20016      100000      365       58403        7        39779   
   2.6       20502      100000      306       58135        6        43403   
   2.7       20373      100000      270       58941        6        47099   
   2.8       20414      100000      205       59326        6        50888   
   2.9       20244      100000      163       60940        6        54766   
   3.0       20289      100000      127       62386        6        58312   
   3.1       19810      100000       72       63776        5        61671   
   3.2       19512      100000       46       65879        5        64748   
   3.3       18875      100000       27       68213        4        67599   
   3.4       18210      100000       15       70482        4        70227   
   3.5       17587      100000       7        72593        4        72514   
   3.6       16865      100000       6        74925        4        74880   
   3.7       15867      100000       5        77016        4        76994   
   3.8       15244      100000       6        78621        4        78572   
   3.9       14425      100000       4        80169        4        80169   
   4.0       13906      100000       4        81287        4        81287   
   4.1       13361      100000       4        82119        4        82119   
   4.2       13105      100000       4        82665        4        82665   
   4.3       12917      100000       4        82830        4        82830   
   4.4       13205      100000       4        82776        4        82776   
   4.5       13130      100000       4        82764        4        82764   
   4.6       13284      100000       5        82429        4        82406   
   4.7       13360      100000       4        82212        4        82212   
   4.8       13431      100000       4        82074        4        82074   
   4.9       13575      100000       4        81979        3        81953   
   5.0       13615      100000       4        81786        4        81786   
   5.1       13622      100000       4        81868        4        81868   
   5.2       13411      100000       4        82119        4        82119   
   5.3       13659      100000       3        81726        3        81726   
   5.4       13673      100000       3        81460        3        81460   
   5.5       13804      100000       4        81224        4        81224   
   5.6       13847      100000       3        81108        3        81108   
   5.7       13895      100000       3        81171        3        81171   
   5.8       13845      100000       3        81064        3        81064   
   5.9       13809      100000       4        81361        3        81340   
   6.0       13917      100000       2        81256        2        81256   
   6.1       13891      100000       2        80995        2        80995   
   6.2       13989      100000       2        80998        2        80998   
   6.3       13843      100000       2        81062        2        81062   
   6.4       13746      100000       2        81227        2        81227   
   6.5       13794      100000       3        81289        2        81268   
   6.6       13783      100000       2        81511        2        81511   
   6.7       13664      100000       2        81435        2        81435   
   6.8       13681      100000       2        81540        2        81540   
   6.9       13698      100000       2        81490        2        81490   
   7.0       13558      100000       2        81543        2        81543   
   7.1       13464      100000       2        82038        2        82038   
   7.2       13436      100000       2        82036        2        82036   
   7.3       13495      100000       2        82104        2        82104   
   7.4       13240      100000       2        82303        2        82303   
   7.5       13280      100000       2        82443        2        82443   
   7.6       13330      100000       2        82304        2        82304   
   7.7       13315      100000       2        82402        2        82402   
   7.8       13182      100000       2        82370        2        82370   
   7.9       13397      100000       2        82032        2        82032   
   8.0       13571      100000       2        81822        2        81822   
   8.1       13434      100000       2        81979        2        81979   
   8.2       13483      100000       2        82032        2        82032   
   8.3       13618      100000       2        81937        2        81937   
   8.4       13551      100000       2        82018        2        82018   
   8.5       13617      100000       2        82064        2        82064   
   8.6       13652      100000       2        81881        2        81881   
   8.7       13549      100000       2        81989        2        81989   
   8.8       13400      100000       2        82028        2        82028   
   8.9       13373      100000       2        81894        2        81894   
   9.0       13434      100000       2        81839        2        81839   
   9.1       13610      100000       2        82020        2        82020   
   9.2       13355      100000       2        82370        2        82370   
   9.3       13211      100000       2        82564        2        82564   
   9.4       13175      100000       2        82586        2        82586   
   9.5       13267      100000       2        82444        2        82444   
   9.6       13314      100000       2        82404        2        82404   
   9.7       13444      100000       2        82122        2        82122   
   9.8       13470      100000       2        81828        2        81828   
   9.9       13695      100000       2        81435        2        81435   
   10.0      13933      100000       2        81057        2        81057   
   10.1      14041      100000       2        80908        2        80908   
   10.2      14025      100000       2        80759        2        80759   
   10.3      14133      100000       2        80778        2        80778   
   10.4      14070      100000       2        80927        2        80927   
   10.5      14172      100000       2        80877        2        80877   
   10.6      14126      100000       2        80880        2        80880   
   10.7      14017      100000       2        80684        2        80684   
   10.8      14186      100000       3        80486        2        80461   
   10.9      14135      100000       2        80686        1        79686   
   11.0      14126      100000       3        80864        1        80196   
   11.1      14104      100000       2        80773        1        80461   
   11.2      14195      100000       2        80584        1        80553   
   11.3      14159      100000       1        80721        1        80721   
   11.4      14133      100000       1        80793        1        80793   
   11.5      14032      100000       1        81077        1        81077   
   11.6      13910      100000       2        81256        1        81232   
   11.7      13720      100000       1        81542        1        81542   
   11.8      13585      100000       1        81699        1        81699   
   11.9      13516      100000       2        82105        2        82105   
   12.0      13334      100000       2        82357        2        82357   
   12.1      13355      100000       1        82308        1        82308   
   12.2      13319      100000       1        82399        1        82399   
   12.3      13339      100000       1        82513        1        82513   
   12.4      13034      100000       1        82808        1        82808   
   12.5      12912      100000       2        83070        2        83070   
   12.6      12790      100000       1        83365        1        83365   
   12.7      12680      100000       1        83554        1        83554   
   12.8      12586      100000       2        83555        2        83555   
   12.9      12609      100000       2        83699        2        83699   
   13.0      12535      100000       2        83820        2        83820   
   13.1      12495      100000       2        83908        2        83908   
   13.2      12499      100000       1        83825        1        83825   
   13.3      12393      100000       2        83796        2        83796   
   13.4      12554      100000       1        83682        1        83682   
   13.5      12689      100000       1        83448        1        83448   
   13.6      12761      100000       1        83367        1        83367   
   13.7      12703      100000       1        83207        1        83207   
   13.8      12950      100000       2        82927        2        82927   
   13.9      12892      100000       1        83132        1        83132   
   14.0      12963      100000       1        83008        1        83008   
   14.1      13078      100000       2        82665        2        82665   
   14.2      13213      100000       1        82660        1        82660   
   14.3      13064      100000       2        82719        2        82719   
   14.4      13006      100000       2        82773        2        82773   
   14.5      13005      100000       2        82905        2        82905   
   14.6      13073      100000       2        82926        2        82926   
   14.7      13157      100000       2        82622        2        82622   
   14.8      13197      100000       2        82667        2        82667   
   14.9      13421      100000       3        82364        2        82338   
   15.0      13525      100000       2        82249        2        82249   
   15.1      13399      100000       2        82119        2        82119   
   15.2      13359      100000       2        82170        2        82170   
   15.3      13427      100000       2        82202        2        82202   
   15.4      13209      100000       2        82499        2        82499   
   15.5      13244      100000       2        82604        2        82604   
   15.6      13106      100000       2        82760        2        82760   
   15.7      12844      100000       1        83148        1        83148   
   15.8      12812      100000       2        83226        2        83226   
   15.9      12816      100000       2        83272        2        83272   
   16.0      12756      100000       2        83240        2        83240   
   16.1      12653      100000       2        83526        2        83526   
   16.2      12650      100000       2        83547        2        83547   
   16.3      12702      100000       2        83658        2        83658   
   16.4      12488      100000       2        83736        2        83736   
   16.5      12654      100000       2        83536        2        83536   
   16.6      12717      100000       2        83506        2        83506   
   16.7      12749      100000       2        83504        2        83504   
   16.8      12773      100000       2        83520        2        83520   
   16.9      12757      100000       2        83369        2        83369   
   17.0      12679      100000       2        83447        2        83447   
   17.1      12808      100000       2        83278        2        83278   
   17.2      12841      100000       2        83208        2        83208   
   17.3      12925      100000       2        83115        2        83115   
   17.4      12754      100000       2        83292        2        83292   
   17.5      12802      100000       2        83338        2        83338   
   17.6      12683      100000       2        83368        2        83368   
   17.7      12791      100000       2        83189        2        83189   
   17.8      12893      100000       2        83092        1        83069   
   17.9      12853      100000       2        83034        2        83034   
   18.0      12841      100000       3        83089        2        83066   
   18.1      12946      100000       2        83150        2        83150   
   18.2      13015      100000       2        83040        2        83040   
   18.3      12921      100000       2        83033        2        83033   
   18.4      12843      100000       3        83070        2        83041   
   18.5      12983      100000       2        83036        2        83036   
   18.6      12985      100000       3        82944        2        82921   
   18.7      12977      100000       2        82808        2        82808   
   18.8      13132      100000       2        82779        2        82779   
   18.9      13021      100000       2        82965        2        82965   
   19.0      12875      100000       2        83250        2        83250   
   19.1      12882      100000       2        83098        2        83098   
   19.2      12915      100000       2        83222        2        83222   
   19.3      12980      100000       2        83089        2        83089   
   19.4      12950      100000       2        83052        2        83052   
   19.5      12918      100000       2        83113        2        83113   
   19.6      12839      100000       2        83221        2        83221   
   19.7      12880      100000       2        83100        2        83100   
   19.8      12978      100000       2        83044        2        83044   
   19.9      12902      100000       2        83115        2        83115   
   20.0      12832      100000       2        83053        2        83053   
   20.1      12983      100000       2        82769        2        82769   
   20.2      13008      100000       2        82937        2        82937   
   20.3      13027      100000       2        83022        2        83022   
   20.4      13193      100000       2        82608        2        82608   
   20.5      13293      100000       2        82478        2        82478   
   20.6      13331      100000       2        82402        2        82402   
   20.7      13253      100000       2        82349        2        82349   
   20.8      13344      100000       2        82384        2        82384   
   20.9      13197      100000       2        82650        2        82650   
   21.0      13272      100000       2        82577        2        82577   
   21.1      13172      100000       1        82772        1        82772   
   21.2      12919      100000       2        82866        2        82866   
   21.3      13231      100000       1        82743        1        82743   
   21.4      12981      100000       1        82932        1        82932   
   21.5      13141      100000       1        82917        1        82917   
   21.6      13061      100000       1        82852        1        82852   
   21.7      13068      100000       1        82834        1        82834   
   21.8      12989      100000       2        82988        2        82988   
   21.9      13073      100000       1        82875        1        82875   
   22.0      13054      100000       2        82825        2        82825   
   22.1      12990      100000       2        82796        2        82796   
   22.2      12921      100000       2        82985        2        82985   
   22.3      12871      100000       2        83013        2        83013   
   22.4      12892      100000       2        83247        2        83247   
   22.5      12562      100000       2        83558        2        83558   
   22.6      12554      100000       2        83591        2        83591   
   22.7      12577      100000       1        83654        1        83654   
   22.8      12572      100000       1        83801        1        83801   
   22.9      12622      100000       1        83756        1        83756   
   23.0      12696      100000       1        83522        1        83522   
   23.1      12699      100000       1        83507        1        83507   
   23.2      12678      100000       2        83498        2        83498   
   23.3      12744      100000       2        83300        2        83300   
   23.4      13013      100000       2        82955        2        82955   
   23.5      13024      100000       2        82844        2        82844   
   23.6      13122      100000       2        82852        2        82852   
   23.7      13162      100000       2        82696        2        82696   
   23.8      13177      100000       2        82635        2        82635   
   23.9      13193      100000       3        82735        2        82714   
   24.0      13202      100000       2        82523        2        82523   
   24.1      13179      100000       2        82557        2        82557   
   24.2      13179      100000       4        82338        2        82283   
   24.3      13306      100000       2        82436        2        82436   
   24.4      13371      100000       2        82463        2        82463   
   24.5      13195      100000       2        82550        2        82550   
   24.6      13204      100000       2        82625        2        82625   
   24.7      13049      100000       2        82744        2        82744   
   24.8      13191      100000       2        82673        2        82673   
   24.9      13163      100000       2        82601        2        82601   
   25.0      13055      100000       2        82766        2        82766   
   25.1      13191      100000       2        82686        2        82686   
   25.2      13064      100000       2        82656        2        82656   
   25.3      13130      100000       2        82620        2        82620   
   25.4      13018      100000       3        82849        2        82817   
   25.5      13119      100000       2        82719        2        82719   
   25.6      13089      100000       2        82865        2        82865   
   25.7      13141      100000       2        82904        2        82904   
   25.8      12940      100000       2        82934        2        82934   
   25.9      13069      100000       2        82867        2        82867   
   26.0      13067      100000       2        82812        2        82812   
   26.1      13227      100000       2        82682        2        82682   
   26.2      13153      100000       2        82539        2        82539   
   26.3      13199      100000       2        82687        2        82687   
   26.4      13050      100000       2        82873        2        82873   
   26.5      13119      100000       2        82868        2        82868   
   26.6      13124      100000       2        82825        2        82825   
   26.7      13095      100000       2        82939        2        82939   
   26.8      12856      100000       2        83149        2        83149   
   26.9      12892      100000       2        83198        2        83198   
   27.0      12725      100000       2        83365        2        83365   
   27.1      12768      100000       2        83430        2        83430   
   27.2      12788      100000       2        83392        2        83392   
   27.3      12763      100000       2        83395        2        83395   
   27.4      12697      100000       2        83590        2        83590   
   27.5      12751      100000       2        83415        2        83415   
   27.6      12714      100000       2        83375        2        83375   
   27.7      12884      100000       2        83316        2        83316   
   27.8      12920      100000       2        83153        2        83153   
   27.9      12882      100000       2        83167        2        83167   
   28.0      12874      100000       2        83077        2        83077   
   28.1      12946      100000       2        83081        2        83081   
   28.2      13124      100000       2        82965        2        82965   
   28.3      13280      100000       2        82615        2        82615   
   28.4      13334      100000       2        82211        2        82211   
   28.5      13375      100000       2        82282        2        82282   
   28.6      13299      100000       2        82507        2        82507   
   28.7      13242      100000       2        82634        2        82634   
   28.8      13225      100000       2        82497        2        82497   
   28.9      13350      100000       2        82370        2        82370   
   29.0      13456      100000       2        81965        2        81965   
   29.1      13646      100000       2        81906        2        81906   
   29.2      13431      100000       2        82143        2        82143   
   29.3      13599      100000       2        82137        2        82137   
   29.4      13194      100000       2        82520        2        82520   
   29.5      13276      100000       2        82420        2        82420   
   29.6      13436      100000       2        82319        2        82319   
   29.7      13358      100000       2        82292        2        82292   
