 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       64669      100000       3          69    
   0.1        6788      100000       64       88016   
   0.2        7540      100000       78       85887   
   0.3        7916      100000      114       85125   
   0.4        8424      100000      120       83972   
   0.5        8922      100000      179       82586   
   0.6        9352      100000      142       81820   
   0.7        9651      100000      155       81103   
   0.8       10137      100000      158       80074   
   0.9       10338      100000      148       80022   
   1.0       10899      100000      157       78887   
   1.1       11248      100000      109       78089   
   1.2       11330      100000      104       78961   
   1.3       11290      100000       73       79144   
   1.4       11079      100000       56       79833   
   1.5       11185      100000       55       80360   
   1.6       11279      100000       44       80685   
   1.7       11094      100000       38       81137   
   1.8       11043      100000       29       81492   
   1.9       11056      100000       22       82185   
   2.0       10788      100000       21       82832   
   2.1       10674      100000       14       83259   
   2.2       10412      100000       18       84031   
   2.3       10281      100000       14       84533   
   2.4       10157      100000       16       84816   
   2.5        9996      100000       11       84974   
   2.6        9738      100000       9        85542   
   2.7        9855      100000       10       85508   
   2.8        9897      100000       10       85466   
   2.9        9859      100000       12       85482   
   3.0       10103      100000       17       85254   
   3.1       10037      100000       19       84899   
   3.2       10221      100000       11       84614   
   3.3       10306      100000       18       84439   
   3.4       10539      100000       12       84056   
   3.5       10443      100000       15       84254   
   3.6       10365      100000       13       84194   
   3.7       10191      100000       14       85000   
   3.8       10093      100000       15       85118   
   3.9       10052      100000       12       85287   
   4.0        9914      100000       11       85463   
   4.1        9857      100000       12       85642   
   4.2        9828      100000       11       85901   
   4.3        9719      100000       12       85819   
   4.4        9958      100000       9        85528   
   4.5        9840      100000       11       85745   
   4.6        9894      100000       11       85788   
   4.7        9691      100000       13       86015   
   4.8        9786      100000       16       85903   
   4.9        9808      100000       13       86003   
   5.0        9835      100000       13       85677   
   5.1        9887      100000       13       85539   
   5.2       10161      100000       15       85289   
   5.3       10059      100000       14       85110   
   5.4       10063      100000       11       85231   
   5.5        9881      100000       13       85760   
   5.6        9994      100000       12       85513   
   5.7        9822      100000       13       85608   
   5.8        9745      100000       11       85554   
   5.9        9932      100000       12       85485   
   6.0        9842      100000       13       85648   
   6.1        9910      100000       13       85513   
   6.2       10085      100000       12       85288   
   6.3       10016      100000       11       85109   
   6.4       10177      100000       10       85065   
   6.5       10213      100000       10       84956   
   6.6       10331      100000       10       84728   
   6.7       10142      100000       12       84988   
   6.8       10056      100000       9        85248   
   6.9       10061      100000       12       85034   
   7.0       10052      100000       13       85043   
   7.1       10172      100000       10       84861   
   7.2       10090      100000       12       85048   
   7.3       10139      100000       9        85148   
   7.4       10149      100000       9        84881   
   7.5       10276      100000       10       84675   
   7.6       10163      100000       10       85010   
   7.7       10092      100000       11       85200   
   7.8       10044      100000       7        85303   
   7.9        9975      100000       7        85580   
   8.0        9613      100000       8        86107   
   8.1        9619      100000       7        86487   
   8.2        9427      100000       6        86603   
   8.3        9591      100000       7        86455   
   8.4        9649      100000       8        86388   
   8.5        9517      100000       7        86608   
   8.6        9637      100000       7        86369   
   8.7        9542      100000       5        86498   
   8.8        9449      100000       5        86556   
   8.9        9428      100000       5        86649   
   9.0        9668      100000       6        86413   
   9.1        9625      100000       7        86238   
   9.2        9831      100000       5        85808   
   9.3        9761      100000       5        85707   
   9.4        9885      100000       9        85802   
   9.5        9800      100000       5        85924   
   9.6        9638      100000       5        86128   
   9.7        9628      100000       4        86266   
   9.8        9657      100000       5        86279   
   9.9        9645      100000       4        86169   
   10.0       9647      100000       4        86113   
   10.1       9775      100000       4        86123   
   10.2       9683      100000       4        86208   
   10.3       9701      100000       6        86378   
   10.4       9575      100000       4        86209   
   10.5       9717      100000       4        86188   
   10.6       9651      100000       4        86391   
   10.7       9506      100000       3        86369   
