 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       75962      100000       0          0          0          0     
   0.1       10658      100000      154       81759        11       66470   
   0.2       10647      100000      153       81356        7        68921   
   0.3       10946      100000      130       80736        5        68219   
   0.4       11371      100000      151       79916        8        69488   
   0.5       11609      100000      159       79304        11       62749   
   0.6       11685      100000      179       78748        11       60132   
   0.7       11827      100000      181       78173        11       59586   
   0.8       11843      100000      155       78460        10       66646   
   0.9       12290      100000      178       77608        14       64312   
   1.0       12164      100000      181       77187        10       62333   
   1.1       12428      100000      187       76997        13       59210   
   1.2       12419      100000      177       76938        14       64192   
   1.3       12912      100000      155       76231        12       65872   
   1.4       12800      100000      187       76087        18       61452   
   1.5       12952      100000      187       75993        17       63920   
   1.6       13075      100000      163       75300        19       66361   
   1.7       13357      100000      191       75174        20       63195   
   1.8       13414      100000      178       74952        18       64369   
   1.9       13531      100000      170       74880        18       62902   
   2.0       13781      100000      182       74769        16       64151   
   2.1       13785      100000      168       74448        18       63217   
   2.2       13850      100000      152       74341        17       64123   
   2.3       13935      100000      165       74566        16       63638   
   2.4       14324      100000      138       73535        16       63852   
   2.5       14220      100000      130       74087        16       65449   
   2.6       14234      100000      121       74578        14       66352   
   2.7       14245      100000      117       74387        18       69035   
   2.8       14445      100000       98       74060        16       69926   
   2.9       14475      100000       96       74562        15       69856   
   3.0       14201      100000       97       74971        14       69440   
   3.1       14166      100000       93       75054        14       71026   
   3.2       14140      100000       81       74873        15       71913   
   3.3       14201      100000       81       75263        14       72121   
   3.4       14179      100000       63       75514        15       73390   
   3.5       14097      100000       56       76291        13       74524   
   3.6       13968      100000       55       76633        13       73727   
   3.7       13907      100000       43       76495        13       74265   
   3.8       13920      100000       42       76841        13       74984   
   3.9       13893      100000       36       77124        12       75401   
   4.0       13814      100000       30       77281        11       75811   
   4.1       13674      100000       30       77548        10       76065   
   4.2       13612      100000       27       77773        10       76408   
   4.3       13564      100000       31       77957        11       76662   
   4.4       13549      100000       31       78259        11       76969   
   4.5       13446      100000       32       78243        12       77030   
   4.6       13679      100000       28       78118        11       77070   
   4.7       13393      100000       36       78454        11       77460   
   4.8       13398      100000       27       78417        12       77795   
   4.9       13447      100000       32       78283        12       77713   
   5.0       13392      100000       28       78441        11       77933   
   5.1       13515      100000       23       78209        10       77854   
   5.2       13386      100000       19       78326        11       78126   
   5.3       13363      100000       27       78783        10       78323   
   5.4       13322      100000       23       78746        8        77477   
   5.5       13430      100000       28       78595        8        77268   
   5.6       13692      100000       20       78034        8        76956   
   5.7       13473      100000       26       78300        9        77188   
   5.8       13719      100000       20       78396        9        77494   
   5.9       13481      100000       26       78137        10       77226   
   6.0       13615      100000       24       78521        9        77742   
   6.1       13309      100000       26       78729        9        77996   
   6.2       13401      100000       23       78960        9        78313   
   6.3       13315      100000       16       78843        9        78420   
   6.4       13413      100000       19       78926        9        78567   
   6.5       13377      100000       21       78999        10       78720   
   6.6       13261      100000       10       79109        10       79109   
   6.7       13319      100000       24       79219        9        78826   
   6.8       13367      100000       17       78723        9        78516   
   6.9       13342      100000       20       78852        8        77577   
   7.0       13378      100000       33       78954        8        77323   
   7.1       13552      100000       22       78549        8        77212   
   7.2       13494      100000       17       78552        8        77380   
   7.3       13396      100000       23       78587        8        77368   
   7.4       13371      100000       28       79008        9        77694   
   7.5       13348      100000       21       78797        9        77727   
   7.6       13318      100000       19       79126        8        78137   
   7.7       13380      100000       16       78968        9        78144   
   7.8       13319      100000       17       78976        9        78198   
   7.9       13471      100000       19       78837        9        78112   
   8.0       13502      100000       20       78641        8        77924   
   8.1       13292      100000       27       78740        8        77991   
   8.2       13389      100000       24       78841        9        78225   
   8.3       13507      100000       20       78733        9        78309   
   8.4       13342      100000       21       78983        9        78620   
   8.5       13326      100000       21       79230        9        78894   
   8.6       13336      100000       20       79285        9        78975   
   8.7       13346      100000       18       79214        9        78977   
   8.8       13406      100000       19       78819        9        78549   
   8.9       13556      100000       22       78766        9        78398   
   9.0       13576      100000       21       78725        9        78444   
   9.1       13491      100000       19       78819        9        78551   
   9.2       13324      100000       17       79099        9        78872   
   9.3       13390      100000       24       79156        9        78785   
   9.4       13293      100000       19       79090        9        78808   
   9.5       13390      100000       20       79171        9        78897   
   9.6       13310      100000       17       79228        9        79037   
   9.7       13286      100000       19       79293        9        79030   
   9.8       13248      100000       24       79372        9        79006   
   9.9       13437      100000       21       79216        9        78871   
   10.0      13359      100000       15       79187        9        79032   
   10.1      13298      100000       16       79279        9        79100   
   10.2      13246      100000       15       79699        9        79562   
   10.3      13189      100000       16       79774        9        79614   
   10.4      13129      100000       22       79772        9        79336   
   10.5      13102      100000       20       79444        9        79131   
   10.6      13297      100000       17       79290        9        79055   
   10.7      13354      100000       14       79064        9        78914   
   10.8      13351      100000       28       79012        9        78395   
   10.9      13386      100000       16       78543        7        78227   
   11.0      13464      100000       18       78509        7        78189   
   11.1      13526      100000       16       78455        7        78229   
   11.2      13458      100000       17       78643        7        78370   
   11.3      13420      100000       15       78949        7        78742   
   11.4      13253      100000       20       79022        8        78735   
   11.5      13430      100000       17       79097        8        78885   
   11.6      13326      100000       17       79127        8        78908   
   11.7      13336      100000       15       78995        8        78833   
   11.8      13334      100000       11       78885        7        78793   
   11.9      13302      100000       18       79031        6        78700   
   12.0      13376      100000       19       78927        6        78545   
   12.1      13644      100000       19       78685        8        78381   
   12.2      13392      100000       18       79015        6        78720   
   12.3      13303      100000       10       79021        5        78887   
   12.4      13218      100000       15       79205        7        79014   
   12.5      13454      100000       11       79141        6        79015   
   12.6      13501      100000       18       78792        8        78540   
   12.7      13353      100000       19       79024        8        78719   
   12.8      13496      100000       12       78822        7        78703   
   12.9      13171      100000       22       79269        9        78937   
   13.0      13435      100000       15       79011        7        78814   
   13.1      13484      100000       19       78913        8        78625   
   13.2      13401      100000       15       78711        7        78507   
   13.3      13659      100000       19       78287        9        77987   
   13.4      13458      100000       21       78449        10       78164   
   13.5      13341      100000       20       78757        9        78473   
   13.6      13581      100000       13       78453        7        78312   
   13.7      13453      100000       13       78917        9        78727   
   13.8      13400      100000       23       78753        8        78349   
   13.9      13466      100000       19       78944        8        78643   
   14.0      13288      100000       15       78804        8        78604   
   14.1      13509      100000       11       78614        7        78521   
   14.2      13429      100000       14       78516        8        78372   
   14.3      13603      100000       14       78747        7        78542   
   14.4      13468      100000       15       78909        7        78700   
   14.5      13445      100000       13       79060        7        78911   
   14.6      13169      100000       12       79517        8        79422   
   14.7      13119      100000       17       79750        8        79539   
   14.8      13109      100000       18       79669        8        79425   
   14.9      13347      100000       17       79357        8        79072   
   15.0      13199      100000       22       79449        7        79076   
   15.1      13226      100000       15       79243        7        79032   
   15.2      13558      100000       13       79217        7        79071   
   15.3      13325      100000       18       79141        8        78848   
   15.4      13461      100000       21       78985        9        78577   
   15.5      13535      100000       17       78751        9        78550   
   15.6      13449      100000       20       78889        9        78598   
   15.7      13229      100000       16       79046        9        78875   
   15.8      13263      100000       24       79242        9        78857   
   15.9      13292      100000       19       78913        8        77703   
   16.0      13484      100000       20       78857        8        77626   
   16.1      13474      100000       17       78961        8        77891   
   16.2      13371      100000       22       78996        8        77962   
   16.3      13647      100000       15       78424        8        77694   
   16.4      13438      100000       21       78650        8        77820   
   16.5      13738      100000       14       78290        8        77823   
   16.6      13594      100000       24       78442        8        77682   
   16.7      13581      100000       19       78507        8        77982   
   16.8      13540      100000       25       78717        8        78140   
   16.9      13423      100000       18       78615        8        78364   
   17.0      13428      100000       15       78503        8        78315   
   17.1      13638      100000       20       78374        7        78017   
   17.2      13581      100000       17       78401        8        78168   
   17.3      13620      100000       16       78470        8        78242   
   17.4      13806      100000       11       78281        8        78215   
   17.5      13590      100000       20       78505        8        78189   
   17.6      13749      100000       16       78436        8        78219   
   17.7      13558      100000       19       78555        8        78255   
   17.8      13417      100000       12       78698        8        78601   
   17.9      13435      100000       17       78933        8        78643   
   18.0      13552      100000       15       78798        8        78614   
   18.1      13373      100000       18       79034        8        78771   
   18.2      13523      100000       11       79033        8        78947   
   18.3      13460      100000       21       79185        8        78839   
   18.4      13461      100000       17       79063        8        78819   
   18.5      13364      100000       19       78986        8        78705   
   18.6      13480      100000       19       78804        8        78518   
   18.7      13559      100000       15       78789        8        78621   
   18.8      13502      100000       19       79113        8        78780   
   18.9      13445      100000       15       79078        7        78883   
   19.0      13405      100000       11       78882        8        78799   
