 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       64669      100000       3          69         0          0     
   0.1        6974      100000       59       87586        2        84657   
   0.2        7347      100000       77       87051        1        81985   
   0.3        7903      100000       97       85199        2        79136   
   0.4        8429      100000      116       84234        2        78699   
   0.5        8796      100000      120       83122        1        75807   
   0.6        8978      100000      142       82068        5        72231   
   0.7        9509      100000      137       81219        8        73704   
   0.8       10005      100000      131       80246        10       74749   
   0.9       10317      100000      139       79951        10       73104   
   1.0       10918      100000      148       78832        18       72703   
   1.1       10977      100000      124       79378        12       74128   
   1.2       11324      100000       97       78311        11       74741   
   1.3       11202      100000       68       79333        12       76504   
   1.4       11230      100000       55       80640        13       78643   
   1.5       10922      100000       30       81540        11       79245   
   1.6       10741      100000       27       81605        12       79892   
   1.7       10859      100000       28       81819        11       77984   
   1.8       11093      100000       35       81709        9        78886   
   1.9       10958      100000       28       82183        9        80391   
   2.0       10898      100000       25       82189        7        80626   
   2.1       10839      100000       19       82357        6        80692   
   2.2       10744      100000       12       82749        5        81534   
   2.3       10487      100000       15       83771        5        82861   
   2.4       10345      100000       10       84424        5        83921   
   2.5       10285      100000       7        84794        5        84518   
   2.6        9931      100000       12       85431        6        85238   
   2.7        9746      100000       7        85803        5        85754   
   2.8        9755      100000       9        85636        5        85540   
   2.9        9816      100000       5        85678        5        85678   
   3.0        9831      100000       5        85719        5        85719   
   3.1        9716      100000       7        85756        4        84742   
   3.2        9758      100000       6        85718        5        84885   
   3.3        9841      100000       7        85408        5        84776   
   3.4       10019      100000       8        85129        5        84668   
   3.5        9955      100000       11       85437        5        85113   
   3.6        9963      100000       5        85352        4        85316   
   3.7        9813      100000       8        85704        6        85658   
   3.8        9812      100000       10       85833        7        85768   
   3.9        9752      100000       11       86052        7        85954   
   4.0        9751      100000       8        85684        6        85634   
   4.1        9885      100000       7        85719        6        85683   
   4.2        9799      100000       9        85567        7        85521   
   4.3        9999      100000       9        85406        7        85355   
   4.4        9949      100000       8        85283        7        85262   
   4.5        9948      100000       7        85630        6        85609   
   4.6        9848      100000       7        85634        6        84794   
   4.7        9644      100000       9        86052        6        85345   
   4.8        9724      100000       7        85867        6        85438   
   4.9        9805      100000       7        85937        6        85771   
   5.0        9650      100000       7        85987        6        85965   
   5.1        9773      100000       7        86150        6        86127   
   5.2        9971      100000       5        85669        5        85669   
   5.3        9931      100000       7        85808        6        85778   
   5.4        9802      100000       7        85913        6        85891   
   5.5        9737      100000       6        86034        6        86034   
   5.6        9716      100000       7        86068        6        86047   
   5.7        9597      100000       7        86136        6        86115   
   5.8        9595      100000       7        86414        6        86377   
   5.9        9566      100000       6        86379        6        86379   
   6.0        9654      100000       6        86150        6        86150   
   6.1        9707      100000       8        86083        6        86034   
   6.2        9829      100000       7        85911        6        85888   
   6.3        9754      100000       6        85961        6        85961   
   6.4        9682      100000       8        85971        6        85925   
   6.5        9832      100000       6        85908        6        85908   
   6.6        9708      100000       7        86012        6        85991   
   6.7        9781      100000       6        85835        6        85835   
   6.8        9906      100000       6        85594        6        85594   
   6.9        9922      100000       7        85450        6        85427   
   7.0        9972      100000       10       85576        6        85485   
   7.1       10024      100000       8        85689        6        85639   
   7.2        9988      100000       8        85448        6        85399   
   7.3        9831      100000       7        85653        6        85624   
   7.4        9760      100000       6        86083        6        86083   
   7.5        9650      100000       7        86148        6        86124   
   7.6        9507      100000       6        86411        6        86411   
   7.7        9580      100000       7        86443        6        86415   
   7.8        9582      100000       6        86365        6        86365   
   7.9        9591      100000       6        86341        6        86341   
   8.0        9610      100000       6        86151        6        86151   
   8.1        9873      100000       6        85936        6        85936   
   8.2        9667      100000       6        86021        6        86021   
   8.3        9727      100000       7        86133        6        86111   
   8.4        9647      100000       6        86080        6        86080   
   8.5        9788      100000       6        85913        6        85913   
   8.6        9814      100000       7        85737        6        85715   
   8.7        9797      100000       6        85915        6        85915   
   8.8        9746      100000       6        86026        6        86026   
   8.9        9653      100000       6        86207        6        86207   
   9.0        9731      100000       6        86212        6        86212   
   9.1        9736      100000       7        86073        6        86052   
   9.2        9719      100000       6        86018        6        86018   
   9.3        9742      100000       6        86010        6        86010   
   9.4        9786      100000       7        86072        7        86072   
   9.5        9823      100000       7        86074        7        86074   
   9.6        9791      100000       7        86124        7        86124   
   9.7        9755      100000       8        86205        7        86184   
   9.8        9822      100000       7        86210        7        86210   
   9.9        9798      100000       7        86305        7        86305   
   10.0       9784      100000       7        86216        7        86216   
   10.1       9846      100000       8        86009        7        85985   
   10.2       9702      100000       7        86071        7        86071   
   10.3       9658      100000       7        86309        7        86309   
   10.4       9723      100000       7        86271        7        86271   
   10.5       9595      100000       8        86420        7        86395   
   10.6       9645      100000       7        86320        7        86320   
   10.7       9670      100000       8        86335        7        86306   
   10.8       9662      100000       8        86297        7        86275   
   10.9       9658      100000       8        86050        7        86027   
   11.0       9821      100000       7        85939        7        85939   
   11.1       9774      100000       7        85934        7        85934   
   11.2       9961      100000       8        85720        7        85688   
   11.3      10047      100000       8        85550        6        84591   
   11.4       9993      100000       7        85482        6        84788   
   11.5      10019      100000       8        85650        6        85028   
   11.6      10002      100000       8        85533        6        84995   
   11.7       9985      100000       8        85463        6        85224   
   11.8      10000      100000       6        85397        6        85397   
   11.9       9911      100000       6        85621        6        85621   
   12.0       9726      100000       5        86120        5        86120   
   12.1       9622      100000       5        86299        5        86299   
