 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       45693      100000      381       11675        0          0     
   0.2       43604      100000      524       18910        0          0     
   0.3       42217      100000      558       22887        0          0     
   0.4       41510      100000      557       24739        0          0     
   0.5       41421      100000      520       25071        0          0     
   0.6       40912      100000      520       26119        0          0     
   0.7       40422      100000      522       27230        0          0     
   0.8       39970      100000      519       28406        0          0     
   0.9       40187      100000      519       28135        0          0     
   1.0       39952      100000      518       29151        0          0     
   1.1       39810      100000      501       29345        0          0     
   1.2       39531      100000      524       29915        0          0     
   1.3       39590      100000      514       30366        0          0     
   1.4       39647      100000      516       29569        0          0     
   1.5       39798      100000      502       29481        0          0     
   1.6       39989      100000      489       28919        0          0     
   1.7       39399      100000      500       30115        0          0     
   1.8       40064      100000      473       29601        0          0     
   1.9       39859      100000      499       30692        0          0     
   2.0       39715      100000      487       29820        0          0     
   2.1       39945      100000      466       29599        0          0     
   2.2       39419      100000      514       30832        0          0     
   2.3       39219      100000      526       31107        0          0     
   2.4       39450      100000      487       30597        0          0     
   2.5       39630      100000      474       30337        0          0     
   2.6       39327      100000      485       30289        0          0     
   2.7       39216      100000      485       31129        0          0     
   2.8       39266      100000      476       31289        0          0     
   2.9       39191      100000      462       31304        0          0     
   3.0       39070      100000      471       31263        0          0     
   3.1       39041      100000      507       31489        0          0     
   3.2       39089      100000      495       30619        0          0     
   3.3       38901      100000      497       31170        0          0     
   3.4       38780      100000      492       31671        0          0     
   3.5       39205      100000      476       30278        0          0     
   3.6       39532      100000      497       30093        0          0     
   3.7       39483      100000      476       30379        0          0     
   3.8       39356      100000      477       31056        0          0     
   3.9       39048      100000      475       31321        0          0     
   4.0       39436      100000      462       30118        0          0     
   4.1       39490      100000      486       30519        0          0     
   4.2       39207      100000      484       30698        0          0     
   4.3       39201      100000      491       31408        0          0     
   4.4       39290      100000      481       30949        0          0     
   4.5       39219      100000      473       30433        0          0     
   4.6       39282      100000      476       30895        0          0     
   4.7       39098      100000      468       31762        0          0     
   4.8       39070      100000      488       31131        0          0     
   4.9       39453      100000      483       30827        0          0     
   5.0       39094      100000      488       31374        0          0     
   5.1       39281      100000      451       31134        0          0     
