 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       42664      100000      535       17438   
   0.2       41314      100000      565       21995   
   0.3       40573      100000      549       24172   
   0.4       40513      100000      575       25506   
   0.5       40241      100000      575       25849   
   0.6       40156      100000      562       26200   
   0.7       40299      100000      554       25525   
   0.8       40327      100000      530       25249   
   0.9       40591      100000      554       25118   
   1.0       40455      100000      533       25561   
   1.1       40375      100000      578       25738   
   1.2       40655      100000      524       25774   
   1.3       40175      100000      544       26656   
   1.4       39941      100000      527       26798   
   1.5       40210      100000      529       26512   
   1.6       40066      100000      536       26957   
   1.7       39780      100000      560       27550   
   1.8       39985      100000      511       26447   
   1.9       40205      100000      509       26293   
   2.0       39983      100000      534       26977   
   2.1       40069      100000      522       26595   
   2.2       39917      100000      515       26122   
   2.3       40201      100000      538       26495   
   2.4       40080      100000      529       27156   
   2.5       40285      100000      505       26627   
   2.6       40126      100000      521       26554   
   2.7       40051      100000      513       26718   
   2.8       39966      100000      530       26928   
   2.9       40237      100000      538       26686   
   3.0       40438      100000      537       26485   
   3.1       40205      100000      541       26814   
   3.2       40324      100000      517       25973   
   3.3       40225      100000      532       26298   
   3.4       40149      100000      551       26544   
   3.5       40294      100000      537       25746   
   3.6       40216      100000      557       26901   
   3.7       40006      100000      546       26232   
   3.8       40432      100000      552       25839   
   3.9       40217      100000      519       26162   
   4.0       40339      100000      532       26196   
   4.1       40153      100000      542       26968   
   4.2       40176      100000      530       27029   
   4.3       39790      100000      542       27839   
   4.4       40034      100000      524       26552   
   4.5       40240      100000      521       27169   
   4.6       39951      100000      523       27156   
   4.7       40021      100000      525       26154   
   4.8       39926      100000      525       26419   
   4.9       40091      100000      551       26233   
   5.0       40228      100000      542       26391   
   5.1       40453      100000      552       26733   
   5.2       40470      100000      521       25896   
   5.3       40130      100000      537       26418   
   5.4       39940      100000      545       27180   
   5.5       40343      100000      527       26381   
   5.6       40316      100000      546       26800   
   5.7       40246      100000      512       27042   
   5.8       39667      100000      516       26789   
   5.9       39663      100000      530       27350   
   6.0       40239      100000      517       26421   
   6.1       40128      100000      510       26242   
   6.2       40271      100000      482       25174   
   6.3       40272      100000      492       25965   
   6.4       39882      100000      515       26754   
   6.5       39694      100000      531       27994   
   6.6       39911      100000      526       26895   
   6.7       40513      100000      541       26492   
   6.8       40399      100000      518       26305   
   6.9       39845      100000      527       27003   
   7.0       40187      100000      504       26655   
   7.1       40640      100000      515       25627   
   7.2       40167      100000      545       27295   
   7.3       40024      100000      528       26723   
   7.4       40022      100000      524       26620   
   7.5       40112      100000      526       26509   
   7.6       39830      100000      517       27742   
   7.7       39962      100000      521       27431   
   7.8       39681      100000      522       27594   
   7.9       39596      100000      535       27925   
   8.0       40187      100000      512       26850   
   8.1       40039      100000      525       27156   
   8.2       40135      100000      521       26749   
   8.3       40003      100000      511       26812   
   8.4       40151      100000      533       26535   
   8.5       39947      100000      544       27243   
   8.6       40201      100000      532       26868   
   8.7       40321      100000      489       25624   
   8.8       40230      100000      507       25744   
   8.9       40204      100000      513       27048   
   9.0       40319      100000      491       25744   
   9.1       40234      100000      543       27200   
   9.2       40417      100000      531       26222   
   9.3       40084      100000      517       26404   
   9.4       40009      100000      533       27075   
   9.5       40145      100000      532       25965   
   9.6       40347      100000      505       25374   
   9.7       40481      100000      544       26943   
   9.8       39530      100000      521       27884   
   9.9       39970      100000      515       27115   
   10.0      40135      100000      533       27452   
   10.1      39929      100000      524       27061   
   10.2      40239      100000      525       26261   
   10.3      39906      100000      529       27139   
   10.4      40009      100000      536       27224   
   10.5      39958      100000      534       27663   
   10.6      40053      100000      520       27486   
   10.7      40301      100000      532       27340   
   10.8      40045      100000      531       26954   
   10.9      40403      100000      524       26334   
   11.0      40386      100000      497       25948   
   11.1      40190      100000      531       26585   
   11.2      40112      100000      499       25803   
   11.3      40348      100000      508       25986   
   11.4      40206      100000      511       26305   
   11.5      40105      100000      538       26833   
   11.6      39993      100000      536       27074   
   11.7      40233      100000      533       26471   
   11.8      40038      100000      496       26172   
   11.9      40205      100000      516       26346   
   12.0      40056      100000      509       26669   
   12.1      40142      100000      505       26951   
   12.2      40056      100000      536       27114   
   12.3      40137      100000      503       26922   
   12.4      40294      100000      497       26485   
   12.5      40117      100000      522       26524   
   12.6      40359      100000      506       25667   
   12.7      40423      100000      486       25222   
   12.8      40016      100000      516       26174   
   12.9      40358      100000      511       26625   
   13.0      40110      100000      513       26940   
   13.1      39971      100000      518       27370   
   13.2      40018      100000      520       27774   
   13.3      39770      100000      494       27939   
   13.4      40049      100000      521       27363   
   13.5      40039      100000      518       27572   
   13.6      39886      100000      534       27610   
   13.7      40152      100000      490       26747   
   13.8      39832      100000      512       26839   
   13.9      39938      100000      511       26971   
   14.0      39838      100000      547       28049   
   14.1      39957      100000      492       26532   
   14.2      40101      100000      525       26618   
   14.3      40190      100000      532       26987   
   14.4      40072      100000      496       26524   
   14.5      39927      100000      518       27710   
   14.6      40039      100000      498       27166   
   14.7      39802      100000      521       27651   
   14.8      40040      100000      529       26939   
   14.9      40448      100000      498       25857   
   15.0      40136      100000      506       26371   
   15.1      40137      100000      496       26124   
   15.2      39770      100000      533       26775   
   15.3      40023      100000      510       26381   
   15.4      40221      100000      488       25957   
   15.5      40053      100000      515       27059   
   15.6      39909      100000      506       27513   
   15.7      40002      100000      509       26943   
   15.8      39739      100000      508       27356   
   15.9      39905      100000      536       27713   
   16.0      39835      100000      535       27283   
   16.1      39813      100000      512       27072   
   16.2      39912      100000      496       27456   
   16.3      40270      100000      492       26589   
   16.4      40157      100000      504       27279   
   16.5      40080      100000      549       27462   
   16.6      40053      100000      516       26729   
   16.7      39774      100000      531       27884   
   16.8      39805      100000      527       28238   
   16.9      39803      100000      490       27276   
   17.0      39859      100000      487       26481   
   17.1      39736      100000      509       26797   
   17.2      39582      100000      537       27817   
   17.3      39650      100000      516       28023   
   17.4      40092      100000      493       27081   
   17.5      40147      100000      489       26308   
   17.6      40294      100000      510       27187   
   17.7      39943      100000      501       27205   
   17.8      39821      100000      525       27827   
   17.9      39240      100000      481       27805   
   18.0      39666      100000      521       27867   
   18.1      40060      100000      533       27542   
   18.2      39972      100000      529       27731   
   18.3      39956      100000      508       26916   
   18.4      40096      100000      516       27476   
   18.5      40317      100000      511       26629   
   18.6      40432      100000      508       26226   
   18.7      40374      100000      499       26196   
   18.8      40193      100000      504       25892   
   18.9      40116      100000      531       26298   
   19.0      40284      100000      515       26357   
   19.1      40106      100000      516       27054   
   19.2      40021      100000      531       26884   
   19.3      40374      100000      527       27048   
   19.4      40067      100000      505       26953   
   19.5      40013      100000      512       26716   
   19.6      39757      100000      530       28262   
   19.7      39992      100000      525       27628   
   19.8      40159      100000      521       26905   
   19.9      39783      100000      511       27574   
   20.0      40125      100000      507       26759   
   20.1      40246      100000      479       25610   
   20.2      40093      100000      514       27024   
   20.3      39940      100000      521       27498   
   20.4      40391      100000      514       26626   
   20.5      39951      100000      502       26432   
   20.6      39827      100000      515       26629   
   20.7      40322      100000      532       26710   
   20.8      40380      100000      538       26726   
   20.9      40188      100000      501       26049   
   21.0      40007      100000      515       26680   
   21.1      39937      100000      555       27729   
   21.2      40041      100000      511       26848   
   21.3      39866      100000      500       27489   
   21.4      39756      100000      524       28172   
   21.5      39861      100000      515       27485   
   21.6      40266      100000      522       26806   
   21.7      39716      100000      507       27537   
   21.8      40111      100000      498       26892   
   21.9      40057      100000      508       26317   
   22.0      40037      100000      553       27597   
   22.1      40016      100000      532       26999   
   22.2      39985      100000      528       27663   
   22.3      40506      100000      518       25627   
   22.4      40524      100000      514       26437   
   22.5      40201      100000      529       26871   
   22.6      40304      100000      511       26303   
   22.7      40159      100000      539       27037   
   22.8      40206      100000      520       26408   
   22.9      39721      100000      530       27623   
   23.0      40000      100000      502       26589   
   23.1      39959      100000      524       27464   
   23.2      40135      100000      533       27144   
   23.3      40300      100000      512       26126   
   23.4      39995      100000      555       27729   
   23.5      40124      100000      504       27135   
   23.6      39861      100000      499       27094   
   23.7      39747      100000      539       27335   
   23.8      40132      100000      552       27352   
   23.9      40032      100000      522       26814   
   24.0      40668      100000      506       25599   
   24.1      40044      100000      538       27087   
   24.2      40354      100000      518       26062   
   24.3      40062      100000      517       26323   
   24.4      40159      100000      517       26247   
   24.5      40424      100000      523       25847   
   24.6      40230      100000      535       26072   
   24.7      40428      100000      509       25764   
   24.8      40454      100000      515       25943   
   24.9      40533      100000      518       25734   
   25.0      40235      100000      509       26142   
   25.1      40248      100000      537       26151   
   25.2      39745      100000      529       27262   
   25.3      39955      100000      516       27288   
   25.4      40142      100000      513       27060   
   25.5      40153      100000      529       26747   
   25.6      39994      100000      557       27236   
   25.7      40283      100000      534       27018   
   25.8      40019      100000      535       27458   
   25.9      39989      100000      524       27332   
   26.0      40255      100000      533       26901   
   26.1      40080      100000      539       27067   
   26.2      40230      100000      538       26718   
   26.3      40142      100000      560       27476   
   26.4      39908      100000      533       26644   
   26.5      40454      100000      527       26649   
   26.6      40001      100000      516       26990   
   26.7      40128      100000      504       26070   
   26.8      39719      100000      527       27798   
   26.9      39795      100000      540       27609   
   27.0      39986      100000      519       27256   
   27.1      39929      100000      490       26926   
   27.2      39953      100000      518       26833   
   27.3      39972      100000      524       26818   
   27.4      40133      100000      525       26485   
   27.5      40130      100000      502       26998   
   27.6      39990      100000      530       27301   
   27.7      40153      100000      525       27430   
   27.8      40070      100000      524       27637   
   27.9      39855      100000      530       27700   
   28.0      40069      100000      514       27114   
   28.1      39745      100000      535       27643   
   28.2      39655      100000      501       27600   
   28.3      39787      100000      516       27747   
   28.4      39916      100000      522       28267   
   28.5      39999      100000      503       27461   
   28.6      39621      100000      536       28235   
   28.7      39779      100000      501       27795   
   28.8      39808      100000      499       27679   
   28.9      39840      100000      519       27877   
   29.0      39421      100000      531       28270   
   29.1      39917      100000      513       27521   
   29.2      39488      100000      505       27224   
   29.3      40047      100000      507       27185   
   29.4      39675      100000      517       27125   
   29.5      39704      100000      526       27635   
   29.6      39827      100000      523       26860   
   29.7      40568      100000      511       26320   
   29.8      40058      100000      525       26355   
   29.9      40204      100000      546       26749   
   30.0      40356      100000      546       26941   
   30.1      39913      100000      519       26982   
   30.2      39904      100000      542       27187   
   30.3      40180      100000      506       26637   
   30.4      39902      100000      530       26986   
   30.5      40099      100000      504       26013   
   30.6      39613      100000      541       27849   
   30.7      40156      100000      517       26624   
   30.8      40173      100000      522       27160   
   30.9      39817      100000      517       27776   
   31.0      39858      100000      533       27492   
   31.1      39754      100000      546       27751   
   31.2      39948      100000      559       28199   
   31.3      40060      100000      544       26904   
   31.4      40486      100000      514       25595   
   31.5      40346      100000      529       26284   
   31.6      40113      100000      517       26623   
   31.7      40472      100000      503       25949   
   31.8      40164      100000      529       27187   
   31.9      40153      100000      507       26537   
   32.0      40171      100000      505       26948   
   32.1      40041      100000      524       27184   
   32.2      40218      100000      522       26767   
   32.3      40235      100000      535       26777   
   32.4      40222      100000      513       26540   
   32.5      40030      100000      534       26804   
   32.6      40210      100000      512       26522   
   32.7      40125      100000      539       27270   
   32.8      39936      100000      518       27562   
   32.9      40008      100000      514       26924   
   33.0      40053      100000      512       26853   
   33.1      39493      100000      514       27770   
   33.2      40029      100000      504       26991   
   33.3      39871      100000      501       27003   
   33.4      39944      100000      470       26706   
   33.5      39884      100000      523       28068   
   33.6      39972      100000      508       27455   
   33.7      40100      100000      491       27040   
   33.8      40236      100000      504       27413   
   33.9      40322      100000      509       26727   
   34.0      40149      100000      494       27033   
   34.1      39844      100000      496       27012   
   34.2      40151      100000      496       26121   
   34.3      40124      100000      511       26038   
   34.4      40383      100000      495       25882   
   34.5      40040      100000      491       25534   
   34.6      40238      100000      523       26811   
   34.7      40030      100000      522       26573   
   34.8      40298      100000      533       26781   
   34.9      39993      100000      512       26721   
   35.0      39969      100000      524       27448   
   35.1      40097      100000      518       27545   
   35.2      39662      100000      501       27540   
   35.3      39786      100000      497       27100   
   35.4      40117      100000      497       26441   
   35.5      40203      100000      482       26618   
   35.6      39873      100000      507       27674   
   35.7      39808      100000      480       27283   
