 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       12969      100000      413       74620   
   0.2       12926      100000      377       73956   
   0.3       13215      100000      394       73351   
   0.4       13323      100000      386       73112   
   0.5       13549      100000      398       72738   
   0.6       13785      100000      380       72472   
   0.7       13944      100000      406       71101   
   0.8       14487      100000      387       70289   
   0.9       14637      100000      426       69775   
   1.0       15102      100000      405       69168   
   1.1       15481      100000      418       67333   
   1.2       15980      100000      365       66609   
   1.3       15973      100000      360       67095   
   1.4       16611      100000      298       65796   
   1.5       16650      100000      270       65745   
   1.6       16923      100000      226       65980   
   1.7       17137      100000      173       66734   
   1.8       16941      100000      130       67522   
   1.9       16613      100000      101       69245   
   2.0       16459      100000       58       70031   
   2.1       16146      100000       45       72063   
   2.2       15749      100000       26       73580   
   2.3       15287      100000       18       75152   
   2.4       14857      100000       16       76770   
   2.5       14429      100000       10       78105   
   2.6       13895      100000       11       79434   
   2.7       13692      100000       7        80061   
   2.8       13296      100000       9        80970   
   2.9       13067      100000       8        81518   
   3.0       12903      100000       8        81792   
   3.1       12852      100000       8        81962   
   3.2       12732      100000       10       82107   
   3.3       12805      100000       9        81778   
   3.4       13007      100000       9        81596   
   3.5       12965      100000       7        81658   
   3.6       12869      100000       7        82118   
   3.7       12759      100000       7        82145   
   3.8       12849      100000       8        81988   
   3.9       12790      100000       7        81770   
   4.0       13152      100000       7        81460   
   4.1       12989      100000       7        81678   
   4.2       13010      100000       7        81787   
   4.3       12707      100000       8        82299   
   4.4       12664      100000       8        82416   
   4.5       12591      100000       7        82447   
   4.6       12584      100000       6        82432   
   4.7       12779      100000       6        82238   
   4.8       12873      100000       6        82051   
   4.9       12826      100000       6        81719   
   5.0       13030      100000       6        81609   
   5.1       13090      100000       6        81491   
   5.2       13024      100000       6        80992   
   5.3       13348      100000       7        80762   
   5.4       13420      100000       6        80749   
   5.5       13060      100000       7        81311   
   5.6       13066      100000       6        81491   
   5.7       12816      100000       7        81746   
   5.8       13023      100000       7        81662   
