 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       83163      100000       0          0     
   0.1       13702      100000      410       74421   
   0.2       13744      100000      371       73934   
   0.3       14119      100000      337       72922   
   0.4       14267      100000      338       72426   
   0.5       14571      100000      346       71956   
   0.6       14514      100000      346       72296   
   0.7       14646      100000      336       71682   
   0.8       14719      100000      317       71525   
   0.9       14725      100000      341       71472   
   1.0       15016      100000      353       71090   
   1.1       15001      100000      344       70493   
   1.2       15076      100000      327       70816   
   1.3       15543      100000      370       69642   
   1.4       15652      100000      346       69519   
   1.5       15865      100000      366       69014   
   1.6       16129      100000      350       68202   
   1.7       16334      100000      326       67852   
   1.8       16599      100000      331       67867   
   1.9       16777      100000      286       67331   
   2.0       16884      100000      277       66935   
   2.1       16901      100000      234       67040   
   2.2       17001      100000      237       67651   
   2.3       17191      100000      204       67005   
   2.4       17073      100000      195       67781   
   2.5       17202      100000      172       67656   
   2.6       17157      100000      150       67918   
   2.7       17183      100000      106       68074   
   2.8       17188      100000       88       69045   
   2.9       16888      100000       88       69973   
   3.0       16718      100000       72       71151   
   3.1       16308      100000       54       71794   
   3.2       16235      100000       50       72829   
   3.3       15882      100000       38       73826   
   3.4       15603      100000       27       74472   
   3.5       15578      100000       33       75124   
   3.6       15478      100000       23       75279   
   3.7       15489      100000       21       75516   
   3.8       15386      100000       19       76151   
   3.9       15112      100000       16       76502   
   4.0       14942      100000       22       76896   
   4.1       14883      100000       17       77060   
   4.2       14700      100000       17       77414   
   4.3       14643      100000       19       77233   
   4.4       15038      100000       14       77053   
   4.5       14902      100000       20       77146   
   4.6       15032      100000       18       77196   
   4.7       14689      100000       17       77512   
   4.8       14700      100000       14       77664   
   4.9       14607      100000       16       77883   
   5.0       14846      100000       17       77660   
   5.1       14845      100000       14       77447   
   5.2       14893      100000       11       77089   
   5.3       14729      100000       14       77533   
   5.4       14819      100000       17       77471   
   5.5       14714      100000       12       77475   
   5.6       14707      100000       19       77666   
   5.7       14824      100000       14       77466   
   5.8       14785      100000       15       77708   
   5.9       14821      100000       17       77479   
   6.0       14939      100000       16       77405   
   6.1       14910      100000       12       77403   
   6.2       14751      100000       17       77574   
   6.3       14889      100000       10       77500   
   6.4       14656      100000       19       77771   
   6.5       14911      100000       13       77358   
   6.6       14647      100000       15       77645   
   6.7       14843      100000       12       77442   
