 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12914      100000      404       74194        13       17937   
   0.2       13203      100000      400       73826        17       28507   
   0.3       13397      100000      394       73498        15       30286   
   0.4       13201      100000      368       73611        20       34532   
   0.5       13569      100000      370       72740        18       32963   
   0.6       13884      100000      407       71951        17       32326   
   0.7       14141      100000      403       70305        21       35958   
   0.8       14432      100000      396       70427        18       37870   
   0.9       14542      100000      379       70821        16       37702   
   1.0       14824      100000      383       69537        21       40081   
   1.1       15259      100000      377       68698        22       42834   
   1.2       15745      100000      395       67302        19       40018   
   1.3       16021      100000      375       66907        17       43168   
   1.4       16352      100000      331       66589        17       45843   
   1.5       16646      100000      312       65777        15       47321   
   1.6       16829      100000      264       65747        15       50896   
   1.7       17146      100000      217       65233        16       55262   
   1.8       17174      100000      170       65777        14       57985   
   1.9       17184      100000      135       66521        14       61187   
   2.0       17265      100000       92       67520        13       63254   
   2.1       16913      100000       63       69547        12       66677   
   2.2       16367      100000       39       71582        10       70055   
   2.3       15800      100000       22       73767        9        73157   
   2.4       15337      100000       14       75692        8        75541   
   2.5       14849      100000       14       77804        8        77655   
   2.6       14094      100000       10       79223        9        79172   
   2.7       13741      100000       9        80191        9        80191   
   2.8       13033      100000       10       81176        8        81120   
   2.9       13037      100000       10       81594        8        81547   
   3.0       12809      100000       8        81974        8        81974   
   3.1       12647      100000       9        82260        8        82233   
   3.2       12887      100000       8        81837        8        81837   
   3.3       12920      100000       8        81554        8        81554   
   3.4       13063      100000       9        81162        8        81139   
   3.5       13153      100000       10       81018        8        80226   
   3.6       13274      100000       10       80951        8        80328   
   3.7       13425      100000       11       80663        8        80144   
   3.8       13352      100000       9        80456        8        80272   
   3.9       13392      100000       10       80812        8        80769   
   4.0       13361      100000       8        80832        8        80832   
   4.1       13511      100000       8        80523        8        80523   
   4.2       13742      100000       8        80271        8        80271   
   4.3       13467      100000       8        80270        8        80270   
   4.4       13362      100000       8        80687        8        80687   
   4.5       13283      100000       10       80929        8        80881   
   4.6       13191      100000       8        81099        8        81099   
   4.7       13183      100000       9        81303        8        81276   
   4.8       13133      100000       9        81175        7        80257   
   4.9       13105      100000       8        81377        7        80663   
   5.0       13064      100000       8        81472        7        80971   
   5.1       12871      100000       8        81904        7        81498   
   5.2       12911      100000       9        81680        7        81583   
   5.3       12979      100000       9        81620        7        81562   
   5.4       12822      100000       7        81840        7        81840   
   5.5       12780      100000       7        82053        7        82053   
   5.6       12907      100000       9        81923        7        81878   
   5.7       13055      100000       7        81752        6        80893   
   5.8       12975      100000       8        81719        6        81049   
   5.9       13076      100000       8        81514        6        81138   
   6.0       13111      100000       7        81256        6        81234   
   6.1       13104      100000       6        81513        6        81513   
   6.2       12809      100000       7        81950        6        81928   
   6.3       12837      100000       6        81964        6        81964   
   6.4       12724      100000       6        82175        6        82175   
   6.5       12896      100000       7        81893        6        81869   
   6.6       12716      100000       7        82171        6        82146   
   6.7       12765      100000       7        82310        6        82285   
   6.8       12706      100000       6        82036        6        82036   
   6.9       12683      100000       7        82177        6        82156   
   7.0       12707      100000       6        82222        6        82222   
   7.1       12628      100000       7        82464        6        82443   
   7.2       12697      100000       6        82355        6        82355   
   7.3       12796      100000       6        82321        6        82321   
   7.4       12643      100000       6        82413        6        82413   
   7.5       12723      100000       6        82151        6        82151   
   7.6       13070      100000       7        81748        6        81718   
   7.7       13014      100000       6        81687        6        81687   
   7.8       12783      100000       6        82025        6        82025   
   7.9       12940      100000       6        81877        6        81877   
   8.0       13105      100000       9        81746        6        81680   
   8.1       12977      100000       6        81875        6        81875   
   8.2       12889      100000       6        81693        6        81693   
   8.3       13021      100000       6        81793        6        81793   
   8.4       12766      100000       6        82133        6        82133   
   8.5       12850      100000       6        82034        6        82034   
   8.6       12771      100000       6        82059        6        82059   
   8.7       12819      100000       7        81963        6        81938   
   8.8       12922      100000       7        81878        6        81852   
   8.9       12929      100000       6        81931        6        81931   
   9.0       12940      100000       6        81975        6        81975   
   9.1       12908      100000       6        82035        6        82035   
   9.2       12811      100000       6        82102        6        82102   
   9.3       12876      100000       6        82088        6        82088   
   9.4       12800      100000       6        82031        6        82031   
   9.5       12738      100000       7        82069        6        82045   
   9.6       12706      100000       6        82446        6        82446   
   9.7       12814      100000       6        82160        6        82160   
   9.8       12878      100000       6        81763        6        81763   
   9.9       13060      100000       9        81612        6        81547   
   10.0      12928      100000       6        81788        6        81788   
   10.1      12835      100000       6        81925        6        81925   
   10.2      12763      100000       7        82099        6        82075   
   10.3      12831      100000       6        82192        6        82192   
   10.4      12650      100000       7        82336        5        81325   
   10.5      12757      100000       11       81942        5        81272   
   10.6      13086      100000       8        81219        5        81091   
   10.7      13356      100000       8        81109        5        81038   
   10.8      13161      100000       4        81259        4        81259   
   10.9      13168      100000       4        81459        4        81459   
   11.0      12880      100000       4        81570        4        81570   
   11.1      13077      100000       4        81791        4        81791   
   11.2      13030      100000       4        81844        4        81844   
   11.3      12747      100000       4        82205        4        82205   
   11.4      12782      100000       4        82172        4        82172   
   11.5      12770      100000       4        82289        4        82289   
   11.6      12522      100000       4        82704        4        82704   
   11.7      12561      100000       6        82800        4        82756   
   11.8      12370      100000       4        82975        4        82975   
   11.9      12376      100000       4        83059        4        83059   
   12.0      12338      100000       6        83151        4        83104   
   12.1      12439      100000       4        82788        4        82788   
   12.2      12617      100000       4        82567        4        82567   
   12.3      12632      100000       5        82439        4        82414   
   12.4      12630      100000       4        82411        4        82411   
   12.5      12633      100000       4        82401        4        82401   
   12.6      12658      100000       4        82537        4        82537   
   12.7      12587      100000       5        82677        4        82647   
   12.8      12488      100000       4        82791        4        82791   
   12.9      12442      100000       4        82902        4        82902   
   13.0      12503      100000       4        82874        4        82874   
