 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       75962      100000       0          0     
   0.1       17087      100000      431       70635   
   0.2       16394      100000      329       71949   
   0.3       16313      100000      258       72370   
   0.4       16440      100000      267       72076   
   0.5       16411      100000      257       72289   
   0.6       16245      100000      243       72225   
   0.7       16229      100000      198       72441   
   0.8       16008      100000      183       72989   
   0.9       15978      100000      175       72811   
   1.0       16030      100000      176       72851   
   1.1       16301      100000      189       72635   
   1.2       16232      100000      190       72310   
   1.3       16321      100000      184       72251   
   1.4       16388      100000      167       72292   
   1.5       16275      100000      175       72400   
   1.6       15934      100000      183       72870   
   1.7       16339      100000      152       72317   
   1.8       16223      100000      190       72728   
   1.9       16268      100000      176       72580   
   2.0       16582      100000      187       71795   
   2.1       16318      100000      171       72324   
   2.2       16213      100000      181       72319   
   2.3       16234      100000      186       71946   
   2.4       16803      100000      190       71222   
   2.5       16312      100000      175       72276   
   2.6       16401      100000      181       72046   
   2.7       16295      100000      178       72345   
   2.8       16280      100000      171       72288   
   2.9       16141      100000      168       72633   
   3.0       16225      100000      158       72492   
   3.1       16378      100000      166       71863   
   3.2       16398      100000      180       72365   
   3.3       16212      100000      179       72500   
   3.4       16497      100000      175       71985   
   3.5       16378      100000      190       71957   
   3.6       16422      100000      192       71901   
   3.7       16526      100000      183       71803   
   3.8       16476      100000      194       71645   
   3.9       16347      100000      197       72314   
   4.0       16582      100000      183       71588   
   4.1       16484      100000      179       71879   
   4.2       16477      100000      156       71673   
   4.3       16547      100000      175       71983   
   4.4       16701      100000      177       71391   
   4.5       16570      100000      179       71721   
   4.6       16471      100000      161       71837   
   4.7       16580      100000      157       71484   
   4.8       16389      100000      153       71480   
   4.9       16459      100000      153       71728   
   5.0       16518      100000      191       72085   
   5.1       16527      100000      164       71686   
   5.2       16277      100000      168       71846   
   5.3       16477      100000      147       71720   
   5.4       16427      100000      134       71930   
   5.5       16305      100000      176       72409   
   5.6       16330      100000      171       72263   
   5.7       16710      100000      164       71326   
   5.8       16374      100000      169       71721   
   5.9       16361      100000      168       71582   
   6.0       16570      100000      164       71890   
   6.1       16514      100000      157       71271   
   6.2       16587      100000      169       71693   
   6.3       16787      100000      174       70885   
   6.4       16500      100000      190       71872   
   6.5       16616      100000      172       71578   
   6.6       16467      100000      193       72103   
   6.7       16594      100000      180       71702   
   6.8       16400      100000      177       72090   
   6.9       16483      100000      168       71899   
   7.0       16271      100000      189       72073   
   7.1       16508      100000      171       72068   
   7.2       16789      100000      167       71228   
   7.3       16707      100000      152       71452   
   7.4       16537      100000      188       71357   
   7.5       16902      100000      178       70676   
   7.6       16713      100000      148       71105   
   7.7       16627      100000      188       71083   
   7.8       16605      100000      186       71499   
   7.9       16671      100000      172       71160   
   8.0       16540      100000      169       71618   
   8.1       16441      100000      156       72034   
   8.2       16438      100000      160       71900   
   8.3       16343      100000      150       71571   
   8.4       16608      100000      153       71803   
   8.5       16619      100000      160       71656   
   8.6       16710      100000      177       71454   
