 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       87752      100000       0          0     
   0.1       25434      100000      830       51047   
   0.2       24417      100000      682       55688   
   0.3       24530      100000      598       54714   
   0.4       24262      100000      581       55691   
   0.5       23852      100000      535       56204   
   0.6       24053      100000      527       56284   
   0.7       24032      100000      520       56305   
   0.8       23721      100000      498       56157   
   0.9       23783      100000      494       56582   
   1.0       23940      100000      481       55992   
   1.1       23949      100000      467       55963   
   1.2       23893      100000      461       56092   
   1.3       23652      100000      464       56332   
   1.4       23861      100000      443       56678   
   1.5       23885      100000      446       56435   
   1.6       24047      100000      426       55568   
   1.7       23530      100000      462       57325   
   1.8       23465      100000      418       56553   
   1.9       23843      100000      403       56310   
   2.0       23974      100000      441       56535   
   2.1       23740      100000      435       56047   
   2.2       23927      100000      405       55786   
   2.3       23824      100000      447       56693   
   2.4       23864      100000      446       56363   
   2.5       23814      100000      461       56344   
   2.6       23652      100000      433       56457   
   2.7       23754      100000      423       56415   
   2.8       23670      100000      434       56747   
   2.9       24141      100000      410       55673   
   3.0       23885      100000      433       56128   
   3.1       23892      100000      429       56925   
   3.2       24249      100000      428       55472   
   3.3       24103      100000      445       56093   
   3.4       23921      100000      416       56069   
   3.5       23778      100000      426       55996   
   3.6       24184      100000      438       55908   
   3.7       23940      100000      446       56103   
   3.8       24164      100000      404       56221   
   3.9       23715      100000      411       56482   
   4.0       24086      100000      429       55895   
   4.1       23931      100000      429       56274   
   4.2       24008      100000      385       56181   
   4.3       23982      100000      404       55411   
   4.4       23651      100000      408       56761   
   4.5       24056      100000      367       56440   
   4.6       23847      100000      388       56555   
   4.7       23836      100000      358       55862   
   4.8       23934      100000      377       56657   
   4.9       23981      100000      386       56163   
   5.0       24282      100000      382       55542   
   5.1       24034      100000      381       55938   
   5.2       23701      100000      380       56888   
   5.3       23862      100000      405       55958   
   5.4       23686      100000      392       56472   
   5.5       23917      100000      385       55901   
   5.6       24091      100000      407       55794   
   5.7       23993      100000      375       55942   
   5.8       24291      100000      419       55979   
   5.9       24326      100000      394       55723   
   6.0       23978      100000      379       55940   
   6.1       24206      100000      389       55283   
   6.2       24104      100000      389       55834   
   6.3       23946      100000      383       56287   
   6.4       24043      100000      380       56271   
   6.5       23891      100000      360       56210   
   6.6       24025      100000      360       56518   
