 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       27912      100000      806       37184   
   0.2       27785      100000      817       37717   
   0.3       27633      100000      812       37780   
   0.4       27931      100000      801       37592   
   0.5       27659      100000      832       38096   
   0.6       27842      100000      773       37166   
   0.7       27837      100000      796       37530   
   0.8       27634      100000      797       37567   
   0.9       27680      100000      789       38298   
   1.0       27965      100000      805       36588   
   1.1       27722      100000      775       37551   
   1.2       27531      100000      843       38852   
   1.3       27959      100000      775       37150   
   1.4       27858      100000      812       38051   
   1.5       27835      100000      800       37590   
   1.6       27877      100000      829       38145   
   1.7       28165      100000      804       37126   
   1.8       27681      100000      812       38791   
   1.9       27684      100000      796       38477   
   2.0       27656      100000      785       37736   
   2.1       27689      100000      804       37732   
   2.2       27499      100000      795       38983   
   2.3       27605      100000      787       37479   
   2.4       27768      100000      830       38541   
   2.5       27669      100000      794       37420   
   2.6       28072      100000      759       37507   
   2.7       27717      100000      810       38175   
   2.8       27473      100000      782       37189   
   2.9       27762      100000      790       37286   
   3.0       27891      100000      789       36915   
   3.1       27929      100000      770       36817   
   3.2       27669      100000      761       37723   
   3.3       27681      100000      802       38348   
   3.4       27447      100000      837       38822   
   3.5       27756      100000      803       37670   
   3.6       27860      100000      804       37566   
   3.7       27587      100000      808       37312   
   3.8       27779      100000      769       36887   
   3.9       27873      100000      825       38562   
   4.0       27632      100000      790       38156   
   4.1       28015      100000      814       37736   
   4.2       27856      100000      821       37866   
   4.3       27414      100000      799       38704   
   4.4       27581      100000      821       38186   
   4.5       27799      100000      807       37554   
   4.6       27775      100000      788       38101   
   4.7       27737      100000      790       37153   
   4.8       27604      100000      807       38268   
   4.9       27871      100000      789       37538   
   5.0       28139      100000      801       37151   
   5.1       27787      100000      793       37679   
   5.2       27724      100000      801       38073   
   5.3       27953      100000      813       37080   
   5.4       27657      100000      788       38334   
   5.5       27509      100000      826       39024   
   5.6       27942      100000      784       37390   
   5.7       28005      100000      797       37914   
   5.8       27937      100000      792       37591   
   5.9       28075      100000      805       38065   
   6.0       27820      100000      781       36374   
   6.1       27465      100000      830       38510   
   6.2       27763      100000      795       37019   
   6.3       27958      100000      839       37680   
   6.4       27660      100000      828       38431   
   6.5       27792      100000      817       37988   
   6.6       27709      100000      801       37642   
   6.7       27769      100000      796       37610   
   6.8       27931      100000      789       36224   
   6.9       27888      100000      795       37645   
   7.0       27797      100000      778       37064   
   7.1       27712      100000      812       38063   
   7.2       27661      100000      809       37873   
   7.3       27531      100000      790       37268   
   7.4       27841      100000      821       38660   
   7.5       27876      100000      795       37468   
   7.6       27635      100000      814       37992   
   7.7       28009      100000      784       36951   
   7.8       27648      100000      773       38760   
   7.9       27734      100000      782       37194   
   8.0       27870      100000      797       37000   
   8.1       28107      100000      780       35959   
   8.2       27854      100000      797       37633   
   8.3       27623      100000      800       38964   
   8.4       27756      100000      819       38921   
   8.5       27754      100000      781       37698   
   8.6       27842      100000      794       36816   
   8.7       27725      100000      764       37642   
   8.8       27661      100000      803       37572   
   8.9       27724      100000      792       38054   
   9.0       27975      100000      774       37017   
   9.1       27824      100000      767       38210   
   9.2       27727      100000      805       38369   
   9.3       27924      100000      747       37247   
   9.4       27798      100000      818       38271   
   9.5       27673      100000      776       37104   
   9.6       27931      100000      795       37468   
   9.7       27787      100000      803       37673   
   9.8       27759      100000      781       37566   
   9.9       27835      100000      798       37954   
   10.0      28203      100000      764       36103   
   10.1      27830      100000      782       37644   
   10.2      27823      100000      819       38448   
   10.3      27771      100000      781       37561   
   10.4      27952      100000      832       37613   
   10.5      27965      100000      773       36559   
   10.6      27792      100000      796       37643   
   10.7      27932      100000      770       37048   
   10.8      27629      100000      794       37708   
   10.9      27662      100000      792       38719   
   11.0      27599      100000      769       36848   
   11.1      27733      100000      788       37362   
   11.2      27659      100000      760       38156   
   11.3      27758      100000      773       38217   
   11.4      27591      100000      810       37828   
   11.5      27589      100000      826       38096   
   11.6      27659      100000      822       37714   
   11.7      27785      100000      786       37302   
   11.8      27729      100000      814       37793   
   11.9      27592      100000      775       37713   
   12.0      27791      100000      772       37663   
   12.1      27748      100000      786       38007   
   12.2      27824      100000      771       37398   
   12.3      27889      100000      809       37231   
   12.4      27894      100000      773       37093   
   12.5      28020      100000      814       37397   
   12.6      27932      100000      803       37485   
   12.7      27889      100000      774       37898   
   12.8      27461      100000      802       37590   
   12.9      27783      100000      808       38803   
   13.0      27782      100000      814       38140   
   13.1      27600      100000      811       37896   
   13.2      27761      100000      774       37510   
   13.3      27782      100000      820       38266   
   13.4      27929      100000      799       37472   
   13.5      27796      100000      812       38152   
   13.6      27873      100000      796       37853   
   13.7      27847      100000      767       37074   
   13.8      27806      100000      809       37738   
   13.9      28029      100000      775       36432   
   14.0      27762      100000      798       37948   
   14.1      27730      100000      801       38847   
   14.2      27636      100000      792       38892   
   14.3      27653      100000      837       38345   
   14.4      27751      100000      810       37935   
   14.5      27817      100000      795       37832   
   14.6      27928      100000      820       37435   
   14.7      27772      100000      810       38027   
   14.8      27831      100000      818       38780   
   14.9      27786      100000      819       37916   
   15.0      27709      100000      803       38416   
   15.1      27671      100000      773       37383   
   15.2      27826      100000      787       37270   
   15.3      27993      100000      792       37427   
   15.4      27885      100000      761       37027   
   15.5      27741      100000      792       37744   
   15.6      27897      100000      789       37944   
   15.7      27931      100000      772       37063   
