 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       75334      100000       0          0          0          0     
   0.2       74599      100000       0          0          0          0     
   0.3       73889      100000       0          0          0          0     
   0.4       73781      100000       0          0          0          0     
   0.5       73560      100000       1          23         0          0     
   0.6       73289      100000       0          0          0          0     
   0.7       73280      100000       0          0          0          0     
   0.8       73205      100000       0          0          0          0     
   0.9       73613      100000       1          21         0          0     
   1.0       73364      100000       1          24         0          0     
   1.1       73243      100000       1          23         0          0     
   1.2       73096      100000       0          0          0          0     
   1.3       73260      100000       0          0          0          0     
   1.4       73296      100000       0          0          0          0     
   1.5       73412      100000       0          0          0          0     
   1.6       73262      100000       0          0          0          0     
   1.7       73279      100000       0          0          0          0     
   1.8       73391      100000       0          0          0          0     
   1.9       73350      100000       1          22         0          0     
   2.0       73133      100000       2          45         0          0     
   2.1       73140      100000       2          44         0          0     
   2.2       72724      100000       1          30         0          0     
   2.3       72989      100000       3          85         0          0     
   2.4       72973      100000       0          0          0          0     
   2.5       73097      100000       2          43         0          0     
   2.6       73247      100000       0          0          0          0     
   2.7       73262      100000       1          26         0          0     
   2.8       73051      100000       2          54         0          0     
   2.9       72880      100000       0          0          0          0     
   3.0       73030      100000       1          22         0          0     
   3.1       73154      100000       1          26         0          0     
   3.2       73140      100000       0          0          0          0     
   3.3       73017      100000       2          42         0          0     
   3.4       72934      100000       1          23         0          0     
   3.5       73095      100000       1          23         0          0     
   3.6       73214      100000       0          0          0          0     
   3.7       73348      100000       0          0          0          0     
   3.8       72907      100000       2          45         0          0     
   3.9       72794      100000       0          0          0          0     
   4.0       73052      100000       1          21         0          0     
   4.1       72966      100000       0          0          0          0     
   4.2       73212      100000       0          0          0          0     
   4.3       73028      100000       1          23         0          0     
   4.4       73171      100000       2          43         0          0     
   4.5       73132      100000       0          0          0          0     
   4.6       73103      100000       0          0          0          0     
   4.7       73206      100000       0          0          0          0     
   4.8       73065      100000       0          0          0          0     
   4.9       73154      100000       0          0          0          0     
   5.0       73113      100000       0          0          0          0     
   5.1       73256      100000       3          69         0          0     
   5.2       72877      100000       2          49         0          0     
   5.3       72658      100000       1          23         0          0     
   5.4       73098      100000       0          0          0          0     
   5.5       73032      100000       0          0          0          0     
   5.6       73075      100000       1          26         0          0     
   5.7       73043      100000       1          21         0          0     
   5.8       73004      100000       0          0          0          0     
   5.9       73286      100000       3          67         0          0     
   6.0       73196      100000       1          22         0          0     
   6.1       72954      100000       0          0          0          0     
   6.2       73258      100000       0          0          0          0     
   6.3       72974      100000       1          21         0          0     
   6.4       72967      100000       1          26         0          0     
   6.5       72837      100000       0          0          0          0     
   6.6       72970      100000       2          48         0          0     
   6.7       73249      100000       1          25         0          0     
   6.8       73154      100000       1          21         0          0     
   6.9       72980      100000       1          23         0          0     
   7.0       72985      100000       4         120         0          0     
   7.1       73002      100000       1          23         0          0     
   7.2       72837      100000       2          48         0          0     
   7.3       72958      100000       1          21         0          0     
   7.4       73016      100000       2          45         0          0     
   7.5       73134      100000       3          69         0          0     
   7.6       72962      100000       1          23         0          0     
   7.7       72978      100000       1          21         0          0     
   7.8       73168      100000       1          22         0          0     
   7.9       72998      100000       1          24         0          0     
   8.0       73083      100000       0          0          0          0     
   8.1       73094      100000       2          45         0          0     
   8.2       73079      100000       0          0          0          0     
   8.3       72974      100000       1          24         0          0     
   8.4       73012      100000       1          25         0          0     
   8.5       73258      100000       0          0          0          0     
   8.6       73342      100000       1          21         0          0     
   8.7       72716      100000       2          44         0          0     
   8.8       72981      100000       0          0          0          0     
   8.9       72939      100000       1          22         0          0     
   9.0       73044      100000       1          21         0          0     
   9.1       72802      100000       2          48         0          0     
   9.2       72901      100000       2          46         0          0     
   9.3       72936      100000       0          0          0          0     
   9.4       73140      100000       0          0          0          0     
   9.5       73113      100000       0          0          0          0     
   9.6       72877      100000       0          0          0          0     
   9.7       73053      100000       0          0          0          0     
   9.8       73025      100000       0          0          0          0     
   9.9       73062      100000       1          30         0          0     
   10.0      72932      100000       0          0          0          0     
   10.1      72945      100000       2          47         0          0     
   10.2      73229      100000       2          44         0          0     
   10.3      73165      100000       2          52         0          0     
   10.4      72838      100000       0          0          0          0     
   10.5      72914      100000       0          0          0          0     
   10.6      73142      100000       1          28         0          0     
   10.7      72719      100000       1          21         0          0     
   10.8      73087      100000       0          0          0          0     
   10.9      73025      100000       1          23         0          0     
   11.0      72914      100000       0          0          0          0     
   11.1      73061      100000       4          93         0          0     
   11.2      72867      100000       1          26         0          0     
   11.3      72879      100000       0          0          0          0     
   11.4      72972      100000       1          21         0          0     
   11.5      72900      100000       1          21         0          0     
   11.6      73099      100000       2          45         0          0     
   11.7      73276      100000       1          22         0          0     
   11.8      73110      100000       1          22         0          0     
   11.9      72994      100000       1          22         0          0     
   12.0      72955      100000       2          51         0          0     
   12.1      73146      100000       0          0          0          0     
   12.2      73104      100000       1          25         0          0     
   12.3      72920      100000       0          0          0          0     
   12.4      73183      100000       1          22         0          0     
   12.5      73223      100000       1          21         0          0     
   12.6      73074      100000       1          21         0          0     
