 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       22405      100000      786       50801   
   0.2       22211      100000      806       51517   
   0.3       21734      100000      813       52952   
   0.4       22222      100000      807       52119   
   0.5       21923      100000      745       51598   
   0.6       21966      100000      752       51909   
   0.7       21869      100000      773       52077   
   0.8       21935      100000      771       52056   
   0.9       21725      100000      763       52016   
   1.0       22183      100000      770       51641   
   1.1       22001      100000      752       52426   
   1.2       21893      100000      758       52322   
   1.3       22049      100000      761       52721   
   1.4       22059      100000      778       51919   
   1.5       21990      100000      788       52044   
   1.6       22148      100000      762       52192   
   1.7       22174      100000      805       51621   
   1.8       22202      100000      764       51453   
   1.9       21836      100000      763       52154   
   2.0       21956      100000      784       52124   
   2.1       21822      100000      750       52375   
   2.2       22007      100000      794       52635   
   2.3       22205      100000      760       51628   
   2.4       22011      100000      781       51618   
   2.5       22193      100000      739       51773   
   2.6       22239      100000      768       52218   
   2.7       21899      100000      761       52805   
   2.8       21985      100000      788       52497   
   2.9       22044      100000      749       51570   
   3.0       22260      100000      746       51877   
   3.1       22178      100000      772       51851   
   3.2       21942      100000      747       52695   
   3.3       22237      100000      727       51733   
   3.4       22495      100000      726       50931   
   3.5       22523      100000      723       51081   
   3.6       22501      100000      714       51053   
   3.7       22542      100000      695       50836   
   3.8       22828      100000      690       49702   
   3.9       22756      100000      671       50151   
   4.0       22699      100000      699       50481   
   4.1       22933      100000      650       49691   
   4.2       23174      100000      647       50523   
   4.3       22919      100000      663       50075   
   4.4       23010      100000      637       49871   
   4.5       23498      100000      629       49351   
   4.6       23338      100000      625       49133   
   4.7       23261      100000      610       50250   
   4.8       23668      100000      594       48708   
   4.9       23539      100000      581       49557   
   5.0       23710      100000      572       49214   
   5.1       23852      100000      597       48809   
   5.2       24037      100000      552       48002   
   5.3       24187      100000      512       47971   
   5.4       24112      100000      533       48281   
   5.5       24515      100000      490       47404   
   5.6       24476      100000      461       47317   
   5.7       24390      100000      455       48388   
   5.8       24476      100000      429       48138   
   5.9       24584      100000      404       47576   
   6.0       24544      100000      395       48462   
   6.1       24684      100000      386       48673   
   6.2       24622      100000      338       48312   
   6.3       24809      100000      288       48505   
   6.4       24936      100000      276       48842   
   6.5       24927      100000      253       49327   
   6.6       24650      100000      250       50787   
   6.7       25117      100000      208       50507   
   6.8       24861      100000      170       50699   
   6.9       24712      100000      147       51548   
   7.0       24612      100000      137       52371   
   7.1       24159      100000      111       53329   
   7.2       24515      100000      104       54526   
   7.3       24131      100000       67       55143   
   7.4       23706      100000       58       56345   
   7.5       23512      100000       49       57538   
   7.6       23206      100000       37       58795   
   7.7       22845      100000       30       59978   
   7.8       22624      100000       27       61335   
   7.9       22420      100000       21       62533   
   8.0       22041      100000       18       63795   
   8.1       21482      100000       16       65048   
   8.2       21390      100000       11       66269   
   8.3       20911      100000       9        67534   
   8.4       20398      100000       5        68709   
   8.5       20090      100000       3        69761   
   8.6       19678      100000       1        70778   
   8.7       19191      100000       2        71876   
   8.8       18828      100000       3        72946   
   8.9       18378      100000       1        73832   
   9.0       18040      100000       1        74656   
   9.1       17597      100000       2        75569   
   9.2       17324      100000       1        76466   
   9.3       16701      100000       1        77219   
   9.4       16431      100000       1        77922   
   9.5       16173      100000       1        78490   
   9.6       15788      100000       1        78939   
   9.7       15587      100000       1        79344   
   9.8       15502      100000       1        79798   
   9.9       15095      100000       1        80263   
   10.0      14870      100000       1        80565   
   10.1      14942      100000       1        80766   
   10.2      14886      100000       1        80833   
   10.3      14543      100000       1        81151   
   10.4      14491      100000       1        81274   
   10.5      14620      100000       1        81244   
