 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       90953      100000       0          0     
   0.1       24947      100000      802       48776   
   0.2       24670      100000      762       49806   
   0.3       24494      100000      708       50889   
   0.4       24720      100000      706       50199   
   0.5       24507      100000      671       50617   
   0.6       24408      100000      704       50792   
   0.7       24311      100000      682       51584   
   0.8       24465      100000      665       50600   
   0.9       24347      100000      619       50860   
   1.0       24178      100000      624       51087   
   1.1       24417      100000      643       51014   
   1.2       24302      100000      664       50858   
   1.3       24191      100000      670       51548   
   1.4       24255      100000      635       50602   
   1.5       24726      100000      639       50165   
   1.6       24319      100000      671       51406   
   1.7       24452      100000      653       50940   
   1.8       24677      100000      636       50307   
   1.9       24432      100000      637       50646   
   2.0       24438      100000      619       49928   
   2.1       24797      100000      669       51010   
   2.2       24663      100000      646       50650   
   2.3       24550      100000      653       49773   
   2.4       24567      100000      653       49719   
   2.5       24558      100000      637       50787   
   2.6       24760      100000      665       49340   
   2.7       24320      100000      635       51125   
   2.8       24717      100000      643       50017   
   2.9       24846      100000      637       49717   
   3.0       25007      100000      603       48829   
   3.1       24819      100000      623       49491   
   3.2       24828      100000      638       49713   
   3.3       25257      100000      631       49124   
   3.4       25030      100000      589       49348   
   3.5       24966      100000      616       49453   
   3.6       25000      100000      601       49491   
   3.7       25194      100000      615       49156   
   3.8       25381      100000      552       48773   
   3.9       25212      100000      559       49138   
   4.0       25054      100000      533       49195   
   4.1       25311      100000      511       49540   
   4.2       25082      100000      509       49755   
   4.3       25591      100000      509       48943   
   4.4       25701      100000      521       48602   
   4.5       25675      100000      524       48635   
   4.6       25148      100000      518       50363   
   4.7       25415      100000      504       49726   
   4.8       25701      100000      457       49153   
   4.9       25692      100000      435       48789   
   5.0       25686      100000      435       48741   
   5.1       25543      100000      417       49728   
   5.2       25751      100000      388       49221   
   5.3       25633      100000      393       49537   
   5.4       25488      100000      387       49949   
   5.5       25598      100000      387       50730   
   5.6       25518      100000      384       50415   
   5.7       25751      100000      347       49882   
   5.8       25800      100000      353       50681   
   5.9       25679      100000      307       49850   
   6.0       25661      100000      323       51156   
   6.1       25426      100000      307       51324   
   6.2       25496      100000      257       51001   
   6.3       25610      100000      238       51356   
   6.4       25367      100000      236       52262   
   6.5       25480      100000      209       52069   
   6.6       25227      100000      213       52566   
   6.7       25303      100000      180       52830   
   6.8       25150      100000      184       53931   
   6.9       25270      100000      171       53746   
   7.0       25168      100000      168       54207   
   7.1       24743      100000      156       54420   
   7.2       25087      100000      160       55059   
   7.3       24816      100000      136       55439   
   7.4       24402      100000      118       56203   
   7.5       24399      100000      113       56633   
   7.6       23973      100000      114       57631   
   7.7       24135      100000      103       57767   
   7.8       24166      100000       97       58092   
   7.9       24327      100000       78       58115   
   8.0       24126      100000       71       58405   
   8.1       24009      100000       75       59108   
   8.2       23859      100000       69       59698   
   8.3       23723      100000       60       60176   
   8.4       23500      100000       56       60749   
   8.5       23382      100000       41       60905   
   8.6       23048      100000       58       61968   
   8.7       23207      100000       36       61980   
   8.8       22877      100000       32       62508   
   8.9       22916      100000       39       63070   
   9.0       22849      100000       32       63249   
   9.1       22584      100000       38       63634   
   9.2       22745      100000       20       63717   
   9.3       22357      100000       21       64136   
   9.4       22616      100000       17       64282   
   9.5       22361      100000       28       64918   
   9.6       22156      100000       16       65038   
   9.7       21915      100000       20       65384   
   9.8       21897      100000       19       65780   
   9.9       21749      100000       16       66119   
   10.0      21681      100000       10       66244   
   10.1      21591      100000       13       66597   
   10.2      21560      100000       12       66730   
   10.3      21528      100000       8        66827   
   10.4      21405      100000       13       67192   
   10.5      21534      100000       11       67337   
   10.6      21536      100000       9        67438   
   10.7      21200      100000       10       67791   
   10.8      21190      100000       7        67774   
   10.9      21087      100000       12       67886   
   11.0      21194      100000       12       67838   
   11.1      21191      100000       9        67775   
   11.2      21169      100000       9        67858   
   11.3      21340      100000       11       67749   
   11.4      21319      100000       8        67812   
   11.5      21251      100000       8        67989   
   11.6      21259      100000       8        67837   
   11.7      21226      100000       14       67904   
   11.8      21320      100000       14       67988   
   11.9      21012      100000       9        67888   
   12.0      21185      100000       8        67916   
   12.1      21342      100000       11       68007   
   12.2      21169      100000       12       68204   
   12.3      20759      100000       10       68563   
   12.4      21028      100000       9        68420   
   12.5      20999      100000       8        68268   
   12.6      20848      100000       11       68639   
   12.7      21035      100000       8        68609   
   12.8      20820      100000       7        68592   
   12.9      21019      100000       7        68748   
   13.0      20805      100000       9        68980   
   13.1      20785      100000       8        68952   
   13.2      20616      100000       8        69008   
   13.3      20843      100000       8        69131   
   13.4      20775      100000       8        69210   
   13.5      20767      100000       8        69134   
   13.6      20637      100000       9        69221   
   13.7      20896      100000       7        69164   
   13.8      20513      100000       5        69396   
   13.9      20875      100000       9        69436   
   14.0      20644      100000       8        69457   
   14.1      20684      100000       7        69249   
   14.2      20655      100000       6        69312   
   14.3      20566      100000       6        69359   
   14.4      20729      100000       6        69281   
   14.5      20828      100000       9        69285   
   14.6      20782      100000       8        69354   
   14.7      20638      100000       8        69298   
   14.8      20682      100000       5        69173   
   14.9      20870      100000       8        69214   
   15.0      20765      100000       6        69076   
