 Timestep      c1         p1         c5         p5        c10        p10        c50        p50        c100       p100       c500       p500      c1000      p1000      c5000      p5000      c10000     p10000     c50000     p50000  
   0.0       69190      100000      1471       9064        75        863         0          0          0          0          0          0          0          0          0          0          0          0          0          0     
   0.1        7367      100000      609       90743       232       88329        36       84703        16       83431        3        80775        2        80006        1        79000        1        79000        1        79000   
   0.2        7933      100000      758       90113       331       87388        32       81889        13       80473        5        79291        3        77705        1        73907        1        73907        1        73907   
   0.3        8421      100000      828       89385       363       86395        44       80217        22       78761        8        76107        4        73420        1        64087        1        64087        1        64087   
   0.4        8840      100000      857       88753       406       85899        65       79176        24       76337        13       74341        10       72197        2        49909        1        40127        0          0     
   0.5        9681      100000      1015      87801       472       84334        71       76508        32       73738        11       70235        9        68682        3        56566        2        47283        0          0     
   0.6       10503      100000      1189      86723       551       82631        62       73467        36       71694        13       68211        13       68211        4        47306        1        24725        0          0     
   0.7       11030      100000      1192      86038       527       81751        75       73431        39       71050        21       68192        19       66818        2        20437        1        11900        0          0     
   0.8       11579      100000      1232      85210       487       80475        64       73074        38       71369        22       68566        19       66274        3        26761        2        21700        0          0     
   0.9       12028      100000      1181      84613       454       79988        51       73028        32       71713        20       69151        19       68544        4        31382        0          0          0          0     
   1.0       12210      100000      1037      84328       381       80121        29       74383        21       73862        13       72029        12       71040        4        45067        1        20736        0          0     
   1.1       12191      100000      931       84280       289       80227        18       75830        16       75696        15       75467        15       75467        4        44466        2        31368        0          0     
   1.2       11868      100000      717       84478       184       81183        11       78568        11       78568        11       78568        11       78568        5        64345        2        42336        0          0     
   1.3       11369      100000      561       85208       135       82556        11       80777        11       80777        11       80777        11       80777        7        69869        2        33676        0          0     
   1.4       11215      100000      500       85316        85       82720        12       81753        12       81753        12       81753        12       81753        7        70166        3        43596        0          0     
   1.5       11137      100000      464       85492        86       83151        13       82227        13       82227        12       81747        11       80762        6        65456        2        34424        0          0     
   1.6       11135      100000      478       85439        93       83072        11       81944        10       81862        10       81862        8        80264        6        72956        3        51423        0          0     
   1.7       10835      100000      435       86015        81       83874        14       82953        13       82895        12       82741        10       81511        6        68175        3        46999        0          0     
   1.8       10742      100000      393       86105        73       84184        11       83243        11       83243        10       83129        9        82205        6        72225        4        60461        0          0     
   1.9       10508      100000      356       86526        64       84743        11       84020        11       84020        11       84020        10       83454        7        70777        4        52253        0          0     
   2.0       10335      100000      355       86832        66       85069        12       84293        12       84293        11       84173        10       83428        7        70714        4        52443        0          0     
   2.1       10431      100000      334       86455        48       84687        9        84076        9        84076        9        84076        9        84076        7        75661        4        57903        0          0     
   2.2       10316      100000      280       86807        38       85340        9        84968        8        84885        8        84885        8        84885        6        76499        5        71376        0          0     
   2.3        9813      100000      251       87656        20       86241        7        86075        7        86075        7        86075        7        86075        6        82763        5        77599        0          0     
   2.4        9655      100000      222       87670        30       86502        7        86220        7        86220        7        86220        7        86220        5        78272        5        78272        0          0     
   2.5        9654      100000      185       87679        22       86701        7        86516        7        86516        7        86516        7        86516        5        78976        5        78976        0          0     
   2.6        9571      100000      226       87859        22       86644        5        86418        5        86418        5        86418        5        86418        3        79290        3        79290        0          0     
   2.7        9637      100000      198       87778        32       86778        6        86461        6        86461        6        86461        6        86461        4        79956        3        74591        0          0     
   2.8        9830      100000      239       87451        22       86135        6        85942        6        85942        6        85942        6        85942        4        80129        3        74961        0          0     
   2.9        9812      100000      239       87571        18       86250        6        86098        6        86098        6        86098        6        86098        3        75763        3        75763        0          0     
   3.0        9972      100000      224       87152        33       86014        6        85680        6        85680        6        85680        6        85680        3        76326        3        76326        0          0     
   3.1       10070      100000      244       87277        27       85954        6        85691        6        85691        6        85691        6        85691        3        77273        3        77273        0          0     
   3.2       10042      100000      270       87119        27       85677        7        85433        7        85433        7        85433        6        84474        4        77856        4        77856        0          0     
   3.3       10251      100000      284       86859        39       85404        7        85005        7        85005        7        85005        6        84485        4        78365        4        78365        0          0     
   3.4       10514      100000      301       86593        32       84942        7        84640        7        84640        6        84538        6        84538        4        79152        4        79152        0          0     
   3.5       10221      100000      288       87071        29       85469        8        85164        6        84978        5        84793        5        84793        4        80429        4        80429        0          0     
   3.6       10158      100000      232       86975        24       85753        5        85514        5        85514        5        85514        5        85514        4        81240        4        81240        0          0     
   3.7        9885      100000      205       87421        19       86321        5        86154        5        86154        5        86154        5        86154        4        82057        4        82057        0          0     
   3.8        9484      100000      200       87997        17       86896        5        86757        5        86757        5        86757        5        86757        4        82848        4        82848        0          0     
   3.9        9346      100000      173       88267        11       87293        4        87210        4        87210        4        87210        4        87210        3        83317        3        83317        0          0     
   4.0        9184      100000      158       88406        19       87590        4        87420        4        87420        4        87420        4        87420        3        83601        3        83601        0          0     
   4.1        9011      100000      166       88730        18       87865        4        87671        4        87671        4        87671        4        87671        3        84078        3        84078        0          0     
   4.2        8937      100000      159       88906        12       88054        4        87936        4        87936        4        87936        4        87936        3        84569        3        84569        0          0     
   4.3        8810      100000      153       89031        15       88235        4        88111        4        88111        4        88111        4        88111        3        84865        3        84865        0          0     
   4.4        8858      100000      126       88892        10       88213        4        88147        4        88147        4        88147        4        88147        3        85103        3        85103        0          0     
   4.5        8739      100000      139       89193        11       88444        4        88362        4        88362        4        88362        4        88362        3        85499        3        85499        0          0     
   4.6        8733      100000      115       89118        12       88524        4        88435        4        88435        4        88435        4        88435        3        85674        3        85674        0          0     
   4.7        8880      100000      142       88986        14       88229        4        88111        4        88111        4        88111        4        88111        3        85530        3        85530        0          0     
   4.8        8878      100000      132       88957        13       88265        4        88155        4        88155        4        88155        4        88155        3        85857        3        85857        0          0     
   4.9        9050      100000      146       88666        16       87909        4        87770        4        87770        4        87770        4        87770        3        85668        3        85668        0          0     
   5.0        9118      100000      160       88532        16       87668        4        87531        4        87531        4        87531        4        87531        3        85569        3        85569        0          0     
   5.1        9127      100000      166       88542        14       87644        4        87527        4        87527        4        87527        4        87527        3        85858        3        85858        0          0     
   5.2        9088      100000      178       88614        21       87698        4        87510        4        87510        4        87510        4        87510        3        86187        3        86187        0          0     
   5.3        9132      100000      153       88429        16       87638        4        87493        4        87493        4        87493        4        87493        3        86334        3        86334        0          0     
   5.4        9196      100000      163       88555        14       87684        4        87565        4        87565        4        87565        4        87565        3        86548        3        86548        0          0     
   5.5        9063      100000      166       88533        21       87640        4        87447        4        87447        4        87447        3        86849        3        86849        3        86849        0          0     
   5.6        9315      100000      188       88297        23       87290        4        87053        4        87053        3        86900        3        86900        3        86900        3        86900        0          0     
   5.7        9430      100000      170       88070        19       87173        3        86995        3        86995        3        86995        3        86995        3        86995        3        86995        0          0     
   5.8        9281      100000      134       88267        9        87538        3        87470        3        87470        3        87470        3        87470        3        87470        3        87470        0          0     
   5.9        8978      100000      121       88754        10       88111        3        88027        3        88027        3        88027        3        88027        3        88027        3        88027        0          0     
   6.0        8861      100000      122       89012        10       88364        3        88277        3        88277        3        88277        3        88277        3        88277        3        88277        0          0     
   6.1        8677      100000      110       89258        6        88656        3        88622        3        88622        3        88622        3        88622        3        88622        3        88622        0          0     
   6.2        8767      100000      119       89194        12       88601        3        88486        3        88486        3        88486        3        88486        3        88486        3        88486        0          0     
   6.3        8714      100000      130       89213        10       88525        3        88441        3        88441        3        88441        3        88441        3        88441        3        88441        0          0     
   6.4        8777      100000      126       89030        16       88383        3        88215        3        88215        3        88215        3        88215        3        88215        3        88215        0          0     
   6.5        9025      100000      143       88667        8        87873        3        87819        3        87819        3        87819        3        87819        3        87819        3        87819        0          0     
   6.6        9083      100000      141       88648        12       87901        3        87799        3        87799        3        87799        3        87799        3        87799        3        87799        0          0     
   6.7        9150      100000      157       88671        12       87836        3        87731        3        87731        3        87731        3        87731        3        87731        3        87731        0          0     
   6.8        9019      100000      123       88718        11       88063        3        87978        3        87978        3        87978        3        87978        3        87978        3        87978        0          0     
   6.9        8804      100000      131       89018        18       88351        3        88160        3        88160        3        88160        3        88160        3        88160        3        88160        1        50010   
   7.0        8652      100000      138       89223        13       88499        3        88386        3        88386        3        88386        3        88386        3        88386        3        88386        1        50300   
   7.1        8578      100000      119       89317        9        88691        3        88627        3        88627        3        88627        3        88627        3        88627        3        88627        1        50424   
   7.2        8541      100000       85       89390        5        88931        3        88906        3        88906        3        88906        3        88906        3        88906        3        88906        1        50665   
   7.3        8547      100000      112       89408        9        88824        3        88757        3        88757        3        88757        3        88757        3        88757        3        88757        1        50841   
   7.4        8648      100000      113       89318        7        88705        3        88656        3        88656        3        88656        3        88656        3        88656        3        88656        1        51000   
   7.5        8581      100000      139       89378        9        88602        3        88526        3        88526        3        88526        3        88526        3        88526        3        88526        1        51085   
   7.6        8820      100000      114       89049        9        88430        3        88364        3        88364        3        88364        3        88364        3        88364        3        88364        1        51138   
   7.7        8753      100000      114       89199        9        88598        3        88528        3        88528        3        88528        3        88528        3        88528        3        88528        1        51540   
