 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       93103      100000       0          0          0          0     
   0.1       39958      100000      631       22017        0          0     
   0.2       38851      100000      624       25259        0          0     
   0.3       38313      100000      631       27850        0          0     
   0.4       37888      100000      600       29250        0          0     
   0.5       37825      100000      612       29248        0          0     
   0.6       38103      100000      586       28725        0          0     
   0.7       38133      100000      600       28964        0          0     
   0.8       38198      100000      559       27555        0          0     
   0.9       38429      100000      569       28265        0          0     
   1.0       38148      100000      585       28931        0          0     
   1.1       37565      100000      590       29757        0          0     
   1.2       37663      100000      563       29056        0          0     
   1.3       37669      100000      561       29149        0          0     
   1.4       37999      100000      585       28886        0          0     
   1.5       38332      100000      547       27462        0          0     
   1.6       38240      100000      576       28185        0          0     
   1.7       38045      100000      554       28523        0          0     
   1.8       37942      100000      538       28960        0          0     
   1.9       37702      100000      554       29623        0          0     
   2.0       37946      100000      572       29761        0          0     
   2.1       37836      100000      579       29099        0          0     
   2.2       38080      100000      563       28864        0          0     
   2.3       37947      100000      572       29431        0          0     
   2.4       37964      100000      536       28378        0          0     
   2.5       37679      100000      600       30060        0          0     
   2.6       37782      100000      577       29700        0          0     
   2.7       37861      100000      555       29400        0          0     
   2.8       37880      100000      551       29070        0          0     
   2.9       37864      100000      560       28168        0          0     
   3.0       37971      100000      574       29280        0          0     
   3.1       37711      100000      557       29085        0          0     
   3.2       37677      100000      578       29712        0          0     
   3.3       38007      100000      571       28063        0          0     
   3.4       37963      100000      573       28932        0          0     
   3.5       37579      100000      562       30062        0          0     
   3.6       37906      100000      562       29542        0          0     
   3.7       37688      100000      558       29095        0          0     
   3.8       37923      100000      566       29557        0          0     
   3.9       37617      100000      552       29172        0          0     
   4.0       37651      100000      562       29756        0          0     
   4.1       37942      100000      587       29555        0          0     
   4.2       37750      100000      547       28910        0          0     
   4.3       37765      100000      559       29715        0          0     
   4.4       37924      100000      549       29019        0          0     
   4.5       37996      100000      543       29376        0          0     
   4.6       37907      100000      558       29336        0          0     
   4.7       37979      100000      552       28984        0          0     
   4.8       37733      100000      557       29197        0          0     
   4.9       37924      100000      572       28791        0          0     
   5.0       37813      100000      541       28670        0          0     
   5.1       37418      100000      575       30212        0          0     
   5.2       37490      100000      588       30451        0          0     
   5.3       37841      100000      554       29174        0          0     
   5.4       37915      100000      598       29860        0          0     
   5.5       38251      100000      560       28832        0          0     
   5.6       37576      100000      590       29706        0          0     
   5.7       37809      100000      566       29285        0          0     
   5.8       37566      100000      574       30130        0          0     
   5.9       38227      100000      551       28612        0          0     
   6.0       37899      100000      571       28924        0          0     
   6.1       37685      100000      566       29055        0          0     
   6.2       37428      100000      589       29978        0          0     
   6.3       37573      100000      562       29479        0          0     
   6.4       37628      100000      580       30306        0          0     
   6.5       37853      100000      546       28829        0          0     
   6.6       37808      100000      559       29423        0          0     
   6.7       38035      100000      567       29934        0          0     
   6.8       37604      100000      551       29539        0          0     
   6.9       37624      100000      545       29680        0          0     
   7.0       37468      100000      565       29738        0          0     
   7.1       37832      100000      578       29706        0          0     
   7.2       37682      100000      544       29732        0          0     
   7.3       37730      100000      544       29417        0          0     
   7.4       37521      100000      541       29384        0          0     
   7.5       37717      100000      544       29334        0          0     
   7.6       37510      100000      556       29917        0          0     
   7.7       37550      100000      566       30115        0          0     
   7.8       37593      100000      536       29766        0          0     
   7.9       37427      100000      553       30034        0          0     
   8.0       37910      100000      529       28601        0          0     
   8.1       37573      100000      537       29806        0          0     
   8.2       37258      100000      572       30784        0          0     
   8.3       37842      100000      516       29217        0          0     
   8.4       37373      100000      569       30741        0          0     
   8.5       37562      100000      574       30998        0          0     
   8.6       37519      100000      547       29790        0          0     
   8.7       37910      100000      542       29067        0          0     
   8.8       37620      100000      571       29808        0          0     
   8.9       37723      100000      586       29849        0          0     
   9.0       38190      100000      539       28593        0          0     
   9.1       37763      100000      569       29397        0          0     
   9.2       37719      100000      562       29444        0          0     
   9.3       37672      100000      566       30266        0          0     
   9.4       37663      100000      558       30204        0          0     
   9.5       37586      100000      563       30042        0          0     
   9.6       37488      100000      562       29799        0          0     
   9.7       37636      100000      557       30133        0          0     
   9.8       37669      100000      540       29354        0          0     
   9.9       37636      100000      562       29789        0          0     
   10.0      37619      100000      545       29568        0          0     
   10.1      37937      100000      555       29848        0          0     
   10.2      37719      100000      588       29769        0          0     
   10.3      37927      100000      576       29241        0          0     
   10.4      37683      100000      553       29434        0          0     
   10.5      38050      100000      573       29217        0          0     
   10.6      37524      100000      562       29820        0          0     
   10.7      38004      100000      550       28849        0          0     
   10.8      37706      100000      578       29452        0          0     
   10.9      37536      100000      568       28866        0          0     
   11.0      37708      100000      567       29510        0          0     
   11.1      37490      100000      579       30274        0          0     
   11.2      37383      100000      595       30561        0          0     
   11.3      37917      100000      584       29009        0          0     
   11.4      38061      100000      537       28728        0          0     
   11.5      38021      100000      534       28745        0          0     
   11.6      37878      100000      570       29819        0          0     
   11.7      37902      100000      546       28521        0          0     
   11.8      37478      100000      553       29802        0          0     
   11.9      37370      100000      534       30011        0          0     
   12.0      37316      100000      552       30429        0          0     
   12.1      37780      100000      552       29692        0          0     
   12.2      37601      100000      556       28840        0          0     
   12.3      37708      100000      522       29165        0          0     
   12.4      37779      100000      547       29323        0          0     
   12.5      37788      100000      523       29416        0          0     
   12.6      37709      100000      534       29877        0          0     
   12.7      37534      100000      564       30241        0          0     
   12.8      37344      100000      578       30657        0          0     
   12.9      37500      100000      559       30339        0          0     
   13.0      37570      100000      543       30020        0          0     
   13.1      37495      100000      543       30472        0          0     
   13.2      37869      100000      557       30304        0          0     
   13.3      37659      100000      562       30888        0          0     
   13.4      37926      100000      561       29647        0          0     
   13.5      37389      100000      565       29774        0          0     
   13.6      37681      100000      542       29413        0          0     
   13.7      37910      100000      551       29096        0          0     
   13.8      37811      100000      525       29829        0          0     
   13.9      37498      100000      549       30631        0          0     
   14.0      37921      100000      537       28814        0          0     
   14.1      37578      100000      540       29142        0          0     
   14.2      37717      100000      544       29721        0          0     
   14.3      37976      100000      547       29174        0          0     
   14.4      37963      100000      562       28954        0          0     
   14.5      37777      100000      558       29093        0          0     
   14.6      37254      100000      593       29910        0          0     
   14.7      37895      100000      573       29400        0          0     
   14.8      37827      100000      585       29897        0          0     
   14.9      37998      100000      553       29638        0          0     
   15.0      38021      100000      525       28091        0          0     
   15.1      37882      100000      537       29117        0          0     
   15.2      37873      100000      549       29431        0          0     
   15.3      37768      100000      536       29019        0          0     
   15.4      37771      100000      531       29333        0          0     
   15.5      37148      100000      549       30039        0          0     
   15.6      37411      100000      588       30891        0          0     
   15.7      37862      100000      547       29737        0          0     
   15.8      37611      100000      567       29687        0          0     
   15.9      37785      100000      550       30080        0          0     
   16.0      37663      100000      567       29876        0          0     
   16.1      37715      100000      531       29579        0          0     
   16.2      37771      100000      530       29598        0          0     
   16.3      37580      100000      539       29566        0          0     
   16.4      37511      100000      577       30383        0          0     
   16.5      37988      100000      558       29316        0          0     
   16.6      37918      100000      553       29185        0          0     
   16.7      37790      100000      580       30764        0          0     
   16.8      38277      100000      574       29521        0          0     
   16.9      37811      100000      568       29588        0          0     
   17.0      37834      100000      541       28677        0          0     
   17.1      37366      100000      563       30150        0          0     
   17.2      37883      100000      576       29641        0          0     
   17.3      37849      100000      567       28720        0          0     
   17.4      37774      100000      571       29021        0          0     
   17.5      37883      100000      539       28208        0          0     
   17.6      37784      100000      576       29647        0          0     
   17.7      37752      100000      586       29280        0          0     
   17.8      37921      100000      565       28233        0          0     
   17.9      37808      100000      589       29789        0          0     
   18.0      38006      100000      568       28056        0          0     
   18.1      37825      100000      572       29540        0          0     
   18.2      37767      100000      574       29437        0          0     
   18.3      37623      100000      551       28843        0          0     
   18.4      37942      100000      550       28390        0          0     
   18.5      38255      100000      550       28756        0          0     
   18.6      37760      100000      581       29775        0          0     
