 Timestep   N_clusts  all_parts  thr_clusts thr_parts 
   0.0       93103      100000       0          0     
   0.1       27514      100000      845       38441   
   0.2       27794      100000      787       36302   
   0.3       27648      100000      822       38009   
   0.4       27476      100000      817       37771   
   0.5       27535      100000      781       37966   
   0.6       27589      100000      810       37190   
   0.7       27425      100000      821       38009   
   0.8       27414      100000      803       37943   
   0.9       27654      100000      783       36912   
   1.0       27821      100000      772       36290   
   1.1       27171      100000      839       38876   
   1.2       27675      100000      788       37408   
   1.3       27564      100000      802       37585   
   1.4       27559      100000      793       37901   
   1.5       27479      100000      827       37955   
   1.6       27402      100000      803       38456   
   1.7       27547      100000      817       37971   
   1.8       27515      100000      806       37761   
   1.9       27381      100000      798       37639   
   2.0       27607      100000      799       37552   
   2.1       27375      100000      803       37477   
   2.2       27637      100000      813       37242   
   2.3       27361      100000      788       38269   
   2.4       27528      100000      829       38473   
   2.5       27562      100000      816       37753   
   2.6       27444      100000      846       38374   
   2.7       27222      100000      836       38666   
   2.8       27229      100000      811       38374   
   2.9       27404      100000      762       37520   
   3.0       27558      100000      811       37154   
   3.1       27445      100000      797       37873   
   3.2       27306      100000      811       38219   
   3.3       27494      100000      809       36795   
   3.4       27227      100000      819       38126   
   3.5       27483      100000      834       38089   
   3.6       27584      100000      835       37825   
   3.7       27269      100000      795       38100   
   3.8       27299      100000      796       37882   
   3.9       27709      100000      804       37694   
   4.0       27444      100000      803       38150   
   4.1       27354      100000      821       38233   
   4.2       27663      100000      809       38282   
   4.3       27478      100000      834       38157   
   4.4       27525      100000      806       37333   
   4.5       27464      100000      788       37672   
   4.6       27636      100000      799       37146   
   4.7       27898      100000      767       36573   
   4.8       27657      100000      812       37467   
   4.9       27768      100000      842       37496   
   5.0       27362      100000      822       38208   
   5.1       27659      100000      768       36839   
   5.2       27409      100000      804       37539   
   5.3       27803      100000      824       36405   
   5.4       27519      100000      790       37529   
   5.5       27569      100000      832       37759   
   5.6       27429      100000      806       37525   
   5.7       27331      100000      802       37497   
   5.8       27850      100000      763       36593   
   5.9       27627      100000      828       38423   
   6.0       27804      100000      797       36805   
   6.1       27868      100000      819       37139   
   6.2       27558      100000      807       38242   
   6.3       27876      100000      804       37075   
   6.4       27599      100000      838       37307   
   6.5       27482      100000      802       38003   
   6.6       27054      100000      868       39487   
   6.7       27668      100000      781       37043   
   6.8       27655      100000      799       37520   
   6.9       27561      100000      768       36857   
   7.0       27351      100000      790       37804   
   7.1       27261      100000      831       38626   
   7.2       27548      100000      795       37169   
   7.3       27352      100000      780       37590   
   7.4       27469      100000      808       37550   
   7.5       27617      100000      808       37593   
   7.6       27736      100000      805       37009   
   7.7       27641      100000      796       37434   
   7.8       27631      100000      778       37808   
   7.9       27493      100000      804       37156   
   8.0       27506      100000      789       36963   
   8.1       27301      100000      820       38208   
   8.2       27388      100000      843       39189   
   8.3       27222      100000      830       38536   
   8.4       27236      100000      773       37725   
   8.5       27217      100000      775       37221   
   8.6       27451      100000      832       38335   
   8.7       27578      100000      804       38133   
   8.8       27434      100000      802       38117   
   8.9       27394      100000      792       37888   
   9.0       27613      100000      821       38314   
   9.1       27592      100000      798       37341   
   9.2       27642      100000      774       36596   
   9.3       27673      100000      838       38494   
   9.4       27538      100000      830       38282   
   9.5       27215      100000      814       37413   
   9.6       27552      100000      832       37630   
   9.7       27584      100000      835       37410   
   9.8       27622      100000      804       37086   
   9.9       27799      100000      803       36985   
   10.0      27516      100000      800       37506   
   10.1      27454      100000      820       37910   
   10.2      27336      100000      827       38413   
   10.3      27464      100000      847       37241   
   10.4      27599      100000      808       37156   
   10.5      27212      100000      768       38024   
   10.6      27369      100000      782       38173   
   10.7      27542      100000      825       37804   
   10.8      27765      100000      765       36288   
   10.9      27522      100000      830       37968   
   11.0      27462      100000      770       37413   
   11.1      27379      100000      852       38546   
   11.2      27433      100000      810       37926   
   11.3      27660      100000      829       38295   
   11.4      27393      100000      818       38069   
   11.5      27589      100000      763       36269   
   11.6      27512      100000      824       37961   
   11.7      27400      100000      793       37907   
   11.8      27329      100000      797       37343   
   11.9      27632      100000      810       36660   
   12.0      27540      100000      804       37318   
   12.1      27609      100000      773       37154   
   12.2      27388      100000      793       37305   
   12.3      27866      100000      799       37189   
   12.4      27316      100000      785       37987   
   12.5      27522      100000      830       37618   
   12.6      27414      100000      803       38242   
   12.7      27382      100000      801       38131   
   12.8      27486      100000      805       36424   
   12.9      27452      100000      843       38052   
   13.0      27461      100000      784       37446   
   13.1      27285      100000      828       37705   
   13.2      27558      100000      802       37720   
   13.3      27526      100000      789       37667   
   13.4      27454      100000      806       37845   
   13.5      27884      100000      785       36229   
   13.6      27497      100000      838       38774   
   13.7      27181      100000      810       38272   
   13.8      27547      100000      783       37693   
   13.9      27366      100000      821       37903   
   14.0      27585      100000      787       36394   
   14.1      27666      100000      842       37198   
   14.2      27914      100000      846       37491   
   14.3      27759      100000      822       37364   
   14.4      27336      100000      776       37570   
   14.5      27587      100000      803       37712   
   14.6      27461      100000      819       37670   
   14.7      27515      100000      810       38062   
   14.8      27828      100000      804       37257   
   14.9      27377      100000      814       38443   
   15.0      27570      100000      776       36931   
   15.1      27496      100000      806       37503   
   15.2      27463      100000      831       37993   
   15.3      27760      100000      819       37247   
   15.4      27529      100000      829       38298   
   15.5      27394      100000      797       37695   
   15.6      27439      100000      832       37772   
   15.7      27595      100000      813       37258   
   15.8      27458      100000      794       37624   
   15.9      27180      100000      826       38558   
   16.0      27730      100000      779       36313   
   16.1      27502      100000      823       37630   
   16.2      27596      100000      817       37890   
   16.3      27912      100000      796       37010   
   16.4      27429      100000      827       36962   
   16.5      27582      100000      807       37478   
   16.6      27444      100000      811       37021   
   16.7      27546      100000      819       38200   
   16.8      27476      100000      812       38060   
   16.9      27523      100000      816       37460   
   17.0      27595      100000      788       36717   
   17.1      27472      100000      818       37430   
   17.2      27597      100000      786       37783   
   17.3      27557      100000      818       37348   
