 Timestep   N_clusts  all_parts  thr_clusts thr_parts  thr_c1000  thr_p1000 
   0.0       83163      100000       0          0          0          0     
   0.1       12689      100000      427       74437        13       21837   
   0.2       12895      100000      428       73325        16       28224   
   0.3       12980      100000      406       73639        16       28233   
   0.4       13269      100000      440       72788        16       26896   
   0.5       13597      100000      408       72388        18       35112   
   0.6       13752      100000      418       70682        18       31281   
   0.7       14151      100000      443       70103        19       35237   
   0.8       14368      100000      421       69855        18       34730   
   0.9       14740      100000      408       68058        18       38943   
   1.0       15539      100000      419       66794        15       33294   
   1.1       15706      100000      398       66245        17       39164   
   1.2       16003      100000      354       65493        14       42738   
   1.3       16748      100000      331       64717        14       47236   
   1.4       16888      100000      253       64043        14       52771   
   1.5       17203      100000      183       64496        15       58056   
   1.6       17284      100000       99       66643        12       63232   
   1.7       16708      100000       48       69312        11       67145   
   1.8       15936      100000       23       72575        11       71719   
   1.9       15283      100000       22       75024        9        74598   
   2.0       14540      100000       11       77205        8        77104   
   2.1       14115      100000       10       78488        8        78433   
   2.2       13747      100000       9        79634        8        79612   
   2.3       13352      100000       9        80617        8        80581   
   2.4       13119      100000       12       81128        8        80798   
   2.5       13149      100000       8        81299        8        81299   
   2.6       12976      100000       10       81547        9        81526   
   2.7       12820      100000       8        81825        8        81825   
   2.8       12752      100000       9        82117        8        82095   
   2.9       12822      100000       8        82050        8        82050   
   3.0       12505      100000       10       82408        9        82386   
   3.1       12553      100000       10       82332        9        82309   
   3.2       12627      100000       9        82035        8        82009   
   3.3       12722      100000       11       82140        9        82095   
   3.4       12971      100000       10       81641        9        81620   
   3.5       12990      100000       10       81623        9        81584   
   3.6       12743      100000       9        81981        9        81981   
   3.7       12825      100000       9        82025        9        82025   
   3.8       12655      100000       8        82419        8        82419   
   3.9       12586      100000       9        82403        9        82403   
   4.0       12519      100000       9        82529        9        82529   
   4.1       12401      100000       9        82842        8        82820   
   4.2       12365      100000       9        82706        8        82676   
   4.3       12402      100000       8        82797        8        82797   
   4.4       12517      100000       8        82730        8        82730   
   4.5       12209      100000       8        83167        8        83167   
   4.6       12012      100000       8        83634        8        83634   
   4.7       11995      100000       8        83491        8        83491   
   4.8       12252      100000       9        82990        8        82966   
   4.9       12390      100000       9        82779        9        82779   
   5.0       12358      100000       10       82687        8        81671   
   5.1       12877      100000       10       81825        8        81774   
   5.2       13102      100000       9        80937        8        80667   
   5.3       13126      100000       10       81056        8        80999   
   5.4       13045      100000       11       80969        8        80894   
   5.5       13076      100000       8        81222        7        80255   
   5.6       12869      100000       8        81864        7        81130   
   5.7       12572      100000       9        82137        7        81705   
   5.8       12594      100000       10       82512        7        82396   
   5.9       12357      100000       7        82666        7        82666   
   6.0       12158      100000       7        83216        7        83216   
   6.1       12014      100000       7        83495        7        83495   
   6.2       12270      100000       8        83015        7        82987   
   6.3       12396      100000       8        82885        7        82863   
   6.4       12555      100000       7        82576        7        82576   
   6.5       12452      100000       8        82311        7        82281   
   6.6       12656      100000       9        82309        6        81602   
   6.7       12476      100000       7        82276        5        82028   
   6.8       12607      100000       6        82305        5        82281   
   6.9       12526      100000       6        82427        5        82403   
   7.0       12653      100000       6        82432        5        82409   
   7.1       12645      100000       6        82439        6        82439   
   7.2       12407      100000       6        82695        6        82695   
   7.3       12333      100000       6        83012        6        83012   
   7.4       12257      100000       6        83103        6        83103   
   7.5       12134      100000       8        83299        6        83247   
   7.6       12098      100000       7        83536        6        83512   
   7.7       12034      100000       6        83312        6        83312   
   7.8       11852      100000       7        83663        6        83641   
   7.9       11910      100000       6        83905        6        83905   
   8.0       11901      100000       6        83854        6        83854   
